-1071.7542475825178,-0.5118943880683773,R,MACHO
-1069.7571752239019,0.5039271602385114,R,MACHO
-997.937213920988,-0.0776804713411181,R,MACHO
-978.8196913092396,-0.14540190789490737,R,MACHO
-956.9413711889647,-0.20515611661884492,R,MACHO
-939.8963776235468,-0.03386071827690529,R,MACHO
-904.9212164566852,0.29279562274727766,R,MACHO
-881.9809093456715,0.14540190789490026,R,MACHO
-875.0308138094842,-0.2609267114278566,R,MACHO
-853.0420255372301,-0.1693035913844838,R,MACHO
-833.6711122747513,-0.3007628505771436,R,MACHO
-812.6996514284982,0.20913973053377077,R,MACHO
-804.6843134891243,0.32068092015177996,R,MACHO
-789.7479811781088,0.07369685742618515,R,MACHO
-782.7482837741263,-0.3366153758114976,R,MACHO
-776.6824952489695,0.46010740717429144,R,MACHO
-743.7447989578359,-0.01792626261718766,R,MACHO
-729.8317466187291,-0.28482839491742595,R,MACHO
-716.8489080066793,-0.06572962959633344,R,MACHO
-712.809161608573,0.001991806957462927,R,MACHO
-689.8393806251697,0.001991806957462927,R,MACHO
-685.8349363608286,0.05377878785153456,R,MACHO
-621.8006685930304,-0.43222210976979625,R,MACHO
-608.8726968518458,0.10954938266054626,R,MACHO
-599.8089922918008,0.6592881029207476,R,MACHO
-587.0424521048552,-0.38441874279065047,R,MACHO
-573.8277716208249,0.35653344538614107,R,MACHO
-549.8890404575503,0.6194519637714464,R,MACHO
-537.9269943004474,0.4441729515145809,R,MACHO
-520.9470674055628,-0.24100864185320603,R,MACHO
-299.92420716816565,0.5357960715579466,R,MACHO
-281.9570005298592,-0.08166408525605107,R,MACHO
-269.9141976074316,0.20913973053377077,R,MACHO
-258.891059061978,-0.06572962959633344,R,MACHO
-255.97297060117126,-0.5278288437280878,R,MACHO
-252.76848103152588,0.10954938266054626,R,MACHO
-246.9394934060984,0.08166408525603686,R,MACHO
-210.9814889598637,0.4362057236847221,R,MACHO
-201.8725168909877,-0.4919763184937338,R,MACHO
-190.91731008701024,-0.2609267114278566,R,MACHO
-169.9602591721341,0.10954938266054626,R,MACHO
-69.87449901131913,0.1055657687456133,R,MACHO
-61.860383176710464,0.20913973053377077,R,MACHO
-59.68338137492538,-0.4720582489190903,R,MACHO
-55.90208104485647,-0.5278288437280878,R,MACHO
-45.75029632542282,0.5636813689624489,R,MACHO
-28.69217494688928,-0.4282384958548633,R,MACHO
-16.84086585789919,-0.24897586968305774,R,MACHO
-11.808712547644973,0.30474646449206233,R,MACHO
4.200711636338384,0.5118943880683702,R,MACHO
79.20133891934529,-0.48002547674894913,R,MACHO
109.18552971398458,-0.11751661049040507,R,MACHO
129.21830563480034,-0.46010740717429854,R,MACHO
186.99483556440103,-0.4202712680250116,R,MACHO
216.99933490110558,-0.14540190789490737,R,MACHO
228.94629742205143,-0.3884023567055763,R,MACHO
255.9094253219664,-0.5079107741534514,R,MACHO
303.30011676112184,-0.0019918069574700326,R,MACHO
350.2423176979646,0.3884023567055763,R,MACHO
351.0850098743104,0.47604186283400907,R,MACHO
370.15610314160585,0.5397796854728725,R,MACHO
378.1431022286415,0.4282384958548633,R,MACHO
390.25503889797255,-0.2250741861934884,R,MACHO
396.1942561101168,0.2728775531726342,R,MACHO
402.2293713339605,-0.5198616158982361,R,MACHO
412.18283271044487,0.4999435463235855,R,MACHO
429.09761104406783,-0.5079107741534514,R,MACHO
438.122005621437,0.049795173936608705,R,MACHO
446.12672252906486,0.2609267114278424,R,MACHO
446.22482154425234,0.20913973053377077,R,MACHO
462.1042923927307,0.45214017934443973,R,MACHO
471.0917432857677,-0.25694309751292366,R,MACHO
