5276.51635 16.410 0.004
5295.55545 16.739 0.005
5447.88715 16.485 0.004
5459.85502 16.426 0.004
5473.89699 16.484 0.006
5487.81090 16.787 0.005
5492.82240 16.741 0.006
5493.84486 16.539 0.006
5494.82142 16.373 0.005
5495.77855 16.748 0.006
5497.87463 16.631 0.005
5499.78188 16.638 0.005
5502.87310 16.488 0.005
5503.81635 16.450 0.004
5505.77708 16.715 0.005
5507.81254 16.388 0.004
5509.77876 16.761 0.005
5510.81276 16.597 0.005
5511.82285 16.389 0.004
5512.83174 16.573 0.005
5514.83395 16.678 0.005
5515.81114 16.450 0.004
5516.83654 16.431 0.004
5517.79761 16.799 0.005
5521.78552 16.751 0.007
5522.78390 16.756 0.006
5523.74421 16.535 0.005
5524.75366 16.374 0.004
5525.71957 16.713 0.005
5526.75642 16.771 0.005
5527.81746 16.662 0.005
5528.69189 16.392 0.004
5529.67230 16.675 0.005
5530.75045 16.800 0.005
5531.83352 16.741 0.005
5532.74240 16.465 0.004
5533.76241 16.406 0.004
5534.79584 16.746 0.005
5535.69661 16.727 0.005
5536.77517 16.560 0.004
5539.78394 16.786 0.005
5546.75109 16.422 0.004
5547.81015 16.729 0.005
5548.78286 16.760 0.005
5549.80209 16.584 0.005
5550.82411 16.400 0.005
5553.71982 16.594 0.006
5556.74271 16.796 0.005
5557.72460 16.668 0.005
5558.72410 16.455 0.005
5559.76754 16.414 0.004
5560.78105 16.763 0.005
5561.66886 16.702 0.005
5562.79138 16.575 0.005
5563.72131 16.391 0.004
5565.72819 16.780 0.005
5566.75699 16.624 0.004
5582.74594 16.780 0.006
5589.69366 16.404 0.004
5592.71299 16.584 0.004
5596.68485 16.638 0.004
5598.66593 16.555 0.004
5614.63231 16.460 0.005
5619.62234 16.388 0.004
5622.62245 16.582 0.004
5623.58520 16.389 0.004
5625.57823 16.786 0.005
5627.64827 16.473 0.004
5629.58830 16.784 0.005
5633.57491 16.764 0.005
5647.56984 16.749 0.005
5650.56552 16.691 0.004
5652.56698 16.624 0.004
5656.53485 16.662 0.004
5659.56438 16.792 0.005
5670.51776 16.426 0.005
5674.54409 16.539 0.005
5679.53566 16.402 0.004
5685.52877 16.796 0.005
5693.48935 16.674 0.005
5825.86519 16.795 0.005
5844.82279 16.492 0.005
5854.81208 16.544 0.004
5863.78142 16.709 0.004
5867.79191 16.578 0.004
5875.76124 16.375 0.005
5880.82732 16.484 0.004
5883.81746 16.486 0.005
5886.83557 16.757 0.005
5892.79844 16.408 0.004
5897.78711 16.447 0.004
5910.75383 16.490 0.004
5924.75054 16.788 0.004
5932.71440 16.695 0.005
5940.74436 16.409 0.004
5952.75489 16.503 0.004
5961.69367 16.402 0.004
5970.65012 16.418 0.004
5972.72713 16.805 0.005
6006.56061 16.781 0.004
6013.60009 16.380 0.004
6020.57384 16.642 0.005
6226.87784 16.395 0.005
6229.87849 16.636 0.006
6236.84859 16.769 0.004
6292.80613 16.737 0.005
6317.67885 16.567 0.004
6333.67196 16.459 0.004
6344.63852 16.793 0.004
6600.75943 16.806 0.004
6715.55517 16.567 0.004
6737.61684 16.633 0.004
6997.81929 16.416 0.005
7007.76847 16.792 0.005
7137.51530 16.671 0.004
7332.76586 16.782 0.005
7366.74306 16.811 0.005
