 19849 5:12:46.12 -69:26:18.3  1.45383  445.27336  0.16251  16.005  16.702  17.309   0.610   0.696  14.926   0.165  15.682  16.167  16.596   0.445   0.485   0.155   4.382  FO
 26114 5:12:46.91 -69:21:21.3  1.07809  445.72155  0.03266  16.349  17.026  17.621   0.598   0.676  15.302   0.165  16.026  16.491  16.908   0.433   0.465   0.154   3.635  FO
 38558 5:12:45.66 -69:16:03.3  3.03360  447.43378  0.48196  15.576  16.377  17.086   0.711   0.800  14.336   0.165  15.253  15.843  16.373   0.546   0.589   0.389   4.553  FU
 45301 5:12:34.87 -69:12:34.3  3.99600  447.51217  0.60163  15.150  15.975  16.641   0.668   0.824  13.872   0.156  14.845  15.470  15.967   0.512   0.625   0.430   4.719  FU
 52800 5:12:30.52 -69:07:16.3  1.18153  444.24969  0.07244  18.028  18.584   9.999   9.999   0.556  17.166   0.156  17.722  18.079   9.999   9.999   0.356   0.224   4.261  FA
 58697 5:12:47.13 -69:06:09.0  6.87852  446.78314  0.83750  14.184  14.948  15.636   0.691   0.763  13.002   0.156  13.878  14.443  14.962   0.535   0.564   0.382   4.887  FU
 65304 5:12:49.86 -69:00:50.4  9.99463  440.33742  0.99977  13.743  14.551  15.303   0.755   0.808  12.490   0.156  13.437  14.046  14.629   0.599   0.608   0.163   5.364  FU
 65307 5:13:07.95 -69:03:09.4  9.30333  442.16266  0.96864  14.020  14.859  15.603   0.746   0.839  12.719   0.156  13.714  14.354  14.929   0.590   0.639   0.228   6.119  FU
 65316 5:12:56.89 -69:01:43.4  4.42403  442.54169  0.64582  14.255  14.962  15.582   0.622   0.706  13.160   0.156  13.949  14.456  14.908   0.466   0.506   0.184   4.138  FO
 65386 5:12:57.75 -69:02:03.9  1.92849  445.43806  0.28522  16.128  16.793  17.352   0.562   0.664  15.099   0.156  15.822  16.287  16.678   0.406   0.465   0.532   4.296  FU
 71784 5:12:56.30 -68:57:52.4  3.48749  442.76044  0.54251  15.241  15.935  16.548   0.615   0.693  14.167   0.149  14.949  15.452  15.904   0.466   0.503   0.435   4.594  FU
 90526 5:13:04.16 -68:46:17.9  3.19761  442.98171  0.50483  15.350  16.094   9.999   9.999   0.743  14.199   0.149  15.058  15.611   9.999   9.999   0.552   0.441   4.523  FU
140763 5:13:28.22 -69:11:52.1  2.32295  443.58625  0.36604  15.117  15.771  16.281   0.513   0.653  14.105   0.156  14.811  15.265  15.607   0.357   0.454   0.126   4.383  FO
146976 5:13:46.57 -69:08:47.8  1.98730  443.17417  0.29826  16.432  17.315  18.041   0.730   0.882  15.065   0.156  16.126  16.809  17.367   0.574   0.682   0.438   4.371  FU
153398 5:13:31.09 -69:06:27.7  0.94764  445.69862 -0.02336  16.436  17.101  17.673   0.575   0.664  15.407   0.156  16.130  16.595  17.000   0.419   0.464   0.156   3.612  FO
159993 5:13:18.74 -69:03:13.7 35.33761  428.26071  1.54824  17.631  18.864  20.008   1.148   1.232  15.721   0.156  17.326  18.358  19.334   0.992   1.032   0.315   3.950  FA
166047 5:13:33.75 -68:57:07.4  2.77928  445.09977  0.44393  15.512  16.277  16.887   0.612   0.764  14.328   0.149  15.220  15.794  16.243   0.463   0.573   0.427   4.412  FU
183616 5:13:18.22 -68:46:37.1  1.97532  445.72238  0.29564  15.555  16.297  16.922   0.628   0.742  14.406   0.149  15.263  15.814  16.279   0.479   0.551   0.087   5.020  FO
198335 5:13:52.91 -69:34:48.9  5.19128  449.07278  0.71527  15.101  16.042  16.837   0.799   0.940  13.644   0.143  14.821  15.578  16.219   0.656   0.757   0.351   4.972  FU
204218 5:14:19.51 -69:29:24.4  6.83236  442.18145  0.83457  14.324  15.070  15.694   0.627   0.746  13.168   0.143  14.044  14.607  15.077   0.484   0.562   0.365   5.085  FU
210651 5:14:25.66 -69:25:02.3  4.45886  444.03776  0.64922  14.332  15.058  15.702   0.646   0.725  13.208   0.165  14.009  14.523  14.989   0.481   0.514   0.193   4.633  FO
216934 5:13:53.10 -69:21:37.4  4.00077  443.84082  0.60214  14.296  14.938  15.478   0.542   0.642  13.301   0.165  13.972  14.403  14.765   0.377   0.430   0.167   3.709  FO
216937 5:14:11.49 -69:21:26.8  3.82224  442.09759  0.58232  14.356  14.967  15.486   0.520   0.611  13.409   0.165  14.032  14.433  14.773   0.355   0.400   0.080   4.000  FO
223837 5:14:16.32 -69:19:47.6  5.12591  444.32370  0.70977  14.031  14.732  15.353   0.624   0.700  12.946   0.165  13.708  14.197  14.641   0.459   0.489   0.156   4.335  FO
223849 5:14:18.95 -69:20:45.3  2.25874  444.43266  0.35387  15.330  16.015  16.595   0.583   0.684  14.270   0.165  15.006  15.480  15.882   0.418   0.473   0.127   4.804  FO
223916 5:14:01.93 -69:19:50.9  1.85809  446.65043  0.26907  16.170  16.851  17.344   0.495   0.680  15.116   0.165  15.846  16.316  16.631   0.330   0.469   0.507   4.257  FU
230584 5:13:56.89 -69:15:56.8  4.39527  444.97225  0.64299  14.464  15.216  15.905   0.691   0.751  13.300   0.165  14.141  14.681  15.192   0.526   0.540   0.207   4.643  FO
237192 5:13:49.99 -69:12:02.6  4.00835  448.73745  0.60297  15.140  15.899  16.628   0.732   0.758  13.965   0.156  14.835  15.394  15.954   0.576   0.558   0.404   4.707  FU
250286 5:14:06.39 -69:04:26.1  4.90826  445.62532  0.69093  14.580  15.273  15.879   0.609   0.692  13.507   0.156  14.274  14.767  15.205   0.453   0.492   0.428   4.575  FU
250306 5:13:49.29 -69:05:42.6  1.99010  443.33740  0.29887  15.261  15.849  16.304   0.457   0.588  14.350   0.156  14.955  15.344  15.630   0.301   0.388   0.185   4.407  FO
250313 5:13:50.52 -69:05:01.4  3.35974  447.55858  0.52631  15.231  15.960  16.590   0.633   0.728  14.103   0.156  14.926  15.454  15.916   0.477   0.528   0.452   4.508  FU
257189 5:14:15.02 -69:02:19.7  5.14860  444.96702  0.71169  14.845  15.708  16.507   0.802   0.863  13.507   0.156  14.539  15.203  15.833   0.646   0.663   0.303   4.804  FU
257206 5:13:56.49 -69:00:55.8  2.91642  446.71603  0.46485  15.530  16.297  16.902   0.608   0.767  14.341   0.156  15.224  15.792  16.228   0.452   0.567   0.442   4.510  FU
257262 5:14:07.60 -69:01:13.1  2.90817  444.69957  0.46362  15.664  16.397  16.981   0.587   0.732  14.529   0.156  15.359  15.891  16.307   0.431   0.532   0.445   4.670  FU
263475 5:13:57.80 -68:59:02.7  2.03185  444.89261  0.30789  15.285  16.074  16.630   0.559   0.788  14.064   0.149  14.993  15.591  15.986   0.410   0.598   0.143   4.312  FO
264013 5:14:27.14 -68:58:02.2  1.60928  445.24877  0.20663  17.703  18.310  18.667   0.359   0.607  16.762   0.149  17.411  17.828  18.024   0.210   0.416   0.223   4.926  FA
269513 5:14:11.14 -68:55:34.7  3.51594  446.51232  0.54604  14.613   9.999  15.881   9.999   9.999  99.999   0.149  14.321   9.999  15.237   9.999   9.808   0.141   3.525  FO
269545 5:14:11.00 -68:54:31.6  3.71332  447.71457  0.56976  15.226   9.999  16.791   9.999   9.999  99.999   0.149  14.934   9.999  16.147   9.999   9.808   0.413   4.618  FU
304820 5:14:42.71 -69:30:56.7  2.42967  444.34529  0.38555  14.859  15.457  15.884   0.429   0.598  13.932   0.143  14.579  14.994  15.266   0.286   0.414   0.091   4.518  FO
304869 5:14:39.09 -69:30:27.9  2.55338  444.08299  0.40712  15.654  16.401  16.987   0.589   0.746  14.499   0.143  15.374  15.938  16.370   0.446   0.563   0.416   4.404  FU
326454 5:14:45.99 -69:19:58.4  3.36801  447.54654  0.52737  15.273  16.003  16.615   0.615   0.730  14.141   0.165  14.949  15.468  15.902   0.450   0.518   0.415   4.515  FU
326516 5:14:46.23 -69:20:32.0  2.31107  444.14903  0.36381  15.898  16.621  17.181   0.563   0.722  14.779   0.165  15.575  16.086  16.469   0.398   0.511   0.378   4.481  FU
342082 5:15:04.77 -69:13:30.8  2.29844  446.95001  0.36143  15.347  16.041  16.692   0.653   0.693  14.274   0.156  15.041  15.535  16.018   0.497   0.494   0.052   5.722  FO
342099 5:14:49.62 -69:12:41.1  1.97110  446.89299  0.29471  15.364  15.987  16.473   0.490   0.622  14.400   0.156  15.059  15.481  15.799   0.334   0.422   0.100   4.634  FO
349881 5:15:02.48 -69:07:43.1  5.39571  440.89504  0.73205  14.687  15.533  16.300   0.769   0.846  13.375   0.156  14.381  15.028  15.626   0.613   0.646   0.347   4.934  FU
349918 5:14:36.60 -69:07:29.2  3.88035  443.99034  0.58887  15.187  16.006  16.701   0.697   0.817  13.921   0.156  14.882  15.501  16.027   0.541   0.618   0.299   4.644  FU
357563 5:14:43.53 -69:04:26.1  2.61237  444.54718  0.41703  14.939  15.599  16.163   0.567   0.660  13.916   0.156  14.634  15.093  15.489   0.411   0.460   0.065   4.659  FO
365050 5:14:54.16 -69:03:15.5  2.01208  443.26803  0.30365  15.196  15.832  16.289   0.459   0.635  14.211   0.156  14.890  15.326  15.615   0.303   0.436   0.203   4.512  FO
372259 5:15:01.21 -68:58:45.5  2.46021  444.80206  0.39097  14.918  15.521  15.978   0.458   0.603  13.984   0.149  14.626  15.039  15.334   0.309   0.412   0.083   4.695  FO
372261 5:15:05.23 -68:58:39.1  2.46243  445.59140  0.39136  15.006  15.747  16.166   0.422   0.741  13.858   0.149  14.714  15.264  15.522   0.273   0.550   0.081   4.957  BR
372286 5:14:57.10 -68:56:38.9  3.17650  445.74206  0.50195  15.364  16.170  16.810   0.643   0.805  14.117   0.149  15.072  15.688  16.166   0.494   0.615   0.400   4.519  FU
379131 5:14:49.01 -68:56:01.9  3.33829  448.20193  0.52352  15.381  16.179  16.841   0.666   0.798  14.145   0.149  15.089  15.696  16.197   0.517   0.607   0.395   4.631  FU
379149 5:14:29.65 -68:54:35.5  3.83652  443.03828  0.58394  15.207  16.030  16.706   0.679   0.822  13.933   0.149  14.915  15.548  16.062   0.530   0.631   0.402   4.690  FU
379150 5:14:40.38 -68:54:33.4  3.61622  446.54809  0.55825  15.232  16.024  16.676   0.654   0.792  14.005   0.149  14.940  15.541  16.032   0.505   0.601   0.397   4.645  FU
385549 5:14:50.91 -68:50:28.9  2.31346  446.95232  0.36426  15.288  16.022  16.651   0.631   0.733  14.151   0.149  14.996  15.539  16.007   0.482   0.543   0.057   5.247  FO
391734 5:14:52.25 -68:49:04.0  4.15366  446.90904  0.61843  15.028  15.793  16.425   0.635   0.766  13.841   0.149  14.736  15.310  15.782   0.486   0.575   0.443   4.726  FU
