 726.84458 17.405 0.015
 729.73998 17.416 0.018
 741.79258 17.310 0.017
 744.78733 17.401 0.018
 745.87192 17.341 0.019
 746.80809 17.102 0.014
 747.75224 17.404 0.017
 748.70980 17.245 0.017
 749.84389 17.217 0.017
 750.82057 17.226 0.017
 751.81829 17.395 0.019
 753.82585 17.105 0.015
 754.76877 17.346 0.021
 759.67800 17.135 0.014
 761.81290 17.297 0.018
 761.82802 17.279 0.015
 769.80131 17.400 0.018
 776.78937 17.400 0.017
 778.81849 17.115 0.017
 780.79822 17.355 0.017
 782.77777 17.184 0.015
 789.81013 17.088 0.015
 792.71663 17.084 0.015
 795.80205 17.296 0.015
 796.75618 17.084 0.015
 798.82085 17.399 0.019
 817.72497 17.098 0.014
 824.74329 17.178 0.017
 826.70796 17.393 0.018
 827.70836 17.245 0.015
 828.69829 17.079 0.013
 830.77376 17.381 0.019
 831.56450 17.212 0.017
 832.54727 17.365 0.022
 833.56665 17.303 0.015
 834.67267 17.254 0.015
 834.80488 17.345 0.022
 835.66370 17.101 0.013
 837.68382 17.350 0.014
 838.73194 17.260 0.019
 839.68229 17.208 0.017
 841.72528 17.345 0.017
 842.76143 17.196 0.017
 843.79860 17.110 0.013
 844.54117 17.211 0.017
 846.78841 17.110 0.014
 850.77900 17.073 0.014
 855.67633 17.381 0.030
 856.74932 17.245 0.018
 857.74706 17.086 0.017
 858.73362 17.370 0.018
 859.77683 17.380 0.019
 860.62292 17.131 0.015
 866.60417 17.231 0.017
 874.58755 17.086 0.014
 876.62238 17.373 0.017
 876.72453 17.335 0.015
 878.62965 17.187 0.015
 880.64611 17.318 0.018
 885.55780 17.286 0.027
 887.69065 17.388 0.019
 890.71416 17.341 0.025
 891.54576 17.183 0.015
 892.51389 17.289 0.018
 893.67999 17.246 0.021
 896.52963 17.345 0.018
 900.58333 17.329 0.018
 909.60274 17.270 0.027
 919.58439 17.349 0.022
 925.59231 17.294 0.021
 931.59509 17.179 0.025
 934.54386 17.202 0.021
 937.56082 17.300 0.023
 950.53756 17.358 0.018
 952.52833 17.189 0.015
 953.50897 17.268 0.019
 963.49129 17.111 0.023
1074.84135 17.298 0.019
1076.82306 17.165 0.017
1080.78161 17.100 0.014
1083.84483 17.230 0.015
1084.84087 17.113 0.014
1086.86569 17.358 0.017
1090.74618 17.165 0.019
1092.76312 17.387 0.021
1093.80507 17.320 0.018
1106.78916 17.339 0.014
1108.80779 17.198 0.014
1114.81612 17.386 0.014
1120.76385 17.275 0.019
1126.78486 17.186 0.018
1129.84704 17.333 0.015
1132.84269 17.371 0.017
1135.79212 17.342 0.015
1140.84121 17.311 0.015
1142.79279 17.320 0.015
1152.75056 17.262 0.019
1154.77567 17.311 0.015
1156.74061 17.298 0.017
1158.80921 17.266 0.017
1160.80661 17.336 0.015
1164.78860 17.392 0.015
1165.83431 17.322 0.018
1167.75751 17.340 0.017
1168.71686 17.310 0.018
1171.75862 17.379 0.013
1175.75784 17.389 0.017
1179.80811 17.355 0.021
1181.76903 17.246 0.022
1184.71547 17.217 0.013
1187.70697 17.076 0.014
1188.72078 17.319 0.014
1189.76983 17.381 0.015
1191.78404 17.067 0.011
1192.79245 17.293 0.014
1193.83192 17.397 0.017
1194.70751 17.125 0.015
1201.79590 17.270 0.017
1202.80504 17.058 0.014
1204.71147 17.291 0.017
1206.81158 17.097 0.014
1207.72232 17.390 0.022
1208.78538 17.287 0.018
1212.78300 17.223 0.021
1214.69401 17.370 0.019
1215.59877 17.076 0.013
1216.70770 17.076 0.014
1217.75702 17.294 0.018
1218.73203 17.394 0.021
1219.67134 17.096 0.015
1220.77867 17.071 0.017
1221.64474 17.352 0.018
1223.73375 17.082 0.015
1226.62379 17.080 0.017
1227.62863 17.300 0.015
1230.69548 17.068 0.015
1232.73461 17.360 0.019
1235.62908 17.403 0.019
1238.60067 17.402 0.023
1240.72448 17.294 0.019
1242.59400 17.352 0.019
1243.69173 17.362 0.021
1245.66856 17.314 0.019
1248.54683 17.298 0.019
1251.54474 17.146 0.021
1255.55397 17.239 0.019
1256.59525 17.346 0.018
1258.63055 17.131 0.014
1259.63817 17.218 0.014
1261.59226 17.247 0.015
1266.52485 17.324 0.022
1267.57947 17.389 0.023
1268.59282 17.265 0.019
1274.59601 17.364 0.023
1277.58085 17.326 0.019
1279.56615 17.177 0.018
1281.58836 17.362 0.021
1289.47802 17.236 0.025
1290.54747 17.118 0.018
1298.47698 17.316 0.023
1301.55125 17.086 0.019
1305.57992 17.070 0.017
1312.55661 17.096 0.021
1317.48965 17.338 0.017
1319.54106 17.073 0.017
1327.48163 17.354 0.043
1329.46875 17.101 0.021
1330.53333 17.148 0.022
1335.48616 17.330 0.019
1431.88502 17.344 0.017
1433.88199 17.252 0.021
1436.79955 17.217 0.017
1439.89078 17.213 0.015
1443.83095 17.064 0.022
1447.84323 17.185 0.022
1449.88503 17.327 0.023
1454.84958 17.146 0.021
1459.81657 17.440 0.018
1461.85461 17.056 0.015
1462.84497 17.335 0.021
1471.84103 17.180 0.015
1476.73367 17.358 0.019
1478.81133 17.185 0.015
1481.84978 17.331 0.019
1484.79952 17.395 0.017
1488.83181 17.350 0.017
1491.81052 17.379 0.019
1494.81591 17.304 0.019
1496.69857 17.066 0.018
1498.72030 17.353 0.017
1502.71637 17.307 0.019
1505.75114 17.382 0.027
1507.75211 17.063 0.015
1508.65432 17.381 0.018
1509.81857 17.370 0.018
1510.84228 17.313 0.017
1511.67379 17.316 0.018
1514.72194 17.056 0.015
1516.69135 17.341 0.017
1518.66335 17.281 0.017
1520.68896 17.274 0.018
1522.76916 17.196 0.015
1523.66217 17.390 0.032
1524.82911 17.340 0.017
1526.66677 17.370 0.018
1527.83303 17.375 0.017
1529.73624 17.183 0.014
1531.83896 17.367 0.017
1538.79512 17.385 0.018
1542.81977 17.318 0.019
1543.85248 17.191 0.017
1544.76161 17.312 0.015
1548.79446 17.344 0.018
1549.80705 17.364 0.017
1552.73038 17.348 0.015
1553.80534 17.275 0.017
1554.82059 17.093 0.013
1555.81456 17.273 0.015
1562.80655 17.265 0.017
1566.65598 17.341 0.021
1568.67761 17.147 0.015
1571.74233 17.217 0.017
1574.79435 17.363 0.015
1576.64819 17.382 0.019
1578.74853 17.212 0.018
1581.69784 17.294 0.018
1583.73714 17.231 0.018
1585.68323 17.181 0.017
1588.65797 17.311 0.019
1591.62169 17.365 0.028
1595.63746 17.319 0.019
1596.75069 17.258 0.018
1599.74263 17.353 0.019
1600.72019 17.096 0.019
1601.74847 17.231 0.018
1602.72998 17.401 0.019
1605.52130 17.288 0.018
1606.69665 17.343 0.019
1609.71008 17.389 0.018
1610.72767 17.287 0.023
1611.70500 17.072 0.015
1613.69565 17.356 0.023
1614.69119 17.168 0.017
1615.70564 17.209 0.018
1617.68688 17.271 0.015
1618.68527 17.048 0.017
1620.50304 17.139 0.018
1621.68217 17.171 0.022
1623.66803 17.375 0.021
1625.67247 17.064 0.015
1626.67347 17.300 0.017
1628.66178 17.192 0.017
1630.68101 17.373 0.017
1633.64432 17.294 0.015
1634.63774 17.375 0.018
1635.65143 17.208 0.018
1644.60154 17.391 0.017
1650.59512 17.091 0.026
1653.56112 17.059 0.017
1655.59689 17.366 0.021
1657.58605 17.077 0.021
1659.58968 17.373 0.022
1662.57916 17.378 0.019
1665.56116 17.304 0.023
1671.53899 17.073 0.018
1684.48088 17.250 0.025
1695.50670 17.248 0.019
1783.91128 17.386 0.018
1788.88418 17.091 0.015
1809.86545 17.167 0.013
1815.87392 17.364 0.017
1822.75557 17.321 0.018
1830.86382 17.272 0.018
1851.81189 17.305 0.022
1858.74377 17.273 0.022
1861.77153 17.374 0.018
1863.81338 17.046 0.013
1866.76406 17.132 0.014
1868.76847 17.353 0.015
1869.80299 17.325 0.018
1872.78651 17.381 0.018
2187.77182 17.282 0.021
2193.84077 17.194 0.014
2202.84053 17.336 0.015
2215.79335 17.066 0.015
2222.79320 17.062 0.014
2224.84078 17.362 0.018
2227.75171 17.371 0.019
2229.75743 17.079 0.015
2231.72595 17.353 0.018
2233.69416 17.290 0.015
2237.61338 17.424 0.023
2239.67443 17.118 0.017
2241.76606 17.346 0.017
2243.83635 17.244 0.018
2248.69587 17.350 0.017
2250.72733 17.155 0.014
2252.82443 17.344 0.018
2254.74240 17.073 0.013
2257.75991 17.230 0.014
2260.76951 17.367 0.017
2265.70795 17.108 0.013
2266.78790 17.256 0.017
2270.81940 17.351 0.014
2272.67158 17.134 0.015
2274.79791 17.378 0.018
2276.85325 17.127 0.015
2278.81226 17.388 0.019
2280.79197 17.189 0.014
2282.79576 17.291 0.018
2290.68716 17.129 0.014
2293.80664 17.281 0.022
2295.83050 17.285 0.014
2297.81727 17.209 0.017
2299.83372 17.374 0.019
2301.72782 17.135 0.017
2302.80303 17.293 0.021
2303.72580 17.339 0.019
2321.69890 17.287 0.019
2328.57592 17.187 0.018
2334.57401 17.369 0.021
2340.56567 17.277 0.018
2346.50633 17.065 0.015
2360.50124 17.117 0.018
2391.50219 17.366 0.022
2540.87996 17.359 0.025
2548.81699 17.289 0.021
2553.78368 17.195 0.019
2557.84910 17.208 0.018
2561.84712 17.313 0.018
2565.85245 17.377 0.021
2574.80959 17.095 0.015
2578.86613 17.098 0.017
2586.76766 17.360 0.018
2590.84098 17.327 0.017
2596.84798 17.050 0.015
2606.74428 17.057 0.013
2610.64630 17.304 0.019
2614.81524 17.106 0.015
2619.69192 17.327 0.015
2621.81921 17.085 0.014
2624.71632 17.042 0.014
2627.83593 17.335 0.023
2630.60563 17.187 0.018
2632.75650 17.268 0.015
2636.70635 17.381 0.017
2638.75058 17.173 0.017
2641.79899 17.336 0.017
2643.79647 17.241 0.015
2645.79412 17.279 0.017
2649.66987 17.083 0.014
2651.74962 17.397 0.017
2653.74342 17.085 0.017
2655.77789 17.394 0.019
2657.76193 17.164 0.017
2659.82307 17.352 0.022
2661.62322 17.393 0.015
2666.60713 17.125 0.014
2668.83489 17.084 0.018
2673.78087 17.367 0.021
2676.76116 17.398 0.018
2678.80712 17.130 0.014
2680.69930 17.310 0.015
2684.58162 17.093 0.017
2688.55530 17.149 0.017
2692.52976 17.321 0.018
2697.54466 17.328 0.017
2702.54625 17.119 0.019
2708.57309 17.319 0.018
2725.50556 17.396 0.021
2875.87425 17.362 0.021
2884.89631 17.131 0.015
2890.91627 17.277 0.025
2896.87115 17.381 0.021
2902.80219 17.312 0.015
2907.86286 17.366 0.015
2912.80609 17.075 0.011
2917.81436 17.380 0.017
2923.81706 17.106 0.015
2926.86951 17.213 0.015
2931.79824 17.326 0.017
2934.83839 17.143 0.015
2940.81866 17.208 0.014
2943.82345 17.347 0.015
2947.83164 17.262 0.015
2950.74803 17.271 0.017
2954.77398 17.243 0.019
2956.81423 17.325 0.017
2958.85873 17.246 0.018
2963.75014 17.356 0.018
2966.77038 17.198 0.013
2968.73912 17.250 0.015
2971.80110 17.376 0.019
2974.82415 17.308 0.015
2976.68405 17.099 0.014
2979.66796 17.098 0.015
2981.68854 17.392 0.031
2983.82042 17.229 0.018
2985.78748 17.351 0.017
2987.74400 17.088 0.014
2989.68421 17.306 0.014
2991.75807 17.165 0.015
2993.76421 17.321 0.017
2995.83948 17.151 0.014
2997.81063 17.314 0.015
2998.75604 17.107 0.014
3000.76461 17.333 0.017
3002.75616 17.259 0.015
3004.74911 17.255 0.014
3006.74234 17.336 0.015
3008.70190 17.124 0.021
3010.80302 17.339 0.017
3012.80856 17.143 0.022
3016.75298 17.133 0.014
3018.78365 17.372 0.017
3020.84726 17.066 0.015
3021.87220 17.365 0.019
3023.73352 17.093 0.013
3025.73671 17.333 0.014
3027.75526 17.207 0.015
3029.73969 17.258 0.015
3031.81169 17.237 0.017
3034.63678 17.333 0.014
3036.66699 17.217 0.014
3039.60902 17.273 0.017
3041.69187 17.253 0.019
3042.71691 17.372 0.022
3044.65597 17.092 0.015
3046.64211 17.334 0.018
3048.67526 17.170 0.014
3050.67206 17.306 0.015
3052.66852 17.305 0.014
3054.67406 17.198 0.017
3056.66185 17.392 0.017
3058.65511 17.122 0.014
3060.70455 17.386 0.017
3066.59232 17.315 0.019
3068.62050 17.219 0.018
3071.51883 17.203 0.017
3074.51844 17.397 0.021
3076.63753 17.070 0.018
3079.63489 17.210 0.014
3082.70253 17.390 0.015
3085.60574 17.378 0.017
3088.56195 17.449 0.021
3091.56628 17.339 0.018
3096.61276 17.321 0.023
3100.52443 17.182 0.021
3103.53208 17.324 0.018
3106.56447 17.388 0.015
3109.54901 17.357 0.017
3113.56653 17.343 0.022
3127.52447 17.375 0.015
3133.54014 17.073 0.015
3230.91488 17.351 0.017
3242.88923 17.239 0.017
3249.85622 17.237 0.018
3260.84816 17.174 0.015
3264.89017 17.114 0.011
3271.83859 17.099 0.017
3274.84189 17.249 0.018
3279.79554 17.290 0.017
3282.86113 17.095 0.013
3291.78407 17.337 0.017
3295.80453 17.314 0.013
3297.79599 17.290 0.011
3299.86390 17.301 0.010
3301.87538 17.302 0.019
3305.76628 17.387 0.017
3307.79110 17.088 0.018
3309.82757 17.379 0.015
3315.86057 17.205 0.014
3321.72767 17.094 0.014
3324.83559 17.287 0.017
3333.82538 17.300 0.019
3336.66739 17.348 0.017
3339.84926 17.182 0.017
3353.75080 17.148 0.013
3357.77845 17.070 0.013
3360.75631 17.175 0.013
3363.83087 17.402 0.017
3370.78815 17.369 0.018
3376.74022 17.374 0.017
3378.76539 17.172 0.014
3387.76329 17.375 0.022
3394.64891 17.368 0.017
3396.67527 17.058 0.014
3399.80248 17.348 0.023
3402.71250 17.340 0.014
3404.64407 17.304 0.015
3409.56098 17.179 0.014
3418.55610 17.368 0.017
3426.54759 17.369 0.017
3432.53343 17.321 0.014
3439.50953 17.317 0.017
3447.53499 17.413 0.021
3457.51194 17.335 0.019
3603.86589 17.311 0.017
3620.90222 17.068 0.011
3630.81330 17.102 0.017
3637.75397 17.103 0.017
3640.80991 17.294 0.014
3651.84243 17.305 0.015
3654.88857 17.389 0.018
3658.85458 17.316 0.018
3660.85195 17.284 0.018
3664.86152 17.334 0.014
3668.84541 17.424 0.018
3672.83407 17.346 0.015
3676.72084 17.152 0.013
3685.79072 17.297 0.014
3688.72486 17.256 0.013
3690.79960 17.315 0.017
3693.70130 17.319 0.015
3695.86622 17.116 0.019
3699.75669 17.243 0.013
3701.80982 17.295 0.014
3703.80850 17.300 0.013
3706.68409 17.322 0.013
3711.71931 17.339 0.014
3713.80719 17.060 0.013
3715.78370 17.334 0.014
3718.75260 17.354 0.017
3722.64747 17.213 0.014
3726.72967 17.214 0.015
3728.79200 17.303 0.013
3730.76174 17.164 0.013
3732.83724 17.319 0.014
3734.83011 17.174 0.013
3735.67846 17.380 0.013
3737.83701 17.296 0.013
3739.85568 17.257 0.013
3741.59395 17.261 0.014
3746.80828 17.270 0.017
3748.78702 17.252 0.019
3750.80180 17.375 0.017
3753.67487 17.386 0.017
3755.75646 17.225 0.015
3757.77590 17.334 0.014
3760.75557 17.314 0.015
3763.70849 17.168 0.010
3766.72527 17.136 0.014
3770.75274 17.086 0.015
3774.62608 17.334 0.015
3777.58463 17.297 0.015
3779.70893 17.380 0.019
3781.74898 17.070 0.014
3786.60134 17.264 0.014
3793.55100 17.273 0.015
3801.54096 17.089 0.013
3811.53352 17.213 0.017
3828.49739 17.377 0.017
3958.92281 17.069 0.015
3965.87621 17.085 0.011
3970.89637 17.387 0.015
3982.84694 17.150 0.013
3993.80006 17.096 0.015
4002.86048 17.365 0.014
4004.87877 17.110 0.011
4006.78828 17.341 0.014
4008.80933 17.251 0.013
4013.82092 17.409 0.019
4019.82368 17.291 0.014
4024.81520 17.340 0.014
4026.88422 17.003 0.017
4029.83025 17.102 0.013
4032.86499 17.237 0.015
4039.69717 17.108 0.013
4041.77091 17.389 0.015
4043.77601 17.061 0.015
4049.73919 17.280 0.013
4052.80070 17.372 0.014
4054.78748 17.074 0.013
4056.84599 17.406 0.014
4059.74064 17.377 0.015
4064.85439 17.274 0.013
4066.81083 17.332 0.014
4068.84567 17.209 0.013
4070.76809 17.360 0.017
4074.80690 17.396 0.017
4077.85568 17.346 0.018
4080.73541 17.364 0.018
4083.72210 17.302 0.018
4085.78568 17.329 0.019
4095.64703 17.288 0.013
4103.77746 17.301 0.017
4112.78254 17.262 0.014
4121.77709 17.263 0.015
4126.75655 17.186 0.015
4129.79015 17.181 0.011
4143.56699 17.263 0.015
4157.56500 17.092 0.017
4169.52196 17.407 0.019
4199.49137 17.129 0.018
4343.88385 17.326 0.018
4348.85657 17.266 0.015
4353.88413 17.108 0.015
4358.83633 17.356 0.023
4363.85314 17.131 0.019
4367.84131 17.086 0.014
4371.79085 17.306 0.018
4378.73026 17.347 0.018
4381.76587 17.105 0.018
4386.88343 17.324 0.021
4390.84542 17.383 0.017
4395.71224 17.100 0.019
4399.87086 17.125 0.018
4408.72476 17.316 0.018
4412.80824 17.352 0.021
4427.75975 17.154 0.017
4430.76310 17.291 0.021
4433.78054 17.380 0.018
4437.70716 17.222 0.019
4440.72678 17.356 0.018
4443.84437 17.283 0.022
4449.78614 17.094 0.018
4451.82176 17.383 0.019
4455.79144 17.334 0.019
4458.77011 17.379 0.018
4462.76415 17.337 0.015
4464.80970 17.202 0.017
4467.78080 17.060 0.014
4472.69673 17.393 0.015
4476.78375 17.395 0.015
4480.73419 17.307 0.013
4484.81362 17.319 0.015
4488.73448 17.107 0.018
4492.75376 17.073 0.015
4497.75794 17.380 0.017
4500.63100 17.403 0.015
4502.74081 17.211 0.019
4507.74483 17.293 0.021
4509.69553 17.191 0.017
4512.74402 17.363 0.015
4518.69284 17.358 0.026
4521.73032 17.200 0.019
4524.62990 17.158 0.015
4530.65599 17.253 0.017
4533.62166 17.352 0.015
4534.62451 17.136 0.017
4538.63914 17.079 0.018
4542.54716 17.349 0.022
