  7813 5:05:17.21 -69:54:21.0  3.16835  442.46963  0.50083  14.826  15.646  16.374   0.732   0.819  13.556   0.152  14.528  15.154  15.717   0.580   0.624   0.407   4.434  FU
 37629 5:05:28.34 -69:21:51.0  3.51010  444.47971  0.54532  15.263  16.014  16.703   0.690   0.751  14.098   0.139  14.990  15.564  16.102   0.551   0.573   0.417   4.647  FU
 37723 5:05:15.30 -69:22:08.9  2.47593  446.51131  0.39374  16.946  17.347  17.743   0.398   0.401  16.325   0.139  16.673  16.896  17.142   0.259   0.223   0.253   5.330  FA
 42626 5:05:34.79 -69:20:29.2  3.39258  443.94891  0.53053  15.299  16.000  16.559   0.562   0.701  14.211   0.139  15.026  15.549  15.959   0.423   0.523   0.455   4.654  FU
 46999 5:05:08.99 -69:15:12.4  7.70738  450.80439  0.88691  14.058  14.823  15.500   0.680   0.764  12.875   0.139  13.786  14.373  14.900   0.541   0.586   0.359   5.107  FU
 47109 5:05:05.58 -69:15:05.3  1.27660  444.96338  0.10605  16.181  16.876  17.438   0.565   0.693  15.107   0.139  15.909  16.426  16.837   0.426   0.515   0.113   4.047  FO
 51598 5:05:26.44 -69:11:35.3  2.26948  444.74677  0.35593  15.261  15.936  16.464   0.531   0.674  14.216   0.139  14.989  15.485  15.864   0.392   0.496   0.137   4.727  FO
 61156 5:05:51.06 -69:59:04.0  2.94952  443.40229  0.46975  14.744  15.404  15.944   0.542   0.659  13.723   0.152  14.446  14.911  15.287   0.390   0.464   0.052   3.503  FO
 88171 5:05:38.38 -69:26:31.9 24.07547  439.99317  1.38157  17.602  18.706  19.980   1.277   1.105  15.890   0.127  17.353  18.295  19.431   1.150   0.942   0.557   4.294  FA
100127 5:05:44.90 -69:14:56.2  4.92309  447.67917  0.69224  16.356  16.862  17.177   0.317   0.505  15.573   0.139  16.084  16.412  16.577   0.178   0.327   0.232   4.487  FA
116618 5:06:31.04 -69:55:42.4  2.80847  445.79051  0.44847  15.524  16.271  16.843   0.575   0.746  14.368   0.152  15.226  15.779  16.187   0.423   0.552   0.437   4.486  FU
130327 5:06:51.52 -69:36:31.1  0.97648  445.01713 -0.01034  16.553  17.261  17.871   0.612   0.708  15.456   0.128  16.304  16.849  17.322   0.485   0.545   0.185   3.609  FO
133630 5:06:18.44 -69:31:47.9  1.51772  446.29280  0.18119  15.846  16.532  17.075   0.545   0.685  14.784   0.127  15.597  16.120  16.526   0.418   0.523   0.205   4.467  FO
156517 5:06:45.94 -69:12:19.8  0.83403  445.19037 -0.07882  16.641  17.472   9.999   9.999   0.831  15.353   0.139  16.368  17.022   9.999   9.999   0.653   0.204   3.600  FO
166141 5:07:25.19 -69:57:50.0  0.82207  445.71659 -0.08509  16.639  17.291  17.804   0.516   0.651  15.631   0.152  16.341  16.798  17.148   0.364   0.456   0.222   3.643  FO
190467 5:07:03.55 -69:28:02.2  1.16372  444.83904  0.06585  16.268  16.966  17.489   0.526   0.698  15.186   0.128  16.019  16.554  16.941   0.399   0.535   0.164   4.299  FO
202153 5:06:59.67 -69:18:20.5  4.03289  444.78719  0.60562  15.191  16.045  16.785   0.742   0.853  13.870   0.139  14.919  15.595  16.184   0.603   0.675   0.359   4.762  FU
210606 5:07:30.28 -69:12:55.2  4.09875  446.88210  0.61265  15.192  16.064  16.791   0.731   0.871  13.841   0.139  14.919  15.613  16.191   0.592   0.693   0.430   4.712  FU
210640 5:07:02.23 -69:10:17.7  2.15849  446.96571  0.33415  15.244   9.999   9.999   9.999   9.999  99.999   0.139  14.971   9.999   9.999   9.999   9.821   0.146   4.625  FO
