  2450471.70052   16.331    0.011
  2450478.61325   15.853    0.011
  2450479.66342   15.952    0.013
  2450480.70675   16.259    0.007
  2450481.67900   15.939    0.008
  2450485.66518   15.866    0.008
  2450490.65903   16.364    0.008
  2450493.66503   16.367    0.010
  2450498.65238   16.113    0.011
  2450501.61736   16.065    0.008
  2450515.71628   15.921    0.008
  2450527.57978   16.344    0.010
  2450537.57502   15.486    0.014
  2450538.62154   16.026    0.010
  2450539.56183   16.257    0.014
  2450541.63033   15.990    0.008
  2450551.56874   16.231    0.008
  2450552.55366   16.352    0.008
  2450553.59163   15.817    0.008
  2450559.58525   15.689    0.011
  2450730.78605   16.149    0.008
  2450797.78836   15.682    0.008
  2450821.68081   16.381    0.010
  2450835.71878   16.066    0.007
  2450845.68295   16.238    0.007
  2450859.59690   15.641    0.013
  2450881.65329   15.863    0.008
  2450890.60701   15.699    0.007
  2450894.57673   16.098    0.007
  2451130.73547   16.311    0.014
  2451178.78822   15.945    0.015
  2451182.74009   16.205    0.013
  2451188.77515   16.182    0.010
  2451190.74517   15.729    0.008
  2451193.69850   15.618    0.010
  2451205.65744   15.759    0.007
  2451212.61409   15.844    0.006
  2451220.65869   16.362    0.015
  2451229.58486   16.298    0.008
  2451239.55017   16.134    0.011
  2451247.59502   16.191    0.011
  2451291.50083   16.315    0.015
  2451496.73149   15.542    0.008
  2451511.80774   16.095    0.011
  2451515.78159   15.832    0.008
  2451524.69058   15.610    0.008
  2451543.76360   15.914    0.015
  2451550.75347   16.201    0.015
  2451572.73835   16.283    0.013
  2451587.70681   16.140    0.010
  2451612.63590   16.194    0.013
  2451619.65339   16.356    0.013
  2451622.61303   16.331    0.014
  2451624.61034   16.082    0.013
