  8660 5:10:26.66 -69:29:52.0  2.15760  446.70254  0.33397  15.475  16.248  16.985   0.739   0.773  14.277   0.156  15.169  15.743  16.311   0.583   0.574   0.129   4.866  FO
  8695 5:10:02.12 -69:27:19.1  3.65535  446.94036  0.56293  15.796  17.063  17.718   0.660   1.266  13.835   0.156  15.491  16.558  17.044   0.504   1.066   0.419   4.660  FU
 17041 5:10:17.99 -69:22:05.4  0.60684  445.27406 -0.21693  16.435  17.307  18.622   1.318   0.871  15.084   0.147  16.146  16.830  17.987   1.171   0.683   0.228   3.430  BR
 27261 5:10:34.59 -69:13:44.1  3.07486  446.77369  0.48783  15.433  16.169  16.770   0.604   0.735  14.293   0.147  15.145  15.693  16.135   0.457   0.547   0.427   4.449  FU
 31368 5:10:23.86 -69:10:10.9  1.95501  443.33776  0.29115  15.561  16.282  16.853   0.573   0.721  14.444   0.147  15.273  15.806  16.218   0.426   0.533   0.089   4.114  FO
 35590 5:10:36.18 -69:08:18.0 13.90968  433.43214  1.14332  13.482  14.340  15.232   0.894   0.857  12.153   0.146  13.196  13.867  14.601   0.748   0.670   0.191   5.097  FU
 35605 5:09:59.36 -69:08:40.7  5.79145  446.38021  0.76279  14.603  15.441   9.999   9.999   0.839  13.303   0.146  14.317  14.968   9.999   9.999   0.652   0.429   5.043  FU
 35651 5:10:01.97 -69:07:44.2  1.76272  444.16829  0.24618  15.312  15.947  16.385   0.441   0.634  14.329   0.146  15.026  15.474  15.754   0.295   0.447   0.113   4.431  BR
 44984 5:10:03.02 -69:01:16.2  3.34128  442.02603  0.52391  15.191   9.999  16.462   9.999   9.999  99.999   0.146  14.904   9.999  15.831   9.999   9.812   0.414   4.439  FU
 49743 5:10:08.29 -68:56:27.2  2.29577  443.16475  0.36093  15.150  15.793  16.363   0.572   0.642  14.155   0.146  14.864  15.320  15.732   0.426   0.455   0.080   4.801  FO
 49799 5:10:05.46 -68:55:31.8  1.56518  446.45793  0.19456  15.708  16.350  16.874   0.527   0.641  14.714   0.146  15.422  15.877  16.244   0.381   0.454   0.128   4.583  FO
 54641 5:10:04.52 -68:53:29.7  2.71383  447.27799  0.43358  15.529  16.238  16.845   0.610   0.710  14.429   0.132  15.270  15.810  16.275   0.478   0.541   0.448   4.458  FU
 95782 5:11:10.86 -69:18:37.3  2.48373  443.06480  0.39510  15.028  15.708  16.217   0.512   0.679  13.976   0.147  14.740  15.231  15.582   0.365   0.491   0.108   4.790  FO
 95827 5:11:04.17 -69:17:58.0  1.97446  444.30351  0.29545  15.446  16.127  16.637   0.513   0.680  14.392   0.147  15.158  15.650  16.002   0.366   0.492   0.124   4.981  FO
100658 5:10:37.53 -69:15:07.1  2.84510  446.30309  0.45410  15.999  17.017  17.809   0.794   1.017  14.423   0.147  15.711  16.541  17.174   0.647   0.829   0.450   4.509  FU
105186 5:11:11.41 -69:12:30.0  3.12908  442.80419  0.49542  15.319  16.036  16.549   0.516   0.716  14.209   0.147  15.031  15.560  15.914   0.369   0.528   0.469   4.474  FU
109838 5:11:06.20 -69:06:19.7  5.39216  441.55828  0.73176  15.111  16.139  16.995   0.859   1.027  13.519   0.146  14.825  15.666  16.364   0.713   0.841   0.304   4.922  FU
109937 5:10:45.29 -69:06:28.3  1.41359  445.12771  0.15032  16.314  17.011  17.551   0.542   0.696  15.235   0.146  16.028  16.538  16.920   0.396   0.509   0.312   4.037  FO
119173 5:10:56.38 -69:01:55.8 15.12716  429.94557  1.17976  13.366  14.320  15.167   0.851   0.953  11.889   0.146  13.080  13.847  14.536   0.705   0.766   0.205   4.908  FU
132645 5:10:53.47 -68:50:24.9  1.57669  443.83652  0.19775  15.691  16.274  16.699   0.427   0.583  14.787   0.132  15.432  15.847  16.129   0.295   0.414   0.140   4.540  FO
132771 5:10:42.69 -68:48:19.7  1.73874  445.04469  0.24023  16.831  17.485  17.844   0.362   0.653  15.818   0.132  16.572  17.057  17.274   0.230   0.484   0.512   4.665  FA
172729 5:11:35.30 -69:14:59.7  1.11897  444.99419  0.04882  16.245  16.922  17.409   0.490   0.677  15.196   0.147  15.957  16.445  16.774   0.343   0.488   0.209   4.215  FO
181906 5:11:53.38 -69:06:48.7  8.77167  447.31044  0.94308  13.861  14.614  15.260   0.649   0.752  12.695   0.146  13.575  14.141  14.630   0.503   0.565   0.222   5.104  FU
190380 5:11:21.27 -69:01:20.1  1.48555  444.58868  0.17189  15.948  17.873  17.142  -0.723   1.924  12.966   0.146  15.661  17.400  16.511  -0.869   1.737   0.175   4.325  BR
204083 5:11:39.97 -68:49:57.6  0.52627  444.78325 -0.27879  17.200   9.999  18.155   9.999   9.999  99.999   0.132  16.941   9.999  17.584   9.999   9.830   0.173   3.287  FO
208170 5:11:48.87 -68:46:22.9  3.65251  445.40976  0.56259  15.074  15.790  16.368   0.581   0.715  13.966   0.132  14.815  15.362  15.798   0.449   0.546   0.405   4.571  FU
235307 5:12:20.68 -69:22:45.0  9.30185  443.64990  0.96857  13.962  14.922  15.829   0.911   0.959  12.476   0.147  13.674  14.446  15.194   0.764   0.771   0.246   5.661  FU
235391 5:12:16.16 -69:20:07.7  3.25692  443.08411  0.51281  15.441  16.284  16.965   0.683   0.842  14.136   0.147  15.153  15.808  16.330   0.536   0.654   0.193   4.514  FO
245236 5:12:26.22 -69:13:57.1 10.34857  437.09537  1.01488  13.777  14.643  15.362   0.723   0.865  12.437   0.147  13.489  14.166  14.727   0.576   0.676   0.110   5.163  FU
245266 5:12:06.64 -69:13:06.5  3.96568  447.17912  0.59832  14.873  15.573  16.033   0.462   0.700  13.788   0.147  14.585  15.097  15.398   0.315   0.511   0.448   4.532  FU
250300 5:12:13.43 -69:11:52.7  2.29578  444.22288  0.36093  15.031  15.675  16.106   0.434   0.643  14.034   0.147  14.743  15.198  15.471   0.287   0.455   0.121   4.592  FO
250322 5:12:34.83 -69:12:34.3  3.99609  447.41236  0.60164  15.126   9.999  16.676   9.999   9.999  99.999   0.147  14.838   9.999  16.041   9.999   9.811   0.414   4.737  FU
250332 5:11:56.66 -69:12:12.0  2.01245  443.28922  0.30373  15.186  15.858  16.316   0.461   0.671  14.146   0.147  14.898  15.381  15.681   0.314   0.482   0.143   4.681  FO
256258 5:12:30.52 -69:07:16.4  1.18152  444.26060  0.07244  18.013  18.576  18.957   0.382   0.563  17.140   0.146  17.727  18.103  18.326   0.236   0.376   0.166   4.492  FA
259946 5:11:59.10 -69:03:26.5  5.07538  445.69592  0.70547  13.978  14.692  15.241   0.552   0.713  12.872   0.146  13.692  14.219  14.611   0.406   0.526   0.184   4.349  FO
269402 5:12:03.07 -68:57:10.2  1.91297  444.53253  0.28171  15.391  16.100  16.699   0.603   0.708  14.293   0.146  15.105  15.627  16.068   0.457   0.521   0.140   4.322  FO
274140 5:12:18.87 -68:52:45.2  8.21052  451.94184  0.91437  13.896  14.663  15.254   0.593   0.766  12.709   0.132  13.637  14.235  14.684   0.461   0.598   0.310   5.170  FU
274214 5:12:08.01 -68:52:02.6  1.79458  444.18729  0.25396  16.087  16.741  17.157   0.419   0.654  15.074   0.132  15.829  16.313  16.587   0.287   0.485   0.513   4.192  FU
278750 5:12:02.04 -68:50:39.1  2.99733  444.78318  0.47673  15.300  15.997  16.511   0.516   0.697  14.219   0.132  15.041  15.569  15.940   0.384   0.528   0.435   4.449  FU
