Normed_Mag,Band,Survey
10.904278000000003,I,OGLE3/OGLE4
10.931219200000005,I,OGLE3/OGLE4
10.774407600000004,I,OGLE3/OGLE4
10.866974800000003,I,OGLE3/OGLE4
10.688748400000003,I,OGLE3/OGLE4
10.673550800000003,I,OGLE3/OGLE4
11.030694400000003,I,OGLE3/OGLE4
10.965759200000003,I,OGLE3/OGLE4
10.862139200000003,I,OGLE3/OGLE4
10.681840400000002,I,OGLE3/OGLE4
10.955397200000004,I,OGLE3/OGLE4
10.848323200000003,I,OGLE3/OGLE4
10.709472400000003,I,OGLE3/OGLE4
10.773716800000003,I,OGLE3/OGLE4
10.710854000000003,I,OGLE3/OGLE4
11.040365600000003,I,OGLE3/OGLE4
10.815855600000003,I,OGLE3/OGLE4
10.668024400000002,I,OGLE3/OGLE4
10.718452800000001,I,OGLE3/OGLE4
10.653517600000004,I,OGLE3/OGLE4
10.723979200000002,I,OGLE3/OGLE4
10.967140800000003,I,OGLE3/OGLE4
11.007207200000003,I,OGLE3/OGLE4
10.914640000000004,I,OGLE3/OGLE4
10.793750000000003,I,OGLE3/OGLE4
10.648682000000003,I,OGLE3/OGLE4
11.016878400000003,I,OGLE3/OGLE4
10.940890400000002,I,OGLE3/OGLE4
11.043128800000003,I,OGLE3/OGLE4
10.951252400000003,I,OGLE3/OGLE4
11.036911600000003,I,OGLE3/OGLE4
10.948489200000003,I,OGLE3/OGLE4
10.888389600000004,I,OGLE3/OGLE4
10.734341200000003,I,OGLE3/OGLE4
11.028622000000002,I,OGLE3/OGLE4
10.862139200000003,I,OGLE3/OGLE4
10.970594800000002,I,OGLE3/OGLE4
10.772335200000002,I,OGLE3/OGLE4
10.873192000000003,I,OGLE3/OGLE4
10.921548000000003,I,OGLE3/OGLE4
10.860757600000003,I,OGLE3/OGLE4
11.036220800000004,I,OGLE3/OGLE4
10.873192000000003,I,OGLE3/OGLE4
10.784078800000003,I,OGLE3/OGLE4
10.819309600000004,I,OGLE3/OGLE4
10.701873600000004,I,OGLE3/OGLE4
11.033457600000002,I,OGLE3/OGLE4
10.971976400000003,I,OGLE3/OGLE4
10.788914400000003,I,OGLE3/OGLE4
10.795822400000002,I,OGLE3/OGLE4
11.013424400000003,I,OGLE3/OGLE4
10.988555600000003,I,OGLE3/OGLE4
10.675623200000004,I,OGLE3/OGLE4
10.799276400000002,I,OGLE3/OGLE4
10.843487600000003,I,OGLE3/OGLE4
10.904278000000003,I,OGLE3/OGLE4
10.786151200000004,I,OGLE3/OGLE4
10.658353200000002,I,OGLE3/OGLE4
10.930528400000004,I,OGLE3/OGLE4
10.828290000000003,I,OGLE3/OGLE4
10.889080400000003,I,OGLE3/OGLE4
10.748157200000003,I,OGLE3/OGLE4
10.987864800000004,I,OGLE3/OGLE4
10.874573600000003,I,OGLE3/OGLE4
10.739176800000003,I,OGLE3/OGLE4
11.000299200000002,I,OGLE3/OGLE4
10.991318800000002,I,OGLE3/OGLE4
10.886317200000004,I,OGLE3/OGLE4
11.055563200000003,I,OGLE3/OGLE4
10.938818000000003,I,OGLE3/OGLE4
10.810329200000002,I,OGLE3/OGLE4
10.659734800000003,I,OGLE3/OGLE4
11.039674800000004,I,OGLE3/OGLE4
10.759210000000003,I,OGLE3/OGLE4
11.059017200000003,I,OGLE3/OGLE4
10.956088000000003,I,OGLE3/OGLE4
10.833125600000002,I,OGLE3/OGLE4
10.657662400000003,I,OGLE3/OGLE4
10.922929600000003,I,OGLE3/OGLE4
10.755065200000004,I,OGLE3/OGLE4
11.050036800000003,I,OGLE3/OGLE4
10.861448400000004,I,OGLE3/OGLE4
10.794440800000002,I,OGLE3/OGLE4
11.055563200000003,I,OGLE3/OGLE4
10.786151200000004,I,OGLE3/OGLE4
10.861448400000004,I,OGLE3/OGLE4
10.706018400000003,I,OGLE3/OGLE4
10.698419600000003,I,OGLE3/OGLE4
10.976812000000004,I,OGLE3/OGLE4
11.006516400000002,I,OGLE3/OGLE4
10.787532800000003,I,OGLE3/OGLE4
