Normed_Mag,Band,Survey
10.509970800000001,I,OGLE3/OGLE4
10.613605800000002,I,OGLE3/OGLE4
10.281973800000001,I,OGLE3/OGLE4
10.3897542,I,OGLE3/OGLE4
10.4864802,I,OGLE3/OGLE4
10.272301200000001,I,OGLE3/OGLE4
10.388372400000002,I,OGLE3/OGLE4
10.50168,I,OGLE3/OGLE4
10.2771375,I,OGLE3/OGLE4
10.375936200000002,I,OGLE3/OGLE4
10.3662636,I,OGLE3/OGLE4
10.600478700000002,I,OGLE3/OGLE4
10.2743739,I,OGLE3/OGLE4
10.586660700000001,I,OGLE3/OGLE4
10.474734900000001,I,OGLE3/OGLE4
10.3006281,I,OGLE3/OGLE4
10.467825900000001,I,OGLE3/OGLE4
10.356591000000002,I,OGLE3/OGLE4
10.467135,I,OGLE3/OGLE4
10.451935200000001,I,OGLE3/OGLE4
10.3413912,I,OGLE3/OGLE4
10.50168,I,OGLE3/OGLE4
10.5272433,I,OGLE3/OGLE4
10.315137,I,OGLE3/OGLE4
10.3994268,I,OGLE3/OGLE4
10.605315000000001,I,OGLE3/OGLE4
10.2799011,I,OGLE3/OGLE4
10.404263100000001,I,OGLE3/OGLE4
10.5078981,I,OGLE3/OGLE4
10.612914900000002,I,OGLE3/OGLE4
10.279210200000001,I,OGLE3/OGLE4
10.400117700000001,I,OGLE3/OGLE4
10.489934700000001,I,OGLE3/OGLE4
10.608769500000001,I,OGLE3/OGLE4
10.283355600000002,I,OGLE3/OGLE4
10.498225500000002,I,OGLE3/OGLE4
10.278519300000001,I,OGLE3/OGLE4
10.50168,I,OGLE3/OGLE4
10.6073877,I,OGLE3/OGLE4
10.358663700000001,I,OGLE3/OGLE4
10.612224000000001,I,OGLE3/OGLE4
10.599787800000001,I,OGLE3/OGLE4
10.595642400000001,I,OGLE3/OGLE4
10.2881919,I,OGLE3/OGLE4
10.368336300000001,I,OGLE3/OGLE4
10.471280400000001,I,OGLE3/OGLE4
10.5852789,I,OGLE3/OGLE4
10.297864500000001,I,OGLE3/OGLE4
10.348991100000001,I,OGLE3/OGLE4
10.446408,I,OGLE3/OGLE4
10.418772,I,OGLE3/OGLE4
10.561097400000001,I,OGLE3/OGLE4
10.323427800000001,I,OGLE3/OGLE4
