Normed_Mag,Band,Survey
10.413722160000018,I,OGLE3/OGLE4
10.442737440000016,I,OGLE3/OGLE4
10.185054120000016,I,OGLE3/OGLE4
10.192653360000016,I,OGLE3/OGLE4
10.283844240000017,I,OGLE3/OGLE4
10.379180160000017,I,OGLE3/OGLE4
10.478661120000016,I,OGLE3/OGLE4
10.336348080000016,I,OGLE3/OGLE4
10.352928240000017,I,OGLE3/OGLE4
10.276935840000016,I,OGLE3/OGLE4
10.437210720000017,I,OGLE3/OGLE4
10.213378560000017,I,OGLE3/OGLE4
10.206470160000016,I,OGLE3/OGLE4
10.322531280000018,I,OGLE3/OGLE4
10.448264160000017,I,OGLE3/OGLE4
10.256901480000016,I,OGLE3/OGLE4
10.282462560000017,I,OGLE3/OGLE4
10.473134400000017,I,OGLE3/OGLE4
10.208542680000017,I,OGLE3/OGLE4
10.490405400000018,I,OGLE3/OGLE4
10.483497000000018,I,OGLE3/OGLE4
10.428920640000015,I,OGLE3/OGLE4
10.281771720000016,I,OGLE3/OGLE4
10.404741240000018,I,OGLE3/OGLE4
10.388161080000017,I,OGLE3/OGLE4
10.395069480000018,I,OGLE3/OGLE4
10.439283240000018,I,OGLE3/OGLE4
10.343256480000017,I,OGLE3/OGLE4
10.373653440000016,I,OGLE3/OGLE4
10.455863400000016,I,OGLE3/OGLE4
10.342565640000016,I,OGLE3/OGLE4
10.272099960000018,I,OGLE3/OGLE4
10.379871000000017,I,OGLE3/OGLE4
10.182981600000018,I,OGLE3/OGLE4
10.383325200000016,I,OGLE3/OGLE4
10.462771800000016,I,OGLE3/OGLE4
10.372962600000017,I,OGLE3/OGLE4
10.227886200000016,I,OGLE3/OGLE4
10.453790880000017,I,OGLE3/OGLE4
10.216832760000017,I,OGLE3/OGLE4
10.216141920000016,I,OGLE3/OGLE4
10.481424480000017,I,OGLE3/OGLE4
10.205088480000017,I,OGLE3/OGLE4
10.281771720000016,I,OGLE3/OGLE4
10.372962600000017,I,OGLE3/OGLE4
10.225813680000016,I,OGLE3/OGLE4
10.469680200000017,I,OGLE3/OGLE4
10.258283160000017,I,OGLE3/OGLE4
10.445500800000016,I,OGLE3/OGLE4
10.350164880000015,I,OGLE3/OGLE4
10.229267880000016,I,OGLE3/OGLE4
10.481424480000017,I,OGLE3/OGLE4
10.241012160000018,I,OGLE3/OGLE4
10.384016040000017,I,OGLE3/OGLE4
10.269336600000017,I,OGLE3/OGLE4
10.290752640000017,I,OGLE3/OGLE4
10.294206840000017,I,OGLE3/OGLE4
10.484878680000017,I,OGLE3/OGLE4
10.229958720000017,I,OGLE3/OGLE4
10.410267960000018,I,OGLE3/OGLE4
10.167783120000017,I,OGLE3/OGLE4
10.334275560000016,I,OGLE3/OGLE4
10.262428200000016,I,OGLE3/OGLE4
10.471061880000017,I,OGLE3/OGLE4
10.228577040000015,I,OGLE3/OGLE4
10.391615280000016,I,OGLE3/OGLE4
10.204397640000018,I,OGLE3/OGLE4
10.332203040000016,I,OGLE3/OGLE4
10.265882400000017,I,OGLE3/OGLE4
10.292825160000016,I,OGLE3/OGLE4
10.301806080000016,I,OGLE3/OGLE4
10.350164880000015,I,OGLE3/OGLE4
10.319077080000016,I,OGLE3/OGLE4
10.296279360000018,I,OGLE3/OGLE4
10.282462560000017,I,OGLE3/OGLE4
10.177454880000017,I,OGLE3/OGLE4
10.209233520000017,I,OGLE3/OGLE4
10.313550360000017,I,OGLE3/OGLE4
10.445500800000016,I,OGLE3/OGLE4
10.473134400000017,I,OGLE3/OGLE4
10.478661120000016,I,OGLE3/OGLE4
10.183672440000016,I,OGLE3/OGLE4
10.307332800000017,I,OGLE3/OGLE4
10.484187840000017,I,OGLE3/OGLE4
10.374344280000017,I,OGLE3/OGLE4
10.419939720000016,I,OGLE3/OGLE4
10.288680120000016,I,OGLE3/OGLE4
10.213378560000017,I,OGLE3/OGLE4
10.392306120000017,I,OGLE3/OGLE4
10.258974000000016,I,OGLE3/OGLE4
10.406122920000017,I,OGLE3/OGLE4
10.343947320000018,I,OGLE3/OGLE4
10.283844240000017,I,OGLE3/OGLE4
10.364672520000017,I,OGLE3/OGLE4
10.220977800000016,I,OGLE3/OGLE4
10.386779400000018,I,OGLE3/OGLE4
10.204397640000018,I,OGLE3/OGLE4
10.475897760000016,I,OGLE3/OGLE4
10.214760240000016,I,OGLE3/OGLE4
