Normed_Mag,Band,Survey
10.65312877199997,I,OGLE3/OGLE4
10.65451067999997,I,OGLE3/OGLE4
10.70495032199997,I,OGLE3/OGLE4
10.711168907999971,I,OGLE3/OGLE4
10.83415871999997,I,OGLE3/OGLE4
10.85074161599997,I,OGLE3/OGLE4
10.75884473399997,I,OGLE3/OGLE4
10.75608091799997,I,OGLE3/OGLE4
10.91638224599997,I,OGLE3/OGLE4
10.92121892399997,I,OGLE3/OGLE4
10.879070729999968,I,OGLE3/OGLE4
10.89841744199997,I,OGLE3/OGLE4
10.91292747599997,I,OGLE3/OGLE4
10.922600831999969,I,OGLE3/OGLE4
10.81826677799997,I,OGLE3/OGLE4
10.82310345599997,I,OGLE3/OGLE4
10.706332229999969,I,OGLE3/OGLE4
10.71462367799997,I,OGLE3/OGLE4
10.86248783399997,I,OGLE3/OGLE4
10.86525164999997,I,OGLE3/OGLE4
10.783719077999969,I,OGLE3/OGLE4
10.785100985999971,I,OGLE3/OGLE4
10.674548345999971,I,OGLE3/OGLE4
10.66902071399997,I,OGLE3/OGLE4
10.89496267199997,I,OGLE3/OGLE4
10.899108395999969,I,OGLE3/OGLE4
10.89012599399997,I,OGLE3/OGLE4
10.90118125799997,I,OGLE3/OGLE4
10.81964868599997,I,OGLE3/OGLE4
10.82103059399997,I,OGLE3/OGLE4
10.713241769999971,I,OGLE3/OGLE4
10.680075977999971,I,OGLE3/OGLE4
10.682148839999972,I,OGLE3/OGLE4
10.89841744199997,I,OGLE3/OGLE4
10.906708889999969,I,OGLE3/OGLE4
10.940565635999969,I,OGLE3/OGLE4
10.94954803799997,I,OGLE3/OGLE4
10.842450167999969,I,OGLE3/OGLE4
10.91361842999997,I,OGLE3/OGLE4
10.91845510799997,I,OGLE3/OGLE4
10.67869406999997,I,OGLE3/OGLE4
10.69596791999997,I,OGLE3/OGLE4
10.87768882199997,I,OGLE3/OGLE4
10.88252549999997,I,OGLE3/OGLE4
10.76160854999997,I,OGLE3/OGLE4
10.77335476799997,I,OGLE3/OGLE4
10.666947851999971,I,OGLE3/OGLE4
10.664874989999971,I,OGLE3/OGLE4
10.925364647999968,I,OGLE3/OGLE4
10.86456069599997,I,OGLE3/OGLE4
10.77128190599997,I,OGLE3/OGLE4
10.643455415999972,I,OGLE3/OGLE4
10.67523929999997,I,OGLE3/OGLE4
10.674548345999971,I,OGLE3/OGLE4
10.68422170199997,I,OGLE3/OGLE4
10.914309383999969,I,OGLE3/OGLE4
10.92052796999997,I,OGLE3/OGLE4
10.875615959999969,I,OGLE3/OGLE4
10.785100985999971,I,OGLE3/OGLE4
10.64483732399997,I,OGLE3/OGLE4
10.69389505799997,I,OGLE3/OGLE4
10.81826677799997,I,OGLE3/OGLE4
10.84452302999997,I,OGLE3/OGLE4
10.93641991199997,I,OGLE3/OGLE4
10.99998767999997,I,OGLE3/OGLE4
10.814812007999969,I,OGLE3/OGLE4
10.82448536399997,I,OGLE3/OGLE4
10.66556594399997,I,OGLE3/OGLE4
10.667638805999971,I,OGLE3/OGLE4
10.71600558599997,I,OGLE3/OGLE4
10.70909604599997,I,OGLE3/OGLE4
10.80513865199997,I,OGLE3/OGLE4
10.80513865199997,I,OGLE3/OGLE4
10.87008832799997,I,OGLE3/OGLE4
10.87008832799997,I,OGLE3/OGLE4
10.943329451999968,I,OGLE3/OGLE4
10.948857083999968,I,OGLE3/OGLE4
10.73051561999997,I,OGLE3/OGLE4
10.74018897599997,I,OGLE3/OGLE4
10.82655822599997,I,OGLE3/OGLE4
10.83070394999997,I,OGLE3/OGLE4
10.80790246799997,I,OGLE3/OGLE4
10.80444769799997,I,OGLE3/OGLE4
10.73949802199997,I,OGLE3/OGLE4
10.73120657399997,I,OGLE3/OGLE4
10.92121892399997,I,OGLE3/OGLE4
10.932274187999969,I,OGLE3/OGLE4
10.72291512599997,I,OGLE3/OGLE4
10.72844275799997,I,OGLE3/OGLE4
10.90394507399997,I,OGLE3/OGLE4
10.912236521999969,I,OGLE3/OGLE4
10.63032728999997,I,OGLE3/OGLE4
10.845904937999968,I,OGLE3/OGLE4
10.940565635999969,I,OGLE3/OGLE4
10.816193915999971,I,OGLE3/OGLE4
10.81273914599997,I,OGLE3/OGLE4
10.78302812399997,I,OGLE3/OGLE4
10.783719077999969,I,OGLE3/OGLE4
10.69389505799997,I,OGLE3/OGLE4
10.70702318399997,I,OGLE3/OGLE4
10.945402313999969,I,OGLE3/OGLE4
10.95438471599997,I,OGLE3/OGLE4
10.737425159999969,I,OGLE3/OGLE4
10.744334699999971,I,OGLE3/OGLE4
10.94954803799997,I,OGLE3/OGLE4
10.953693761999968,I,OGLE3/OGLE4
10.87285214399997,I,OGLE3/OGLE4
10.87768882199997,I,OGLE3/OGLE4
10.79684720399997,I,OGLE3/OGLE4
10.80582960599997,I,OGLE3/OGLE4
