Normed_Mag,Band,Survey
9.874545772000017,I,OGLE3/OGLE4
9.882839644000017,I,OGLE3/OGLE4
10.054246332000018,I,OGLE3/OGLE4
9.954028712000017,I,OGLE3/OGLE4
9.877310396000018,I,OGLE3/OGLE4
9.984439576000018,I,OGLE3/OGLE4
10.146170080000017,I,OGLE3/OGLE4
9.810959420000017,I,OGLE3/OGLE4
9.862104964000018,I,OGLE3/OGLE4
10.061157892000018,I,OGLE3/OGLE4
9.863487276000019,I,OGLE3/OGLE4
9.963704896000017,I,OGLE3/OGLE4
10.125435400000018,I,OGLE3/OGLE4
9.923617848000017,I,OGLE3/OGLE4
10.113685748000018,I,OGLE3/OGLE4
9.880075020000017,I,OGLE3/OGLE4
9.892515828000018,I,OGLE3/OGLE4
9.880766176000018,I,OGLE3/OGLE4
9.982366108000017,I,OGLE3/OGLE4
9.875928084000018,I,OGLE3/OGLE4
10.136493896000019,I,OGLE3/OGLE4
9.854502248000017,I,OGLE3/OGLE4
10.026600092000017,I,OGLE3/OGLE4
10.056319800000018,I,OGLE3/OGLE4
9.851046468000018,I,OGLE3/OGLE4
10.092259912000017,I,OGLE3/OGLE4
9.834458724000017,I,OGLE3/OGLE4
9.911177040000018,I,OGLE3/OGLE4
10.097789160000017,I,OGLE3/OGLE4
9.891133516000018,I,OGLE3/OGLE4
9.875236928000017,I,OGLE3/OGLE4
10.140640832000019,I,OGLE3/OGLE4
9.817179824000018,I,OGLE3/OGLE4
10.124053088000018,I,OGLE3/OGLE4
10.020379688000018,I,OGLE3/OGLE4
9.843443752000018,I,OGLE3/OGLE4
10.130964648000017,I,OGLE3/OGLE4
10.069451764000018,I,OGLE3/OGLE4
10.142023144000017,I,OGLE3/OGLE4
9.964396052000017,I,OGLE3/OGLE4
9.994806916000018,I,OGLE3/OGLE4
9.809577108000017,I,OGLE3/OGLE4
9.817870980000018,I,OGLE3/OGLE4
9.834458724000017,I,OGLE3/OGLE4
9.994806916000018,I,OGLE3/OGLE4
9.982366108000017,I,OGLE3/OGLE4
9.852428780000018,I,OGLE3/OGLE4
9.862104964000018,I,OGLE3/OGLE4
9.828238320000018,I,OGLE3/OGLE4
9.992733448000017,I,OGLE3/OGLE4
10.075672168000017,I,OGLE3/OGLE4
9.969234144000017,I,OGLE3/OGLE4
9.866943056000018,I,OGLE3/OGLE4
9.870398836000017,I,OGLE3/OGLE4
10.090877600000017,I,OGLE3/OGLE4
9.818562136000017,I,OGLE3/OGLE4
9.876619240000016,I,OGLE3/OGLE4
10.079127948000018,I,OGLE3/OGLE4
10.139949676000017,I,OGLE3/OGLE4
9.870398836000017,I,OGLE3/OGLE4
10.043878992000018,I,OGLE3/OGLE4
9.813724044000018,I,OGLE3/OGLE4
9.953337556000017,I,OGLE3/OGLE4
10.077745636000017,I,OGLE3/OGLE4
9.847590688000016,I,OGLE3/OGLE4
9.929838252000017,I,OGLE3/OGLE4
10.107465344000017,I,OGLE3/OGLE4
9.873854616000017,I,OGLE3/OGLE4
9.996189228000016,I,OGLE3/OGLE4
10.127508868000017,I,OGLE3/OGLE4
9.875236928000017,I,OGLE3/OGLE4
9.994115760000017,I,OGLE3/OGLE4
10.139258520000018,I,OGLE3/OGLE4
9.810959420000017,I,OGLE3/OGLE4
9.868325368000018,I,OGLE3/OGLE4
10.054937488000018,I,OGLE3/OGLE4
9.866943056000018,I,OGLE3/OGLE4
9.965087208000018,I,OGLE3/OGLE4
10.137185052000017,I,OGLE3/OGLE4
9.822017916000018,I,OGLE3/OGLE4
9.864869588000017,I,OGLE3/OGLE4
10.027291248000017,I,OGLE3/OGLE4
9.836532192000016,I,OGLE3/OGLE4
10.131655804000019,I,OGLE3/OGLE4
9.878001552000017,I,OGLE3/OGLE4
9.813724044000018,I,OGLE3/OGLE4
10.010012348000018,I,OGLE3/OGLE4
10.126126556000017,I,OGLE3/OGLE4
10.073598700000018,I,OGLE3/OGLE4
9.871089992000018,I,OGLE3/OGLE4
10.129582336000018,I,OGLE3/OGLE4
9.855884560000018,I,OGLE3/OGLE4
9.998953852000017,I,OGLE3/OGLE4
9.827547164000016,I,OGLE3/OGLE4
10.148934704000018,I,OGLE3/OGLE4
9.980983796000018,I,OGLE3/OGLE4
9.872472304000018,I,OGLE3/OGLE4
9.817870980000018,I,OGLE3/OGLE4
10.017615064000019,I,OGLE3/OGLE4
9.835841036000017,I,OGLE3/OGLE4
10.012085816000019,I,OGLE3/OGLE4
9.993424604000017,I,OGLE3/OGLE4
9.976145704000016,I,OGLE3/OGLE4
9.978910328000017,I,OGLE3/OGLE4
10.006556568000017,I,OGLE3/OGLE4
9.860031496000015,I,OGLE3/OGLE4
10.144787768000018,I,OGLE3/OGLE4
9.819944448000017,I,OGLE3/OGLE4
9.970616456000016,I,OGLE3/OGLE4
10.108847656000018,I,OGLE3/OGLE4
9.875928084000018,I,OGLE3/OGLE4
9.833767568000017,I,OGLE3/OGLE4
9.996189228000016,I,OGLE3/OGLE4
10.139258520000018,I,OGLE3/OGLE4
9.822709072000016,I,OGLE3/OGLE4
9.875928084000018,I,OGLE3/OGLE4
10.068069452000017,I,OGLE3/OGLE4
9.808885952000017,I,OGLE3/OGLE4
9.857266872000018,I,OGLE3/OGLE4
10.058393268000017,I,OGLE3/OGLE4
10.047334772000019,I,OGLE3/OGLE4
9.871089992000018,I,OGLE3/OGLE4
9.947808308000019,I,OGLE3/OGLE4
