Normed_Mag,Band,Survey
10.880050272000009,I,OGLE3/OGLE4
10.865537088000009,I,OGLE3/OGLE4
10.777075776000009,I,OGLE3/OGLE4
10.85517052800001,I,OGLE3/OGLE4
10.92220761600001,I,OGLE3/OGLE4
10.82337974400001,I,OGLE3/OGLE4
10.892490144000009,I,OGLE3/OGLE4
10.804028832000009,I,OGLE3/OGLE4
10.862772672000009,I,OGLE3/OGLE4
10.91322326400001,I,OGLE3/OGLE4
10.78053129600001,I,OGLE3/OGLE4
10.892490144000009,I,OGLE3/OGLE4
10.75634265600001,I,OGLE3/OGLE4
10.75841596800001,I,OGLE3/OGLE4
10.75012272000001,I,OGLE3/OGLE4
10.777075776000009,I,OGLE3/OGLE4
10.91736988800001,I,OGLE3/OGLE4
10.885579104000008,I,OGLE3/OGLE4
10.91391436800001,I,OGLE3/OGLE4
10.90009228800001,I,OGLE3/OGLE4
10.86830150400001,I,OGLE3/OGLE4
10.76325369600001,I,OGLE3/OGLE4
10.92358982400001,I,OGLE3/OGLE4
10.78053129600001,I,OGLE3/OGLE4
10.91114995200001,I,OGLE3/OGLE4
10.748049408000009,I,OGLE3/OGLE4
10.82683526400001,I,OGLE3/OGLE4
10.90354780800001,I,OGLE3/OGLE4
10.78536902400001,I,OGLE3/OGLE4
10.78882454400001,I,OGLE3/OGLE4
10.883505792000008,I,OGLE3/OGLE4
10.907694432000008,I,OGLE3/OGLE4
10.75979817600001,I,OGLE3/OGLE4
10.85586163200001,I,OGLE3/OGLE4
10.76394480000001,I,OGLE3/OGLE4
10.889725728000009,I,OGLE3/OGLE4
10.78606012800001,I,OGLE3/OGLE4
10.86830150400001,I,OGLE3/OGLE4
10.75841596800001,I,OGLE3/OGLE4
10.909767744000009,I,OGLE3/OGLE4
10.858626048000009,I,OGLE3/OGLE4
10.748049408000009,I,OGLE3/OGLE4
10.817159808000008,I,OGLE3/OGLE4
10.90147449600001,I,OGLE3/OGLE4
10.81024876800001,I,OGLE3/OGLE4
10.79297116800001,I,OGLE3/OGLE4
10.86968371200001,I,OGLE3/OGLE4
10.91391436800001,I,OGLE3/OGLE4
10.80679324800001,I,OGLE3/OGLE4
10.87866806400001,I,OGLE3/OGLE4
10.80471993600001,I,OGLE3/OGLE4
10.870374816000009,I,OGLE3/OGLE4
10.882814688000009,I,OGLE3/OGLE4
10.911841056000009,I,OGLE3/OGLE4
10.78122240000001,I,OGLE3/OGLE4
10.91529657600001,I,OGLE3/OGLE4
10.90009228800001,I,OGLE3/OGLE4
10.789515648000009,I,OGLE3/OGLE4
10.87866806400001,I,OGLE3/OGLE4
10.83236409600001,I,OGLE3/OGLE4
10.78536902400001,I,OGLE3/OGLE4
10.90078339200001,I,OGLE3/OGLE4
10.89732787200001,I,OGLE3/OGLE4
10.86691929600001,I,OGLE3/OGLE4
10.82821747200001,I,OGLE3/OGLE4
10.88143248000001,I,OGLE3/OGLE4
10.87313923200001,I,OGLE3/OGLE4
10.92773644800001,I,OGLE3/OGLE4
10.75426934400001,I,OGLE3/OGLE4
10.90285670400001,I,OGLE3/OGLE4
10.907694432000008,I,OGLE3/OGLE4
10.833746304000009,I,OGLE3/OGLE4
10.914605472000009,I,OGLE3/OGLE4
10.87175702400001,I,OGLE3/OGLE4
10.75772486400001,I,OGLE3/OGLE4
10.84549507200001,I,OGLE3/OGLE4
10.83443740800001,I,OGLE3/OGLE4
10.90907664000001,I,OGLE3/OGLE4
10.85586163200001,I,OGLE3/OGLE4
10.82268864000001,I,OGLE3/OGLE4
10.81577760000001,I,OGLE3/OGLE4
10.790206752000008,I,OGLE3/OGLE4
10.90907664000001,I,OGLE3/OGLE4
10.76878252800001,I,OGLE3/OGLE4
10.772929152000009,I,OGLE3/OGLE4
10.92497203200001,I,OGLE3/OGLE4
10.887652416000009,I,OGLE3/OGLE4
10.91322326400001,I,OGLE3/OGLE4
10.838584032000009,I,OGLE3/OGLE4
10.91114995200001,I,OGLE3/OGLE4
10.80610214400001,I,OGLE3/OGLE4
10.88419689600001,I,OGLE3/OGLE4
10.88419689600001,I,OGLE3/OGLE4
10.91529657600001,I,OGLE3/OGLE4
10.83512851200001,I,OGLE3/OGLE4
10.74943161600001,I,OGLE3/OGLE4
10.912532160000008,I,OGLE3/OGLE4
10.82061532800001,I,OGLE3/OGLE4
10.84411286400001,I,OGLE3/OGLE4
10.85655273600001,I,OGLE3/OGLE4
10.75565155200001,I,OGLE3/OGLE4
10.91045884800001,I,OGLE3/OGLE4
10.79297116800001,I,OGLE3/OGLE4
10.80541104000001,I,OGLE3/OGLE4
10.877285856000011,I,OGLE3/OGLE4
10.83443740800001,I,OGLE3/OGLE4
10.85586163200001,I,OGLE3/OGLE4
10.75219603200001,I,OGLE3/OGLE4
10.82821747200001,I,OGLE3/OGLE4
10.87935916800001,I,OGLE3/OGLE4
10.84203955200001,I,OGLE3/OGLE4
10.90354780800001,I,OGLE3/OGLE4
10.75910707200001,I,OGLE3/OGLE4
