  2450819.74669   16.342    0.014
  2450897.62349   16.322    0.013
  2451231.67362   16.703    0.017
  2451241.64118   16.201    0.014
  2451436.84350   16.484    0.013
  2451442.82348   16.219    0.015
  2451476.83271   16.700    0.021
  2451497.75695   16.284    0.014
  2451498.78949   16.616    0.011
  2451500.66574   16.258    0.013
  2451501.75505   16.760    0.011
  2451503.76394   16.273    0.011
  2451508.62213   16.382    0.015
  2451509.78801   16.593    0.011
  2451511.77073   16.195    0.015
  2451516.66034   16.519    0.013
  2451517.77337   16.413    0.017
  2451520.84418   16.600    0.024
  2451525.82698   16.273    0.014
  2451554.68118   16.844    0.017
  2451565.61548   16.849    0.021
  2451570.76675   16.749    0.015
  2451586.72489   16.419    0.015
  2451590.70472   16.823    0.018
  2451594.68457   16.298    0.014
  2451603.59237   16.660    0.018
  2451616.69808   16.229    0.010
  2451628.62834   16.778    0.018
