HJD,mag,Band,Survey
2414892.887218,5.085337181495415,B,DASCH
2416472.661157,4.971933969945395,B,DASCH
2421181.685734,4.437189087719138,B,DASCH
2423741.8339810004,5.108733544751668,B,DASCH
2424088.7765849996,5.095125853346596,B,DASCH
2427413.3737520003,5.570385947598385,B,DASCH
2427457.310364,5.708272169077279,B,DASCH
2427518.252992,4.9860837454351135,B,DASCH
2427681.594695,5.77400136914635,B,DASCH
2427728.464351,5.596205578963928,B,DASCH
2427756.3360220003,5.799965461848626,B,DASCH
2427776.523777,5.420149344044651,B,DASCH
2427800.282525,5.515278550570027,B,DASCH
2427800.319525,5.520097823252021,B,DASCH
2427801.282516,5.545456452998878,B,DASCH
2427801.320516,5.467697659999766,B,DASCH
2427808.281458,5.712498371320486,B,DASCH
2427808.315457,5.684835087552094,B,DASCH
2427810.363442,5.190768110060512,B,DASCH
2428034.555719,5.673732100794179,B,DASCH
2428035.597718,5.789438550078119,B,DASCH
2428157.459604,5.600642453989869,B,DASCH
2428405.640711,5.662130580795777,B,DASCH
2428763.589719,5.683108987021295,B,DASCH
2429134.636714,5.659280301970559,B,DASCH
2429217.448021,5.707562254910251,B,DASCH
2429629.3375009997,5.604462535759471,B,DASCH
2429926.44928,5.58978625534887,B,DASCH
2430102.230639,5.073728580058939,B,DASCH
2430206.643694,5.218862653407675,B,DASCH
2430318.392957,5.750656346316142,B,DASCH
2430319.478944,5.766799546623996,B,DASCH
2430352.281571,5.816264807866035,B,DASCH
2430372.2704060003,5.509693066288309,B,DASCH
2430584.644718,5.646372610719209,B,DASCH
2430619.433621,5.575381548088449,B,DASCH
2430641.3844439997,5.757113909696806,B,DASCH
2430665.541179,5.881768110060512,B,DASCH
2430766.272299,5.6696177852725596,B,DASCH
2431303.646697,5.558086197805782,B,DASCH
2431359.513553,5.304845828587184,B,DASCH
2431669.632699,5.769478808719702,B,DASCH
2431670.636702,5.828577658319078,B,DASCH
2431704.548676,5.709996145176657,B,DASCH
2431710.556647,5.73383120352166,B,DASCH
2431712.516637,5.754320636448092,B,DASCH
2431734.5114700003,5.659025724271759,B,DASCH
2431740.496411,5.655458095769536,B,DASCH
2431859.379302,5.843147363086649,B,DASCH
2432507.541264,5.223959164390308,B,DASCH
2432650.245988,5.072787456938761,B,DASCH
2432884.416845,5.562773047595772,B,DASCH
2432891.284763,5.802532483150842,B,DASCH
2432891.328763,5.855454902461135,B,DASCH
2432919.3344779997,5.561981342818978,B,DASCH
2432941.2903400003,5.467823355525599,B,DASCH
2433160.6226939997,5.654209638236898,B,DASCH
