HJD,mag,Band,Survey
2412697.848177,7.328328574940504,B,DASCH
2413847.841413,6.989568605726822,B,DASCH
2413876.814244,7.478399157060458,B,DASCH
2413894.749106,7.637275311798545,B,DASCH
2413896.571091,7.502957002982846,B,DASCH
2413922.693875,7.5203862416779526,B,DASCH
2413956.582639,7.537623853635047,B,DASCH
2414584.788383,7.456979546122876,B,DASCH
2414961.771147,7.443407374113372,B,DASCH
2415634.837887,5.448548036635452,B,DASCH
2416020.8321080003,5.847966200026662,B,DASCH
2416110.656444,5.8119389846811975,B,DASCH
2416118.5916,5.4283841825583075,B,DASCH
2416816.644107,7.515746004845701,B,DASCH
2416820.567075,7.427448199476047,B,DASCH
2416820.651074,7.4932742983151295,B,DASCH
2416820.747073,7.444887158368006,B,DASCH
2416820.838073,7.503994749713809,B,DASCH
2416823.63805,7.561408712474156,B,DASCH
2416855.57279,7.5781255995997014,B,DASCH
2416856.556783,7.554993382549466,B,DASCH
2417185.55463,5.8346907254545135,B,DASCH
2417832.859166,5.458820433245742,B,DASCH
2417966.5906849997,7.464535842011806,B,DASCH
2418632.346895,5.694113998463366,B,DASCH
2423465.5965810004,7.443294434683241,B,DASCH
2423486.5445290003,7.512532785485153,B,DASCH
2423487.566527,7.4503313943401706,B,DASCH
2423489.538526,7.554747600428976,B,DASCH
2423490.572525,7.52095695609333,B,DASCH
2423527.509602,7.451338129014499,B,DASCH
2423533.530938,5.918295064342467,B,DASCH
2423681.87948,7.47498690509763,B,DASCH
2423706.778425,7.638462101547961,B,DASCH
2423734.801272,7.526364162744139,B,DASCH
2423740.79023,7.486969593487988,B,DASCH
2423768.7695580004,5.740900545994934,B,DASCH
2424360.895329,7.50285841241474,B,DASCH
2424501.613986,7.5143388906342246,B,DASCH
2424508.631311,7.397265136773375,B,DASCH
2424637.497676,7.520946310163441,B,DASCH
2424824.683311,7.567116319494454,B,DASCH
2425886.5394619997,7.381417512966629,B,DASCH
2425915.512341,7.426082280384577,B,DASCH
2425946.47712,7.410884058301089,B,DASCH
2425952.512071,7.509986556775506,B,DASCH
2426245.582473,7.609507949447746,B,DASCH
2426308.518146,7.532783195600963,B,DASCH
2426322.3430330004,7.486643735460068,B,DASCH
2426328.445982,7.582473767659768,B,DASCH
2426335.446924,7.560875490246649,B,DASCH
2426412.22228,5.944320197123532,B,DASCH
2426577.6314439997,7.375164186322867,B,DASCH
2426593.615477,7.4683308845841365,B,DASCH
2426635.562396,7.477866860565987,B,DASCH
2426689.391018,7.446458590192995,B,DASCH
2426710.3348459997,7.406265113328618,B,DASCH
2426713.4738209997,7.579724340549187,B,DASCH
2426930.6443970003,7.581453146989931,B,DASCH
2426956.619475,7.471383026396792,B,DASCH
2426988.5634439997,7.482809812100312,B,DASCH
2426989.568441,7.44349670735114,B,DASCH
2427413.374072,7.554268533583951,B,DASCH
2427422.390674,7.46269687334003,B,DASCH
2427426.295965,7.525076005227515,B,DASCH
2427426.554962,7.568087413446979,B,DASCH
2427449.306781,7.549263557936356,B,DASCH
2427449.38078,7.472806340936361,B,DASCH
2427449.43378,7.465517581894219,B,DASCH
2427456.308731,7.444539082747275,B,DASCH
2427457.310724,7.480673220258151,B,DASCH
2427457.501723,7.511849131639642,B,DASCH
2427457.534723,7.450748437071929,B,DASCH
2427660.599395,7.428035114219517,B,DASCH
2427681.560465,7.477565534463464,B,DASCH
2427694.62748,7.450647532171236,B,DASCH
2427714.5021240003,5.754421339821058,B,DASCH
2427726.459418,7.413238660272725,B,DASCH
2427746.482313,7.516230163222413,B,DASCH
2427749.419207,7.521223567207083,B,DASCH
2427749.484306,7.560811151800794,B,DASCH
2427750.4123150003,7.470293438615932,B,DASCH
