HJD,mag,Band,Survey
2412697.848213,4.243477024595508,B,DASCH
2412722.866105,4.186922104961809,B,DASCH
2413119.837717,4.059091719437798,B,DASCH
2413847.8412369997,4.252823416146449,B,DASCH
2413877.807998,4.351706718308045,B,DASCH
2413894.748859,4.3045995533825385,B,DASCH
2413922.616663,4.176172978105651,B,DASCH
2413948.58571,4.22674011445805,B,DASCH
2413956.582535,4.28509831735708,B,DASCH
2414253.73428,4.288802432302519,B,DASCH
2414961.7709259996,4.337749937991706,B,DASCH
2415290.868062,4.251706241563818,B,DASCH
2415371.7293889998,4.167474820294242,B,DASCH
2415372.723882,4.09145108994614,B,DASCH
2415701.519157,3.648177196641419,B,DASCH
2415702.532636,3.5052753085528874,B,DASCH
2415726.717957,4.41309355425243,B,DASCH
2416072.62072,3.3991099354837697,B,DASCH
2416093.677829,4.144435955584316,B,DASCH
2416816.643861,4.2694704073540874,B,DASCH
2416820.650829,4.317799652280349,B,DASCH
2416820.746828,4.313123867929626,B,DASCH
2416820.837828,4.302517793916366,B,DASCH
2416855.572606,4.208814912038917,B,DASCH
2416856.556601,4.3222814297279415,B,DASCH
2417563.727736,4.15972871321252,B,DASCH
2417590.583586,4.172902926357806,B,DASCH
2417933.6067049997,4.208790116212815,B,DASCH
2417965.606553,4.430227197607525,B,DASCH
2417966.5905509996,4.286204320193884,B,DASCH
2418374.372027,3.0053541243501956,B,DASCH
2418630.802419,4.179991262843802,B,DASCH
2418647.804689,3.5939135748285373,B,DASCH
2421315.503707,3.9645749350046597,B,DASCH
2423465.5965279997,4.295953167076179,B,DASCH
2423486.544565,4.299308778048158,B,DASCH
2423487.5665680002,4.325344940418803,B,DASCH
2423489.538575,4.233937716067859,B,DASCH
2423490.572579,4.202388433372728,B,DASCH
2423529.515806,4.227528131261213,B,DASCH
2423667.868456,4.26378099143083,B,DASCH
2423682.8754,4.194624342505042,B,DASCH
2423683.8713950003,4.235901763480447,B,DASCH
2423706.778259,4.347121125368749,B,DASCH
2423732.6790569997,4.321670525968366,B,DASCH
2423734.8010400003,4.335995156452157,B,DASCH
2423737.848014,4.175482509717264,B,DASCH
2423738.785006,4.195965496967411,B,DASCH
2423740.78999,4.235145627025129,B,DASCH
2423741.8339810004,4.320848176482907,B,DASCH
2423752.637892,4.291401906819178,B,DASCH
2423875.5266759996,4.214653375400394,B,DASCH
2423900.50085,4.278901540684345,B,DASCH
2423907.498905,4.271442901696446,B,DASCH
2424051.819382,4.209548705002582,B,DASCH
2424065.8043009997,4.325627231362121,B,DASCH
2424081.749187,4.267488103673929,B,DASCH
2424084.690164,4.295997309096274,B,DASCH
2424360.895465,4.337352932292463,B,DASCH
2424408.85042,4.2253243000357665,B,DASCH
2424408.89542,4.231885384615083,B,DASCH
2424412.7714029998,4.348537757235848,B,DASCH
2424418.800373,4.225756455862122,B,DASCH
2424439.798241,4.220258049544334,B,DASCH
2424462.726061,4.293567863101457,B,DASCH
2424488.590269,4.365713635239799,B,DASCH
2424491.631225,4.286995334294709,B,DASCH
2424492.607711,4.3223449179420275,B,DASCH
2424493.598739,4.244606460850389,B,DASCH
2424495.658362,4.395001865572325,B,DASCH
2424501.613751,4.243918444796451,B,DASCH
2424547.535167,4.264902253237544,B,DASCH
2424637.4979009996,4.227950205268162,B,DASCH
2424802.831257,4.311372356169343,B,DASCH
2424824.683088,4.2839607066540335,B,DASCH
2425201.492834,4.282157968351913,B,DASCH
2425210.5692970003,4.191782359359468,B,DASCH
2425559.4569180002,4.180154479325509,B,DASCH
2425559.516822,4.242117886347174,B,DASCH
2425560.486729,4.200723570763001,B,DASCH
2425560.546633,4.216495623535314,B,DASCH
2425561.508922,4.242182464487683,B,DASCH
2425562.418922,4.132386001543407,B,DASCH
2425563.546381,4.220286387631308,B,DASCH
2425565.513895,4.306159238092536,B,DASCH
2425567.415617,4.183663497441395,B,DASCH
2425567.486602,4.3294128183076115,B,DASCH
2425568.4537380002,4.289335951286127,B,DASCH
2425570.542446,4.158008536836872,B,DASCH
2425582.363456,4.270737174338149,B,DASCH
2425586.5207909998,4.159607731379668,B,DASCH
2425589.387226,4.134615718521377,B,DASCH
2425589.556208,4.193942866009636,B,DASCH
2425592.3914779997,4.259384500725765,B,DASCH
2425593.316023,4.354282759406631,B,DASCH
2425594.385656,4.330561328274878,B,DASCH
2425595.301544,4.2194760273364915,B,DASCH
2425596.388837,4.2776797331651935,B,DASCH
2425598.446384,4.165261179730997,B,DASCH
2425613.281649,4.169922522556629,B,DASCH
2425613.3796490002,4.230936603664661,B,DASCH
2425614.317644,4.314087907849956,B,DASCH
2425614.382643,4.354667503433625,B,DASCH
2425614.440643,4.308984599860172,B,DASCH
2425615.323638,4.302798994933263,B,DASCH
2425615.4216380003,4.252315782915366,B,DASCH
2425616.412632,4.18453598354227,B,DASCH
2425617.347627,4.243481384301197,B,DASCH
2425621.3496080004,4.271502575168055,B,DASCH
2425623.381599,4.163982423556293,B,DASCH
2425624.3485939996,4.319647077565774,B,DASCH
2425642.316539,4.159849967526977,B,DASCH
2425644.2785360003,4.2673109906303415,B,DASCH
2425644.3435360002,4.198771785022662,B,DASCH
2425645.345534,4.313684635073787,B,DASCH
2425650.272529,4.32164109795497,B,DASCH
2425651.302528,4.170662037634009,B,DASCH
2425849.645477,4.261880704713934,B,DASCH
2425850.638475,4.26541642602716,B,DASCH
2425912.5571520003,4.328160765330246,B,DASCH
2425926.526038,4.281692569769685,B,DASCH
2425940.5279220003,4.328295098761767,B,DASCH
2425946.4768740004,4.206765850365406,B,DASCH
2425977.3328939998,4.298795695184963,B,DASCH
2426011.335533,4.178368362401326,B,DASCH
2426055.295613,4.2432263415184295,B,DASCH
2426060.242637,4.209194478915406,B,DASCH
2426245.58237,4.319255793980248,B,DASCH
2426264.557252,4.323713865528161,B,DASCH
2426302.54764,4.3259354080579655,B,DASCH
2426303.57694,4.284274605463593,B,DASCH
2426304.354934,4.19599356257278,B,DASCH
2426308.5179,4.216702164592299,B,DASCH
2426309.4799900004,4.313428774846202,B,DASCH
2426312.384868,4.270912924973709,B,DASCH
2426319.328814,4.35719122806395,B,DASCH
2426322.342791,4.2487855112342485,B,DASCH
2426323.336784,4.1969505179713655,B,DASCH
2426328.445747,4.275123038260599,B,DASCH
2426330.339734,4.323947654745696,B,DASCH
2426335.4467,4.195934161582777,B,DASCH
2426410.254449,4.235153528991689,B,DASCH
2426410.271571,4.254612257886688,B,DASCH
2426412.252578,4.294929726165846,B,DASCH
2426413.354582,4.258314737942494,B,DASCH
2426414.286586,4.220859961410928,B,DASCH
2426421.248616,4.262064629797659,B,DASCH
2426426.235641,4.216647123307983,B,DASCH
2426427.254647,4.213436472550142,B,DASCH
2426441.2287330003,4.255463762903938,B,DASCH
2426444.224753,4.195905278532591,B,DASCH
2426452.219811,4.2018862497737555,B,DASCH
2426453.219819,4.19134311901137,B,DASCH
2426454.216826,4.203683538443765,B,DASCH
2426455.213834,4.177304866694981,B,DASCH
2426456.213841,4.231954322461279,B,DASCH
2426565.613484,4.217350943295041,B,DASCH
2426567.629485,4.311927946162999,B,DASCH
2426568.6224849997,4.279454133380339,B,DASCH
2426570.631485,4.294013098044877,B,DASCH
2426571.611485,4.214090700884995,B,DASCH
2426572.627484,4.273532018165968,B,DASCH
2426573.635484,4.239855744058148,B,DASCH
2426577.63148,4.340378840521762,B,DASCH
2426593.610257,4.280742971374448,B,DASCH
2426593.615445,4.280912999896293,B,DASCH
2426594.599442,4.286641653170745,B,DASCH
2426605.575367,4.317951152053018,B,DASCH
2426605.6243970003,4.310598508409667,B,DASCH
2426607.6052159998,4.304452140833953,B,DASCH
