HJD,mag,Band,Survey
2412722.8663439997,4.754276513119482,B,DASCH
2413119.838045,4.370882691250007,B,DASCH
2413876.814336,4.711467816860291,B,DASCH
2413894.7491490003,4.697384181735104,B,DASCH
2413922.693837,4.5614094984050135,B,DASCH
2414584.788522,4.784783990929318,B,DASCH
2414961.771263,4.4546428272255705,B,DASCH
2415372.67944,4.466195062318605,B,DASCH
2415372.7241080003,4.503320898521782,B,DASCH
2415726.7182279998,4.7001117440748645,B,DASCH
2416396.883206,4.412055727135034,B,DASCH
2416816.644151,4.704512971408745,B,DASCH
2416823.638073,4.46486402359053,B,DASCH
2416855.572722,4.647450496264265,B,DASCH
2416856.5567119997,4.696415648612742,B,DASCH
2416859.635454,3.782231471531436,B,DASCH
2417966.5905790003,4.537570662024146,B,DASCH
2421202.685973,4.134172377583914,B,DASCH
2423487.566362,4.567697216604754,B,DASCH
2423828.52345,4.567774102874353,B,DASCH
2424088.71847,4.416681474069873,B,DASCH
2424412.7716490002,4.577020919252344,B,DASCH
2424439.7415650003,4.5798724351218,B,DASCH
2424488.590554,4.497175259132021,B,DASCH
2424489.629366,4.55868778292986,B,DASCH
2424491.631501,4.528971678244753,B,DASCH
2424492.607983,4.735271279710277,B,DASCH
2424493.599008,4.813932657404193,B,DASCH
2424495.658623,4.573273956068129,B,DASCH
2424508.631292,4.6356778343755005,B,DASCH
2424538.60586,4.48979943942868,B,DASCH
2424547.535157,4.447647930751459,B,DASCH
2424549.5625779997,4.573195608082378,B,DASCH
2425177.4882529997,4.809588437000243,B,DASCH
2425179.517059,4.474711312963791,B,DASCH
2425189.578669,4.503393984329384,B,DASCH
2425201.493161,4.692829474205254,B,DASCH
2425234.356992,4.557064693314603,B,DASCH
2425264.287227,4.421700422649617,B,DASCH
2425288.277604,4.477758406454395,B,DASCH
2425559.457252,4.536067140790128,B,DASCH
2425559.517157,4.583317115405767,B,DASCH
2425560.487063,4.678916275183399,B,DASCH
2425560.546967,4.731828061142463,B,DASCH
2425561.509255,4.833493342951184,B,DASCH
2425567.4159419998,4.611680547963748,B,DASCH
2425567.4869279996,4.627295476929843,B,DASCH
2425582.363747,4.5024634558269785,B,DASCH
2425589.387495,4.410327686300058,B,DASCH
2425592.391735,4.582840888283422,B,DASCH
2425594.385906,4.68826278060296,B,DASCH
2425596.389079,4.588622852694547,B,DASCH
2425598.446617,4.448924885981906,B,DASCH
2425609.281067,4.671652715280536,B,DASCH
2425613.281811,4.5660662337222755,B,DASCH
2425613.37981,4.583250168806002,B,DASCH
2425614.3178,4.469855491906617,B,DASCH
2425614.382799,4.352328251102102,B,DASCH
2425614.440799,4.324596572265044,B,DASCH
2425615.323789,4.488652576935767,B,DASCH
2425615.421788,4.475023827877103,B,DASCH
2425616.2827790002,4.547876053239466,B,DASCH
2425616.348778,4.518893437719465,B,DASCH
2425616.412778,4.473571759051638,B,DASCH
2425617.347768,4.593120553294464,B,DASCH
2425621.285727,4.562872676273234,B,DASCH
2425621.349726,4.537998652513473,B,DASCH
2425624.348696,4.494007427887257,B,DASCH
2425644.27852,4.654770478410598,B,DASCH
2425644.34352,4.709957864075203,B,DASCH
2425649.271485,4.577657642808185,B,DASCH
2425650.272478,4.573195023395917,B,DASCH
2425915.512466,4.58440784799844,B,DASCH
2425946.477169,4.711516053493309,B,DASCH
2425977.333063,4.720326693771522,B,DASCH
2425997.355471,4.638417675130938,B,DASCH
2426309.480291,4.593655249062891,B,DASCH
2426593.610457,4.49518235533029,B,DASCH
2426607.6054740003,4.422181034920418,B,DASCH
2426657.483218,4.597916736332634,B,DASCH
2426710.4085729998,4.6195200240305265,B,DASCH
2426717.417434,4.448505373446263,B,DASCH
2426794.239735,4.600474739598756,B,DASCH
2427364.46718,4.574681881065802,B,DASCH
2427422.390679,4.6938930188775005,B,DASCH
2427422.455778,4.687359440020982,B,DASCH
2427425.306967,4.472615796688184,B,DASCH
2427425.372066,4.549651746020999,B,DASCH
2427425.437165,4.535979730164235,B,DASCH
2427425.502264,4.500999985615525,B,DASCH
2427443.3081759997,4.507043597217871,B,DASCH
2427473.3035580004,4.613031758374722,B,DASCH
2427474.272427,4.433380411734341,B,DASCH
2427475.305009,4.485684708460605,B,DASCH
2427477.336239,4.570611001582289,B,DASCH
2427478.300953,4.708998393592985,B,DASCH
2427478.426466,4.587462542413035,B,DASCH
2427484.35379,4.473533462088453,B,DASCH
2427516.267359,4.469383357589498,B,DASCH
2427660.59953,4.6023860796392,B,DASCH
2427681.5606279997,4.667662522528619,B,DASCH
2427694.6276490004,4.644971133327125,B,DASCH
2427697.56665,4.747577467994548,B,DASCH
2427699.577649,4.466102389514564,B,DASCH
2427700.604648,4.508806134554036,B,DASCH
2427726.459568,4.542709471328361,B,DASCH
2427726.5135669997,4.44432135713258,B,DASCH
2427749.2891169996,4.512591979387896,B,DASCH
2427749.354216,4.514817880744266,B,DASCH
2427749.419315,4.484539307683844,B,DASCH
2427749.484414,4.4319584542616095,B,DASCH
2427750.279452,4.5498853282621,B,DASCH
2427750.3452439997,4.488327198920315,B,DASCH
2427750.4124209997,4.566038753458616,B,DASCH
2427750.47752,4.482571545399928,B,DASCH
2427750.5426189997,4.495597190374247,B,DASCH
2427756.301339,4.699371238672226,B,DASCH
2427776.479128,4.546486253522078,B,DASCH
2427828.291581,4.612138357462577,B,DASCH
2428034.59258,4.579403516580216,B,DASCH
2428035.636585,4.568017332442057,B,DASCH
2428045.6156240003,4.708879117554975,B,DASCH
2428064.574649,4.694703101968978,B,DASCH
2428073.492681,4.713412776372234,B,DASCH
2428079.498621,4.728624856366818,B,DASCH
2428104.3744860003,4.669923797415869,B,DASCH
2428105.338479,4.748943587910271,B,DASCH
2428124.362311,4.482501967711089,B,DASCH
2428124.373534,4.39694333618202,B,DASCH
2428125.361445,4.522480196813413,B,DASCH
2428125.399187,4.406083154937678,B,DASCH
