HJD,mag,Band,Survey
2411621.895655,3.69500826084507,B,DASCH
2412697.848078,3.9936185470371854,B,DASCH
2413846.79715,3.8808062609992633,B,DASCH
2413847.841001,3.9537192357930664,B,DASCH
2413877.80779,3.9134167847828754,B,DASCH
2413894.748692,4.053487107418044,B,DASCH
2413948.573589,3.909425342524652,B,DASCH
2413956.582605,3.986651451791536,B,DASCH
2414639.70763,4.092000529669654,B,DASCH
2414961.770699,3.9532822876095106,B,DASCH
2415337.828514,2.696067107551481,B,DASCH
2415371.729275,4.050454338695019,B,DASCH
2415702.532425,3.648415139063304,B,DASCH
2416377.86161,4.010759158577683,B,DASCH
2416397.8203669996,3.9246667918253695,B,DASCH
2416436.7236490003,3.9567507238942166,B,DASCH
2416816.643693,4.0917441491703945,B,DASCH
2416820.566674,3.8558320854528763,B,DASCH
2416820.6506740004,3.9191923894365557,B,DASCH
2416820.746673,3.9411197094192985,B,DASCH
2416820.837673,3.9470328528622916,B,DASCH
2416823.63766,4.07429285876316,B,DASCH
2416855.572581,4.063612984579162,B,DASCH
2416856.5565810003,4.105949831499073,B,DASCH
2417094.876358,3.5327263201710357,B,DASCH
2417237.663554,2.9279398337526703,B,DASCH
2417590.58358,4.129084265660652,B,DASCH
2417965.606588,3.913504635443462,B,DASCH
2418065.5339450003,2.8055835851333697,B,DASCH
2418595.519068,3.2996636401241255,B,DASCH
2419751.708146,2.81334645881179,B,DASCH
2423465.5966439997,4.051502911885802,B,DASCH
2423486.544748,3.9945144701005377,B,DASCH
2423489.538766,3.8992889642641635,B,DASCH
2423490.572772,3.9329285957860685,B,DASCH
2423527.51003,3.894084260842104,B,DASCH
2423529.5160439997,3.8676752765476063,B,DASCH
2423667.8682830003,4.010428758134079,B,DASCH
2423681.879198,3.9982423603770028,B,DASCH
2423682.8751919996,3.9946056503779968,B,DASCH
2423683.871185,4.0266593597706075,B,DASCH
2423706.778023,4.001830406744781,B,DASCH
2423732.678837,4.022261192005065,B,DASCH
2423734.800822,4.1224954661167095,B,DASCH
2423737.847802,3.988997038816742,B,DASCH
2423738.784796,3.9696511964084764,B,DASCH
2423740.789783,3.8805188894506406,B,DASCH
2423741.833777,3.9700994140645274,B,DASCH
2423752.637714,4.017716521097087,B,DASCH
2423828.523636,3.992081800787869,B,DASCH
2423900.501086,3.8900131639032907,B,DASCH
2424051.819167,3.9231364486854257,B,DASCH
