HJD,mag,Band,Survey
2412697.848282,3.9234360678465356,B,DASCH
2412722.866216,4.117129767816257,B,DASCH
2413847.841372,3.9527458878188764,B,DASCH
2413876.814132,4.0178958662115765,B,DASCH
2413877.808123,3.9399425628592484,B,DASCH
2413894.748962,3.8855069417039227,B,DASCH
2413922.693712,4.057795467098529,B,DASCH
2413948.5735400002,3.9303774288116946,B,DASCH
2413956.582505,4.0011119177751295,B,DASCH
2414584.788325,4.083493367190508,B,DASCH
2414961.771059,3.8462109144232226,B,DASCH
2415089.50772,3.268539397054897,B,DASCH
2415309.874365,4.095423864411032,B,DASCH
2415372.679286,3.9029478913839855,B,DASCH
2415726.718051,3.8819783371986567,B,DASCH
2416432.731125,2.9134897358627176,B,DASCH
2416816.643964,4.2577835775334565,B,DASCH
2416820.566927,3.9809006657498047,B,DASCH
2416820.650926,3.9912013555374934,B,DASCH
2416820.746925,4.020727266498577,B,DASCH
2416820.8379240003,3.8185343402960217,B,DASCH
2416823.637898,4.150464117145627,B,DASCH
2416855.572631,4.092992113431239,B,DASCH
2416856.556624,4.023894837711758,B,DASCH
2417590.583601,4.018785092532445,B,DASCH
2417933.60677,4.097305469421935,B,DASCH
2417966.590539,4.1816777595622305,B,DASCH
2418626.404761,3.4482308241433697,B,DASCH
2421315.503582,3.8318417893982955,B,DASCH
2421316.499471,3.9416326747540573,B,DASCH
2421981.5228110002,3.024451268361896,B,DASCH
2423465.59647,4.117822475649201,B,DASCH
2423486.544467,4.244586951104724,B,DASCH
2423487.5664689997,4.119089398337172,B,DASCH
2423489.538472,4.165060177382722,B,DASCH
2423490.572475,4.0229080133800625,B,DASCH
2423529.515669,4.135894770727215,B,DASCH
2423667.8685479998,4.224019162172638,B,DASCH
2423681.8795169997,4.063432082840355,B,DASCH
2423682.8755139997,4.087746154225974,B,DASCH
2423683.871511,4.101012342380581,B,DASCH
2423706.7783919997,4.211659921386936,B,DASCH
2423732.679187,4.270757765135346,B,DASCH
2423734.801168,4.023004288924619,B,DASCH
2423737.8481400004,4.095459835493613,B,DASCH
2423738.7851319998,4.164076262476824,B,DASCH
2423740.790113,4.2822111165251595,B,DASCH
2423741.834103,4.279997307986888,B,DASCH
2423752.638001,4.0714433190190515,B,DASCH
2423828.523475,3.8292042626666776,B,DASCH
2423907.49877,4.034469542510876,B,DASCH
2424051.8195,4.122447140200177,B,DASCH
2424056.8334790003,4.19995397893929,B,DASCH
2424065.8044310003,4.20950403687135,B,DASCH
2424081.7493229997,4.130184625860699,B,DASCH
2424084.6903,4.196701769884741,B,DASCH
2424136.7262830003,4.0402561259278755,B,DASCH
2424360.895479,4.013325158284473,B,DASCH
2424408.850528,4.099956485309521,B,DASCH
