HJD,mag,Band,Survey
2411298.814231,3.708936808781108,B,DASCH
2411621.8959009997,3.878228182573475,B,DASCH
2411623.909477,3.821480993018411,B,DASCH
2412697.848264,3.7283407352562166,B,DASCH
2412722.866158,3.9454161798947256,B,DASCH
2413119.83776,3.789997852771585,B,DASCH
2413496.76123,3.682341680547096,B,DASCH
2413847.813737,3.6348873565430875,B,DASCH
2413847.841281,3.628001970419287,B,DASCH
2413876.81403,3.803197802754651,B,DASCH
2413877.6710220003,3.7041757581192765,B,DASCH
2413877.808021,3.6856071567232505,B,DASCH
2413894.748867,3.645686880507286,B,DASCH
2413922.616645,3.745196869858638,B,DASCH
2413922.693645,3.7688434214790663,B,DASCH
2413948.585672,3.868154655858344,B,DASCH
2413956.582492,3.707908018786245,B,DASCH
2414639.707744,3.7298637676531174,B,DASCH
2414892.887038,3.675364096299368,B,DASCH
2414940.73463,3.8228087971474323,B,DASCH
2414961.7709580003,3.78026465301117,B,DASCH
2415089.507772,3.6394068279676337,B,DASCH
2415372.7238740004,3.6800926509011265,B,DASCH
2415739.665391,3.56189163313673,B,DASCH
2416013.8366549998,3.684799037647952,B,DASCH
2416816.6438680002,3.7837374490124405,B,DASCH
2416820.566834,3.87668298232164,B,DASCH
2416820.650833,3.9240493906282428,B,DASCH
2416820.746832,3.9202090616684746,B,DASCH
2416820.837832,3.921045394377325,B,DASCH
2416823.637807,3.8592056439661984,B,DASCH
2416855.572579,3.7678201734479364,B,DASCH
2416856.556573,3.584905393261787,B,DASCH
2417563.727729,3.8054571606057603,B,DASCH
2417590.583556,3.825976785143369,B,DASCH
2417933.606694,3.7101749338606274,B,DASCH
2421204.719693,3.7576342960134843,B,DASCH
2421315.496038,3.744620253722928,B,DASCH
2421316.49193,3.803765098314992,B,DASCH
2421316.5071650003,3.6450160509881093,B,DASCH
2421316.515476,3.7515822197092255,B,DASCH
2421332.489213,3.5409160561283337,B,DASCH
2422609.888312,3.908753318816758,B,DASCH
2423465.596479,3.5940254503073388,B,DASCH
2423486.544512,3.7918279603408016,B,DASCH
2423489.538522,3.8487658438297827,B,DASCH
2423490.572526,3.803607656163476,B,DASCH
2423529.515766,3.70533957050328,B,DASCH
2423667.86851,3.774123905287178,B,DASCH
2423681.879458,3.7887864298809637,B,DASCH
2423682.875453,3.8561676402105536,B,DASCH
2423683.871448,3.872067786068973,B,DASCH
2423706.778304,3.576496219018758,B,DASCH
2423732.679086,3.955077334126606,B,DASCH
2423734.801066,3.807757831277427,B,DASCH
2423737.848039,3.594214128981716,B,DASCH
2423738.78503,3.586242266058736,B,DASCH
2423740.7900119997,3.6883433753628703,B,DASCH
2423741.834002,3.7847050254987953,B,DASCH
2423752.6379029998,3.568497653906881,B,DASCH
2423828.52348,3.6010539198584377,B,DASCH
2423875.5266259997,3.6849055944960982,B,DASCH
2423876.5286330003,3.5902239150937043,B,DASCH
2423900.500813,3.7947911475860465,B,DASCH
2423907.4988720003,3.7432377856788994,B,DASCH
2424051.819434,3.809899044538039,B,DASCH
2424053.784424,3.5977080852081498,B,DASCH
2424056.833406,3.6888665871207866,B,DASCH
2424065.804349,3.8887750433729225,B,DASCH
2424081.749227,3.813083406517733,B,DASCH
2424084.690202,3.5835241847549715,B,DASCH
2424360.895505,3.7362770792298137,B,DASCH
2424408.8504729997,3.819510573003763,B,DASCH
2424408.895473,3.7245530549519152,B,DASCH
2424412.771456,3.8883195947170175,B,DASCH
2424418.800425,3.642166725906841,B,DASCH
2424439.798285,3.8554562535931463,B,DASCH
