HJD,MAG,BAND,SURVEY
2193.83746,0.16745278672035369,I,OGLE
2202.83722,-0.4721238292254384,I,OGLE
2215.79004,0.4884039612676929,I,OGLE
2222.78989,0.49770689386325273,I,OGLE
2224.83747,-0.058143328722344734,I,OGLE
2227.74842,-0.31862544139845284,I,OGLE
2229.75412,0.44886649773649623,I,OGLE
2231.722660000001,-0.16047558727367317,I,OGLE
2233.69087,0.19071011820928874,I,OGLE
2237.6101,-0.6232964839035304,I,OGLE
2239.67114,0.23257331488937893,I,OGLE
2241.76278,-0.36979157067411705,I,OGLE
2243.83304,0.502358360161054,I,OGLE
2248.69258,-0.40467756790751963,I,OGLE
2250.72402,0.41165476735420015,I,OGLE
2252.82114,-0.14884692152920564,I,OGLE
2254.73909,0.22792184859159192,I,OGLE
2257.75664,0.4000261016097255,I,OGLE
2260.76622,0.20699025025152906,I,OGLE
2263.65909,0.10000652540243493,I,OGLE
2265.70467,-0.607016351861283,I,OGLE
2266.78463,-0.20699025025155038,I,OGLE
2270.8161,0.06046906187123824,I,OGLE
2272.66367,-0.5837590203723408,I,OGLE
2274.7946,0.18605865191150173,I,OGLE
2276.84995,-0.37676877012079757,I,OGLE
2278.8089600000008,0.4046775679075125,I,OGLE
2280.78867,-0.2162931828471244,I,OGLE
2282.79247,0.3581629049296353,I,OGLE
2290.68385,-0.4837524949699059,I,OGLE
2293.80333,-0.6139935513079635,I,OGLE
2295.82719,0.16512705357146018,I,OGLE
2297.81397,-0.41863196680088066,I,OGLE
2299.83042,0.4023518347586261,I,OGLE
2302.79972,0.1767557193159206,I,OGLE
2303.7225,0.46514662977875787,I,OGLE
2321.69535,-0.15582412097588616,I,OGLE
2328.57235,0.2232703822937978,I,OGLE
2334.57045,0.2232703822937978,I,OGLE
2340.5621,-0.15814985412477967,I,OGLE
2346.50274,-0.5907362198190214,I,OGLE
2360.49764,-0.5186384922033085,I,OGLE
2540.87638,-0.18373291876260822,I,OGLE
2548.81343,0.18373291876260822,I,OGLE
2553.78014,-0.41863196680088066,I,OGLE
2557.84554,-0.4395635651409222,I,OGLE
2561.84355,-0.260482112676101,I,OGLE
2565.84917,-0.0023257331489006106,I,OGLE
2574.80625,-0.3023453093561912,I,OGLE
2578.86284,-0.4395635651409222,I,OGLE
2586.76414,-0.07442346076459927,I,OGLE
2590.83745,0.1302410563380505,I,OGLE
2596.8444600000007,-0.3023453093561912,I,OGLE
2606.74074,-0.5767818209256603,I,OGLE
2609.85009,-0.04651466297787721,I,OGLE
2614.81178,-0.09302932595575442,I,OGLE
2619.6884600000008,0.42560916624755407,I,OGLE
2621.81575,-0.14652118838030503,I,OGLE
2624.71286,-0.3930489021630521,I,OGLE
2630.60235,0.4791010286721118,I,OGLE
2632.7532100000008,0.016280132042254536,I,OGLE
2636.70305,0.1790814524648212,I,OGLE
2638.7473,-0.41398050050309365,I,OGLE
2641.7957,-0.6093420850101694,I,OGLE
2643.79302,0.2162931828471173,I,OGLE
2645.79083,-0.4023518347586261,I,OGLE
2649.66639,-0.23024758174048543,I,OGLE
2651.74618,0.4814267618210124,I,OGLE
2653.74011,0.011628665744467526,I,OGLE
2655.77458,-0.5953876861168084,I,OGLE
2657.7586,0.16047558727366606,I,OGLE
2659.8197600000008,-0.4395635651409222,I,OGLE
2661.619910000001,0.2976938430583971,I,OGLE
2663.865,-0.20931598340044388,I,OGLE
2666.60382,-0.5511987562878247,I,OGLE
2668.83158,0.4000261016097255,I,OGLE
2673.77756,-0.41165476735420015,I,OGLE
2676.75785,-0.41863196680088066,I,OGLE
2678.8038,0.15117265467809204,I,OGLE
2684.57812,-0.2953681099095107,I,OGLE
2688.55181,-0.15582412097588616,I,OGLE
2692.52624,0.02790879778672206,I,OGLE
2697.54114,0.36048863807853593,I,OGLE
2702.54275,-0.19071011820929584,I,OGLE
2708.569560000001,-0.6093420850101694,I,OGLE
2725.50205,0.4395635651409222,I,OGLE
2875.86951,0.269785045271675,I,OGLE
2884.89277,-0.3465342391851749,I,OGLE
2890.91271,0.2976938430583971,I,OGLE
2896.86764,0.2209446491449114,I,OGLE
2902.79868,-0.23024758174048543,I,OGLE
2907.85934,0.37211730382300345,I,OGLE
2917.81085,0.16512705357146018,I,OGLE
2923.81356,-0.23257331488937893,I,OGLE
2926.86601,-0.4372378319920287,I,OGLE
2931.79475,0.16512705357146018,I,OGLE
2934.83492,-0.05116612927566422,I,OGLE
2940.81519,-0.479101028672126,I,OGLE
2943.81997,-0.251179180080527,I,OGLE
2947.82816,-0.5139870259055286,I,OGLE
2954.77052,-0.5395700905433571,I,OGLE
2956.81078,0.33257984029180676,I,OGLE
2958.8553,-0.28606517731393666,I,OGLE
2963.74669,0.2953681099095107,I,OGLE
2966.766910000001,0.05581759557345123,I,OGLE
2968.73564,-0.616319284456857,I,OGLE
2971.79766,0.1279153231891641,I,OGLE
2974.8207,0.4721238292254384,I,OGLE
2976.68058,-0.16512705357146018,I,OGLE
2979.66452,-0.4302606325453482,I,OGLE
2981.68509,0.41165476735420015,I,OGLE
2983.81696,-0.127915323189157,I,OGLE
2985.784030000001,0.28839091046282306,I,OGLE
2987.74055,0.04651466297787721,I,OGLE
2989.68074,-0.5791075540745538,I,OGLE
2991.75461,0.2581563795272075,I,OGLE
2993.76074,-0.3814202364185775,I,OGLE
2995.83604,0.4442150314387163,I,OGLE
2997.807160000001,-0.18605865191150173,I,OGLE
2998.75261,0.20466451710264977,I,OGLE
3000.76113,-0.40700330105641314,I,OGLE
3002.7527,0.42560916624755407,I,OGLE
3004.74566,-0.20001305080486986,I,OGLE
3006.73886,0.49770689386325273,I,OGLE
3008.69843,0.03256026408450907,I,OGLE
3010.79955,-0.616319284456857,I,OGLE
3012.80511,0.24652771378273997,I,OGLE
3016.74954,0.3581629049296353,I,OGLE
3018.78018,-0.19768731765597636,I,OGLE
3020.84377,0.42095769994977417,I,OGLE
3021.86872,-0.4442150314387163,I,OGLE
3023.7300600000012,0.3465342391851678,I,OGLE
3025.73322,-0.2558306463783211,I,OGLE
3027.75178,0.4860782281187923,I,OGLE
3029.73623,-0.04186319668008309,I,OGLE
3031.80821,-0.5465472899900448,I,OGLE
3034.6333,0.4767752955232254,I,OGLE
3036.663530000001,-0.07674919391349988,I,OGLE
3039.60557,-0.33490557344070737,I,OGLE
3041.68839,0.507009826458841,I,OGLE
3042.713410000001,-0.5116612927566351,I,OGLE
3044.65247,0.28141371101614965,I,OGLE
3046.63863,-0.3395570397384944,I,OGLE
3048.67178,0.45351796403428324,I,OGLE
3050.66358,-0.10930945799800895,I,OGLE
3052.66504,0.02790879778672206,I,OGLE
3054.67057,0.13954398893362452,I,OGLE
3056.65837,-0.6023648855634889,I,OGLE
3058.65159,0.2232703822937978,I,OGLE
3060.7010600000012,-0.3488599723340684,I,OGLE
3066.58882,0.36048863807853593,I,OGLE
3068.61697,0.02790879778672206,I,OGLE
3071.51534,-0.23955051433605945,I,OGLE
3073.70543,0.15582412097588616,I,OGLE
3076.6290000000013,0.4721238292254384,I,OGLE
3079.63139,0.23257331488937893,I,OGLE
3082.69818,0.06046906187123824,I,OGLE
3085.60162,-0.22327038229380491,I,OGLE
3088.5584,-0.4418892982898228,I,OGLE
3091.56275,-0.5232899585011026,I,OGLE
3096.60922,0.02790879778672206,I,OGLE
3100.52087,0.14884692152919854,I,OGLE
3102.64499,-0.4023518347586261,I,OGLE
3106.56093,-0.27443651156946913,I,OGLE
3109.545460000001,-0.4837524949699059,I,OGLE
3113.56297,-0.2930423767606172,I,OGLE
3127.52091,-0.31862544139845284,I,OGLE
3133.53658,-0.03256026408451618,I,OGLE
3230.91132,0.3023453093561912,I,OGLE
3242.88572,-0.6116678181590629,I,OGLE
3249.8527,-0.5558502225856188,I,OGLE
3260.84466,-0.36281437122742943,I,OGLE
3264.88667,-0.19303585135818224,I,OGLE
3271.83507,-0.14186972208251802,I,OGLE
3274.83839,-0.3907231690141586,I,OGLE
3279.79206,0.20001305080486276,I,OGLE
3282.85764,0.030234530935615567,I,OGLE
3295.80104,-0.49072969441659353,I,OGLE
3297.7925,0.31862544139844573,I,OGLE
3299.86041,-0.24652771378273997,I,OGLE
3301.8719,0.5000326270121676,I,OGLE
3305.76281,-0.07674919391349988,I,OGLE
3307.787630000001,0.15349838782699265,I,OGLE
3309.82412,-0.4837524949699059,I,OGLE
3311.81765,0.33257984029180676,I,OGLE
3315.8571100000013,0.507009826458841,I,OGLE
3321.724210000001,0.11163519114690246,I,OGLE
3324.83214,-0.10000652540243493,I,OGLE
3327.83836,-0.3139739751006587,I,OGLE
3333.82193,0.1255895900402635,I,OGLE
3336.66391,0.41165476735420015,I,OGLE
3339.8458,0.32560264084512625,I,OGLE
3353.74737,0.2581563795272075,I,OGLE
3357.77499,0.42095769994977417,I,OGLE
3360.75286,0.18605865191150173,I,OGLE
3363.8274100000012,0.05116612927566422,I,OGLE
3370.7846700000005,0.09302932595575442,I,OGLE
3376.73673,-0.3907231690141586,I,OGLE
3378.76195,0.3488599723340684,I,OGLE
3394.64544,-0.3000195762073048,I,OGLE
3396.671810000001,0.49305542756548704,I,OGLE
3399.79901,0.36746583752521644,I,OGLE
3402.70901,0.1767557193159206,I,OGLE
3409.557520000001,0.1279153231891641,I,OGLE
3413.556170000001,0.2581563795272075,I,OGLE
3413.60073,0.260482112676101,I,OGLE
3426.544110000001,-0.18373291876260822,I,OGLE
3432.529960000001,-0.5744560877767668,I,OGLE
3439.5060700000013,-0.49538116071438054,I,OGLE
3447.5315,-0.18373291876260822,I,OGLE
3457.50842,-0.46049516348097086,I,OGLE
3594.92119,-0.2976938430584042,I,OGLE
3603.8624,0.4721238292254384,I,OGLE
3619.9179999999997,-0.13954398893363162,I,OGLE
3620.89872,0.2581563795272075,I,OGLE
3630.80983,0.05581759557345123,I,OGLE
3640.80644,-0.22559611544269842,I,OGLE
3651.8390000000004,0.06279479502013174,I,OGLE
3654.88513,-0.19071011820929584,I,OGLE
3658.85111,-0.03488599723340968,I,OGLE
3660.84848,-0.32327690769623985,I,OGLE
3664.85808,-0.4860782281188065,I,OGLE
3668.84198,-0.2697850452716821,I,OGLE
3672.83064,-0.03721173038230319,I,OGLE
3676.7174,0.07907492706237917,I,OGLE
3685.78729,-0.5907362198190214,I,OGLE
3688.72142,0.28373944416504315,I,OGLE
3690.79618,0.10233225855132133,I,OGLE
3693.69788,-0.16512705357146018,I,OGLE
3695.86279,0.006977199446680515,I,OGLE
3699.75328,-0.6023648855634889,I,OGLE
3701.80638,0.269785045271675,I,OGLE
3703.80509,-0.32560264084513335,I,OGLE
3706.68067,-0.5791075540745538,I,OGLE
3711.7158700000014,0.03488599723340258,I,OGLE
3713.80375,-0.5721303546278733,I,OGLE
3715.78027,0.22792184859159192,I,OGLE
3718.7491700000014,0.04186319668008309,I,OGLE
3722.64407,0.15814985412477256,I,OGLE
3726.72624,0.4279348993964547,I,OGLE
3728.78857,-0.20699025025155038,I,OGLE
3730.75833,0.49305542756548704,I,OGLE
3732.83381,0.05116612927566422,I,OGLE
3734.8267,-0.630273683350218,I,OGLE
3735.67504,-0.27443651156946913,I,OGLE
3737.83358,0.37676877012079046,I,OGLE
3739.85226,0.01860586519114804,I,OGLE
3741.59052,-0.11396092429579596,I,OGLE
3743.76246,0.19768731765596925,I,OGLE
3746.80485,0.05581759557345123,I,OGLE
3748.7836,-0.5186384922033085,I,OGLE
3750.79837,0.14884692152919854,I,OGLE
3753.67143,-0.07209772761571287,I,OGLE
3755.75302,-0.37676877012079757,I,OGLE
3757.77246,0.14652118838031214,I,OGLE
3760.75213,-0.07674919391349988,I,OGLE
3763.70505,-0.2953681099095107,I,OGLE
3766.72184,-0.5000326270121604,I,OGLE
3770.74929,-0.20466451710265687,I,OGLE
3774.62263,-0.127915323189157,I,OGLE
3777.58121,-0.36048863807854303,I,OGLE
3779.70547,0.4721238292254384,I,OGLE
3781.74552,-0.1302410563380576,I,OGLE
3786.59791,0.4372378319920287,I,OGLE
3793.54755,0.397700368460832,I,OGLE
3801.53748,-0.5791075540745538,I,OGLE
3811.53003,0.49770689386325273,I,OGLE
3828.49389,0.3418827728873879,I,OGLE
3958.9193,0.44654076458760983,I,OGLE
3965.87275,0.44886649773649623,I,OGLE
3970.89291,-0.3372313065896009,I,OGLE
3982.84349,0.24187624748494585,I,OGLE
4002.85706,-0.23024758174048543,I,OGLE
4004.87535,0.4907296944165864,I,OGLE
4006.78484,-0.01395439889336103,I,OGLE
4008.8059,-0.31629970824955933,I,OGLE
4019.82028,-0.4442150314387163,I,OGLE
4024.81178,0.15582412097588616,I,OGLE
4026.88082,-0.4674723629276585,I,OGLE
4029.82683,-0.14884692152920564,I,OGLE
4032.8616,0.5046840933099475,I,OGLE
4039.6938,0.46282089662986436,I,OGLE
4041.76754,-0.0883778596579674,I,OGLE
4043.77261,0.14884692152919854,I,OGLE
4046.86565,0.5279414247989038,I,OGLE
4049.73579,0.24652771378273997,I,OGLE
4052.79731,0.11163519114690246,I,OGLE
4054.7841,-0.5256156916499961,I,OGLE
4056.84259,0.2953681099095107,I,OGLE
4059.73726,0.0883778596579603,I,OGLE
4064.85103,0.16280132042255957,I,OGLE
4066.80745,0.10465799170022194,I,OGLE
4068.84229,-0.5930619529679149,I,OGLE
4070.76468,0.27676224471835553,I,OGLE
4074.80352,0.4814267618210124,I,OGLE
4077.85231,0.2721107784205685,I,OGLE
4080.73206,0.06512052816902525,I,OGLE
4083.71872,-0.20001305080486986,I,OGLE
4095.64364,0.3535114386318554,I,OGLE
4103.77408,-0.5279414247988896,I,OGLE
4112.77915,0.20233878395376337,I,OGLE
4117.76166,-0.3069967756539782,I,OGLE
4121.77366,-0.46514662977875787,I,OGLE
4126.75316,0.15349838782699265,I,OGLE
4129.78676,-0.025583064637835662,I,OGLE
4143.56358,-0.1767557193159348,I,OGLE
4157.56157,-0.20001305080486986,I,OGLE
4169.5185,0.3558371717807489,I,OGLE
4199.48791,-0.31629970824955933,I,OGLE
4343.8804,-0.15582412097588616,I,OGLE
4348.85313,0.4023518347586261,I,OGLE
4353.8807,-0.4023518347586261,I,OGLE
4358.83289,0.20001305080486276,I,OGLE
4363.84973,-0.49538116071438054,I,OGLE
4367.8379,-0.4418892982898228,I,OGLE
4371.7874299999985,-0.2535049132294205,I,OGLE
4378.72686,-0.3046710425050847,I,OGLE
4381.76245,-0.49305542756547993,I,OGLE
4386.87998,0.15349838782699265,I,OGLE
4390.84201,0.36048863807853593,I,OGLE
4395.70884,-0.5953876861168084,I,OGLE
4399.86748,-0.27908797786725614,I,OGLE
4408.72134,0.44654076458760983,I,OGLE
4412.80485,0.14884692152919854,I,OGLE
4427.75637,-0.37444303697190406,I,OGLE
4430.75972,-0.5884104866701279,I,OGLE
4433.77717,0.37444303697189696,I,OGLE
4437.70376,-0.5325928910966766,I,OGLE
4440.7234,0.4791010286721118,I,OGLE
4443.8409999999985,0.4744495623743248,I,OGLE
4449.78276,0.06279479502013174,I,OGLE
4451.81837,-0.6046906187123824,I,OGLE
4455.78806,-0.41398050050309365,I,OGLE
4458.7667299999985,-0.5279414247988896,I,OGLE
4462.76077,-0.479101028672126,I,OGLE
4464.8063200000015,0.4302606325453482,I,OGLE
4467.77743,0.16745278672035369,I,OGLE
4472.69335,-0.260482112676101,I,OGLE
4476.78035,-0.4837524949699059,I,OGLE
4480.73079,-0.3116482419517652,I,OGLE
4484.8102100000015,-0.07209772761571287,I,OGLE
4488.73111,0.11861239059358297,I,OGLE
4492.750370000002,0.2953681099095107,I,OGLE
