HJD,MAG,BAND,SURVEY
5261.53555,0.4182291894268175,I,OGLE
5262.60229,-0.43884612129997436,I,OGLE
5264.5659799999985,0.43295556933621526,I,OGLE
5265.49853,-0.2768559422966277,I,OGLE
5266.5646799999995,-0.23856735453219358,I,OGLE
5267.5460600000015,0.1826071108765035,I,OGLE
5268.62061,0.4417913972818468,I,OGLE
5269.53,-0.5183685728107008,I,OGLE
5271.53881,0.35637839380736125,I,OGLE
5272.55597,-0.2091145947134052,I,OGLE
5273.52796,-0.31808980604292714,I,OGLE
5274.55908,0.13548269516643074,I,OGLE
5276.53814,-0.5507666086113687,I,OGLE
5279.52632,0.0,I,OGLE
5281.50176,0.06479607160133583,I,OGLE
5282.52048,0.5183685728107008,I,OGLE
5283.53658,-0.5419307806657372,I,OGLE
5284.53993,-0.16788073096710576,I,OGLE
5285.54149,0.3269256339885658,I,OGLE
5287.53066,-0.4035028095174198,I,OGLE
5289.51105,0.4859705370100329,I,OGLE
5292.55173,0.2267862506046896,I,OGLE
5294.53452,-0.4241197413905766,I,OGLE
5297.50273,-0.453572501209365,I,OGLE
5299.5002,0.20322404274965322,I,OGLE
5304.49439,-0.21205987069528476,I,OGLE
5307.48981,0.5124780208469488,I,OGLE
5310.47142,0.3416520138979635,I,OGLE
5312.503760000001,-0.3151445300610476,I,OGLE
5315.47922,-0.5802193684301571,I,OGLE
5323.46505,-0.22973152658656204,I,OGLE
5325.45874,0.2532937344415913,I,OGLE
5327.45864,0.011781103927518188,I,OGLE
5335.45331,0.41233863746305843,I,OGLE
5338.45979,0.17377128293086486,I,OGLE
5342.46619,0.35637839380736125,I,OGLE
5343.477220000002,-0.1649354549852191,I,OGLE
5429.9288,-0.17966183489460974,I,OGLE
5430.8806,0.2709653903328686,I,OGLE
5439.88999,-0.47713470906439426,I,OGLE
5444.8720600000015,0.17966183489461685,I,OGLE
5449.87674,-0.18555238685837594,I,OGLE
5451.88578,0.12959214320267876,I,OGLE
5454.87148,-0.10897521132952193,I,OGLE
5456.89718,-0.029452759818788365,I,OGLE
5457.87951,-0.3534331178254746,I,OGLE
5461.89178,-0.15315435105770803,I,OGLE
5463.85682,0.19438821480400748,I,OGLE
5467.83075,-0.5183685728107008,I,OGLE
5468.80473,-0.23562207855032113,I,OGLE
5470.7771600000015,0.46535360513687607,I,OGLE
5471.82741,-0.45651777719124453,I,OGLE
5476.78309,0.15609962703958757,I,OGLE
5478.77183,-0.530149676738219,I,OGLE
5480.78552,0.3534331178254817,I,OGLE
5482.761729999998,-0.3210350820248067,I,OGLE
5483.75969,0.12370159123891966,I,OGLE
5484.86914,0.5036421929013031,I,OGLE
5486.76818,-0.12959214320267876,I,OGLE
5487.84713,0.31808980604293424,I,OGLE
5488.84106,-0.07952245151073356,I,OGLE
5490.70731,0.05596024365570429,I,OGLE
5491.72758,0.5124780208469488,I,OGLE
5492.82515,-0.5713835404845256,I,OGLE
5493.74902,-0.18555238685837594,I,OGLE
5495.83042,0.09719410740200374,I,OGLE
5497.73606,0.017671655891277283,I,OGLE
5503.833000000001,-0.4241197413905766,I,OGLE
5507.73144,-0.2591842864053504,I,OGLE
5510.81554,-0.4800799850462738,I,OGLE
5512.83412,0.4359008453180877,I,OGLE
5514.83654,-0.26212956238722995,I,OGLE
5516.83975,0.4682988811187627,I,OGLE
5518.831670000001,-0.07068662356510202,I,OGLE
5519.7673799999975,0.38288587764427007,I,OGLE
5521.8255,-0.30041815015165696,I,OGLE
5523.80166,0.5065874688831897,I,OGLE
5525.81005,-0.08541300347449265,I,OGLE
5527.66776,0.24151263051408023,I,OGLE
5528.787710000001,-0.40055753353554024,I,OGLE
5529.8557,0.09719410740200374,I,OGLE
5531.8382,-0.5625477125388869,I,OGLE
5533.66327,0.2150051466771643,I,OGLE
5534.70665,0.30041815015165696,I,OGLE
5535.79735,-0.3976122575536607,I,OGLE
5539.83661,-0.1884976628402555,I,OGLE
5541.806,0.33870673791608397,I,OGLE
5543.82699,-0.011781103927518188,I,OGLE
5544.822270000002,0.45651777719124453,I,OGLE
5546.65182,-0.2856917702422592,I,OGLE
5547.81334,0.23856735453219358,I,OGLE
5549.75418,-0.5065874688831897,I,OGLE
5551.765920000003,0.3799406016623905,I,OGLE
5553.785120000001,-0.2915823222060183,I,OGLE
5554.80372,0.15315435105771513,I,OGLE
5556.76606,-0.5242591247744599,I,OGLE
5558.77249,0.3858311536261496,I,OGLE
5559.80653,-0.11486576329328102,I,OGLE
5561.75688,0.0883582794563722,I,OGLE
5562.79989,0.5330949527200985,I,OGLE
5563.76259,-0.5772740924482775,I,OGLE
5565.7887,0.3151445300610547,I,OGLE
5566.7838,0.07068662356510202,I,OGLE
5570.77611,-0.5419307806657372,I,OGLE
5575.72612,-0.011781103927518188,I,OGLE
5576.76754,0.4535725012093721,I,OGLE
5577.70581,-0.45651777719124453,I,OGLE
5578.70982,-0.23562207855032113,I,OGLE
5579.7592399999985,0.23856735453219358,I,OGLE
5580.703570000002,0.4211744654086971,I,OGLE
5581.705660000001,-0.46240832915500363,I,OGLE
5583.721610000001,0.43884612129997436,I,OGLE
5584.72025,-0.27980121827850013,I,OGLE
5585.77611,-0.23856735453219358,I,OGLE
5589.71274,-0.11192048731139437,I,OGLE
5590.675920000002,0.3593236697892408,I,OGLE
5592.74853,-0.2709653903328686,I,OGLE
5593.71563,0.12075631525704011,I,OGLE
5595.69607,-0.5743288164664051,I,OGLE
5597.64253,0.2915823222060254,I,OGLE
5598.7076700000025,0.10013938338389039,I,OGLE
5599.70259,-0.37699532568050387,I,OGLE
5601.73051,0.5036421929013031,I,OGLE
5602.72044,-0.568438264502646,I,OGLE
5605.72333,0.22973152658656204,I,OGLE
5606.7227299999995,-0.37699532568050387,I,OGLE
5608.70559,0.4918610889737991,I,OGLE
5611.68233,0.22973152658656204,I,OGLE
5614.67558,-0.03534331178254746,I,OGLE
5616.685210000002,-0.36226894577111324,I,OGLE
5623.63626,-0.06479607160133583,I,OGLE
5626.56614,0.5213138487925875,I,OGLE
5629.62002,0.31219925407917515,I,OGLE
5631.55076,-0.3976122575536607,I,OGLE
5633.62869,0.5006969169194306,I,OGLE
5635.59429,-0.1708260069489782,I,OGLE
5639.60421,0.041233863746306554,I,OGLE
5641.59198,-0.5065874688831897,I,OGLE
5643.55565,0.20322404274965322,I,OGLE
5645.56078,-0.4800799850462738,I,OGLE
5647.58778,0.3917217055899087,I,OGLE
5649.55435,-0.26802011435098905,I,OGLE
5652.56971,-0.5036421929013031,I,OGLE
5654.57291,0.3593236697892408,I,OGLE
5657.53288,0.10308465936576283,I,OGLE
5659.5686399999995,-0.5654929885207665,I,OGLE
5665.54273,0.5360402287019781,I,OGLE
5667.5224,-0.19144293882213503,I,OGLE
5671.5245,0.03239803580066791,I,OGLE
5675.52106,0.24151263051408023,I,OGLE
5677.52067,-0.46240832915500363,I,OGLE
5682.5146799999975,0.18555238685837594,I,OGLE
5686.49635,0.3593236697892408,I,OGLE
5693.49445,0.32398035800669334,I,OGLE
5694.45575,0.07952245151073356,I,OGLE
5786.91885,-0.35048784184360215,I,OGLE
5802.87254,0.06185079561945628,I,OGLE
5804.91417,-0.5713835404845256,I,OGLE
5805.88084,-0.1708260069489782,I,OGLE
5807.89478,0.21205987069529186,I,OGLE
5810.8288,0.44473667326372635,I,OGLE
5813.83366,0.2091145947134052,I,OGLE
5815.91449,-0.43295556933621526,I,OGLE
5816.88892,-0.01472637990939063,I,OGLE
5819.87429,-0.2709653903328686,I,OGLE
5822.84499,-0.5124780208469417,I,OGLE
5824.84186,0.39466698157178826,I,OGLE
5826.81164,-0.32398035800668623,I,OGLE
5829.78954,-0.5566571605751278,I,OGLE
5831.88606,0.3652142217529999,I,OGLE
5833.77988,-0.3534331178254746,I,OGLE
5835.80864,0.5154232968288284,I,OGLE
5836.87997,-0.5566571605751278,I,OGLE
5839.7868899999985,0.27391066631474814,I,OGLE
5841.88554,0.06479607160133583,I,OGLE
5844.82626,-0.17966183489460974,I,OGLE
5850.8460399999985,-0.47713470906439426,I,OGLE
5851.819320000001,-0.24740318247783222,I,OGLE
5854.87856,-0.4476819492456059,I,OGLE
5855.84829,-0.029452759818788365,I,OGLE
5856.85413,0.43295556933621526,I,OGLE
5858.804560000001,-0.2827464942603797,I,OGLE
5860.8082,0.4977516409375582,I,OGLE
5861.81643,-0.5272044007563395,I,OGLE
5862.7951299999995,-0.10013938338389039,I,OGLE
5864.8419,-0.1325374191845512,I,OGLE
5865.74593,-0.35637839380735414,I,OGLE
5867.86075,0.5213138487925875,I,OGLE
5870.87272,0.31219925407917515,I,OGLE
5873.77223,0.07068662356510202,I,OGLE
5874.80455,0.5006969169194306,I,OGLE
5875.86798,-0.5625477125388869,I,OGLE
5880.76265,0.0,I,OGLE
5882.79536,-0.491861088973792,I,OGLE
5885.7931899999985,0.43295556933621526,I,OGLE
5888.83799,0.45651777719124453,I,OGLE
5890.81975,-0.2591842864053504,I,OGLE
5891.8370799999975,0.19144293882213503,I,OGLE
5893.71811,-0.5242591247744599,I,OGLE
5895.75904,0.40055753353554024,I,OGLE
5896.80634,-0.19144293882213503,I,OGLE
5897.8425799999995,-0.26212956238722995,I,OGLE
5899.71443,0.5036421929013031,I,OGLE
5900.81564,-0.5124780208469417,I,OGLE
5901.82636,-0.07657717552884691,I,OGLE
5902.75983,0.3269256339885658,I,OGLE
5903.8146799999995,-0.044179139728178995,I,OGLE
5904.7796,-0.3534331178254746,I,OGLE
5905.74859,0.07952245151073356,I,OGLE
5906.76163,0.5154232968288284,I,OGLE
5907.7633799999985,-0.5654929885207665,I,OGLE
5908.779570000002,-0.14431852311206939,I,OGLE
5909.82017,0.3033634261335365,I,OGLE
5910.77289,0.1767165589127444,I,OGLE
5911.7995,-0.3799406016623905,I,OGLE
5912.8205,0.07657717552885401,I,OGLE
5913.82597,0.49480636495567154,I,OGLE
5914.81567,-0.5360402287019781,I,OGLE
5915.77809,-0.1767165589127373,I,OGLE
5916.796270000003,0.2915823222060254,I,OGLE
5917.77604,0.3269256339885658,I,OGLE
5923.77534,0.24151263051408023,I,OGLE
5924.77593,0.4241197413905837,I,OGLE
5925.78002,-0.46535360513687607,I,OGLE
5927.77562,0.4035028095174198,I,OGLE
5929.78226,-0.2768559422966277,I,OGLE
5931.71234,0.5124780208469488,I,OGLE
5932.769310000002,-0.5448760566476096,I,OGLE
5933.77775,-0.07657717552884691,I,OGLE
5934.79818,0.35048784184360215,I,OGLE
5936.7209299999995,-0.3475425658617155,I,OGLE
5937.7428,0.08541300347449265,I,OGLE
5938.73591,0.5095327448650693,I,OGLE
5939.76525,-0.5772740924482775,I,OGLE
5940.78148,-0.11781103927516057,I,OGLE
5941.73258,0.31808980604293424,I,OGLE
5942.75645,0.06185079561945628,I,OGLE
5943.76506,-0.36226894577111324,I,OGLE
5944.756329999997,0.06774134758321537,I,OGLE
5945.73718,0.5065874688831897,I,OGLE
5946.74421,-0.5713835404845256,I,OGLE
5947.7440700000025,-0.1826071108764964,I,OGLE
5948.732520000001,0.2650748383691095,I,OGLE
5949.74863,0.2591842864053575,I,OGLE
5951.72977,0.03239803580066791,I,OGLE
5953.7486899999985,-0.5154232968288213,I,OGLE
5955.737920000001,0.24151263051408023,I,OGLE
5959.7272200000025,0.4241197413905837,I,OGLE
5962.61246,0.1266468672207921,I,OGLE
5963.70543,0.43884612129997436,I,OGLE
5965.65624,-0.1384279711483174,I,OGLE
5968.662710000001,-0.31808980604292714,I,OGLE
5971.71023,-0.568438264502646,I,OGLE
5973.62772,0.29452759818790497,I,OGLE
5974.63584,0.15315435105771513,I,OGLE
5977.63562,0.48302526102816046,I,OGLE
5979.68463,-0.16199017900334667,I,OGLE
5980.65698,0.24740318247783932,I,OGLE
5982.67194,-0.4152839134449309,I,OGLE
5984.67156,0.5006969169194306,I,OGLE
5986.6787799999975,-0.19438821480400748,I,OGLE
5988.65741,0.40644808549929934,I,OGLE
5989.64282,-0.453572501209365,I,OGLE
5991.64126,0.415283913444938,I,OGLE
5992.6502,-0.3534331178254746,I,OGLE
5994.55662,0.1325374191845512,I,OGLE
5996.63875,-0.47124415710064227,I,OGLE
5997.62585,-0.05301496767381764,I,OGLE
6000.640170000002,-0.2856917702422592,I,OGLE
6003.57083,-0.5802193684301571,I,OGLE
6007.59572,-0.3416520138979564,I,OGLE
6011.58727,-0.19144293882213503,I,OGLE
6018.5569399999995,-0.21205987069528476,I,OGLE
6023.53486,0.38288587764427007,I,OGLE
6026.5537799999975,0.17966183489461685,I,OGLE
6033.53286,0.09130355543824464,I,OGLE
6034.52131,0.5330949527200985,I,OGLE
6036.53909,-0.12075631525703301,I,OGLE
6038.5317399999985,0.06185079561945628,I,OGLE
6039.5363,-0.38877642960802916,I,OGLE
6040.52358,0.07657717552885401,I,OGLE
6047.5130899999995,0.008835827945638641,I,OGLE
6050.4962,-0.1826071108764964,I,OGLE
