HJD,MAG,BAND,SURVEY
2194.79347,0.22662273484306894,I,OGLE
2206.80188,0.3083938247348996,I,OGLE
2215.8471,0.4041828157510423,I,OGLE
2222.84508,-0.4859539056428801,I,OGLE
2227.80259,0.3668017460862032,I,OGLE
2229.8085300000002,0.12148847641071114,I,OGLE
2231.77692,-0.3995101820429383,I,OGLE
2233.74506,0.3177390921511076,I,OGLE
2237.66464,-0.41586440002130587,I,OGLE
2239.72545,0.20092324944849338,I,OGLE
2241.83384,0.23129536855117294,I,OGLE
2244.69686,0.2242864179890205,I,OGLE
2249.80911,-0.1518605955133978,I,OGLE
2251.66341,-0.30839382473490673,I,OGLE
2253.82791,0.32708435956731563,I,OGLE
2255.63641,-0.17522376405392492,I,OGLE
2257.84598,-0.6284692337400628,I,OGLE
2260.83285,-0.6308055505941184,I,OGLE
2262.78742,0.3668017460862032,I,OGLE
2262.79779,0.37381069664836275,I,OGLE
2265.83176,0.3901649146267303,I,OGLE
2266.7161100000008,-0.5957607977833348,I,OGLE
2270.74774,0.009345267416208003,I,OGLE
2272.76971,-0.47427232137261655,I,OGLE
2274.825,0.3761470135024183,I,OGLE
2276.66342,0.04205370337293601,I,OGLE
2279.65448,0.08177108989183068,I,OGLE
2281.8297199999997,-0.3154027752970592,I,OGLE
2283.6738800000007,0.32708435956731563,I,OGLE
2288.82964,0.2569948539457485,I,OGLE
2290.83777,-0.16821481349177247,I,OGLE
2292.84599,-0.5209986584536637,I,OGLE
2294.81408,0.28736697304842806,I,OGLE
2298.85077,-0.6401508180103264,I,OGLE
2301.79021,-0.6261329168860144,I,OGLE
2303.78098,0.34577489439973164,I,OGLE
2321.75466,0.4345549348537219,I,OGLE
2329.52485,0.06541687191345602,I,OGLE
2335.54178,0.1284974269728707,I,OGLE
2341.540560000001,0.19858693259443783,I,OGLE
2349.49964,-0.22662273484307605,I,OGLE
2391.56153,0.2336316854052214,I,OGLE
2548.8783399999998,-0.4135280831672574,I,OGLE
2553.84199,0.2710127550700676,I,OGLE
2558.76238,0.19157798203228538,I,OGLE
2562.7738600000002,0.046726337081040015,I,OGLE
2576.79225,0.35512016181593964,I,OGLE
2579.79098,0.37381069664836275,I,OGLE
2586.82736,-0.5490344607022948,I,OGLE
2591.79805,0.4182007168753543,I,OGLE
2598.7752800000007,-0.42053703372940987,I,OGLE
2606.8045,0.046726337081040015,I,OGLE
2610.70231,-0.3177390921511076,I,OGLE
2615.73885,-0.3247480427132672,I,OGLE
2619.74514,-0.18456903147013293,I,OGLE
2622.6977899999997,-0.17055113034582092,I,OGLE
2625.68253,-0.14485164495124536,I,OGLE
2628.67512,-0.1098068921404618,I,OGLE
2630.68612,-0.6401508180103264,I,OGLE
2632.83364,0.39250123148077876,I,OGLE
2636.78353,-0.5163260247455597,I,OGLE
2639.6999100000007,-0.5513707775563361,I,OGLE
2642.77765,-0.4322186179996734,I,OGLE
2644.77339,0.3808196472105152,I,OGLE
2646.7619,0.10513425843235069,I,OGLE
2649.7798399999997,0.19858693259443783,I,OGLE
2651.80461,-0.3200754090051632,I,OGLE
2653.83209,-0.06541687191347023,I,OGLE
2655.85774,0.20092324944849338,I,OGLE
2658.73469,0.22662273484306894,I,OGLE
2660.79601,-0.20325956630255604,I,OGLE
2662.79419,-0.5139897078915041,I,OGLE
2664.78584,0.3037211910267885,I,OGLE
2667.5909899999997,0.23129536855117294,I,OGLE
2672.6368899999998,-0.14485164495124536,I,OGLE
2675.7754800000002,-0.04439002022699157,I,OGLE
2677.81067,-0.5653886786806552,I,OGLE
2679.829210000001,0.3621291123780992,I,OGLE
2683.6432800000002,-0.5723976292428148,I,OGLE
2688.62246,0.4041828157510423,I,OGLE
2693.61705,0.06775318876751157,I,OGLE
2697.60006,0.38315596406457075,I,OGLE
2703.5081600000008,0.3808196472105152,I,OGLE
2709.5527,0.09812530787019114,I,OGLE
2727.5019,-0.6284692337400628,I,OGLE
2877.8663699999997,-0.2967122404646432,I,OGLE
2885.9201199999998,-0.5046444404752961,I,OGLE
2894.8698600000002,-0.6378145011562779,I,OGLE
2899.87158,0.37381069664836275,I,OGLE
2905.77923,0.3714743797943143,I,OGLE
2908.83774,0.3995101820429383,I,OGLE
2912.86065,-0.45090915283208943,I,OGLE
2917.876610000001,0.3200754090051632,I,OGLE
2923.87892,0.12616111011882225,I,OGLE
2927.78075,-0.3130664584430036,I,OGLE
2931.85959,0.27802170563222006,I,OGLE
2935.7531,-0.23596800225928405,I,OGLE
2941.71351,-0.499971806767185,I,OGLE
2944.74457,-0.6261329168860144,I,OGLE
2948.70786,-0.10279794157830224,I,OGLE
2951.7631899999997,-0.04672633708104712,I,OGLE
2954.8352,0.02803580224862401,I,OGLE
2957.78253,0.02803580224862401,I,OGLE
2964.753660000001,0.38315596406457075,I,OGLE
2966.83285,0.13550637753503025,I,OGLE
2968.79403,-0.3761470135024183,I,OGLE
2971.74237,-0.3574564786700023,I,OGLE
2975.6842699999997,0.1565332292215018,I,OGLE
2977.80557,-0.2523222202376516,I,OGLE
2979.72467,-0.03738106966483912,I,OGLE
2980.8482,-0.18924166517823693,I,OGLE
2981.71435,0.24531326967548495,I,OGLE
2983.84618,-0.15653322922150892,I,OGLE
2985.75794,-0.5069807573293517,I,OGLE
2987.80076,0.3013848741727472,I,OGLE
2989.74149,-0.16120586292960581,I,OGLE
2991.81414,-0.6565050359886939,I,OGLE
2992.8026800000002,-0.09578899101614269,I,OGLE
2994.8267,-0.6191239663238548,I,OGLE
2997.8362,-0.5747339460968632,I,OGLE
2999.81673,0.38782859777267475,I,OGLE
3001.816160000001,0.016354217978360452,I,OGLE
3003.78458,-0.5303439258698717,I,OGLE
3005.74593,0.3948375483348343,I,OGLE
3007.76835,0.05607160449725512,I,OGLE
3009.76226,-0.47427232137261655,I,OGLE
3011.81679,0.32241172585921163,I,OGLE
3013.78822,0.1238247932647667,I,OGLE
3016.81008,0.16821481349176537,I,OGLE
3017.79575,0.19157798203228538,I,OGLE
3019.7494899999997,0.16354217978365426,I,OGLE
3020.87327,-0.15653322922150892,I,OGLE
3023.78833,-0.10279794157830224,I,OGLE
3025.79128,0.2242864179890205,I,OGLE
