HJD,MAG,BAND,SURVEY
2190.8620300000002,0.19410491036629196,I,OGLE
2193.82642,-0.29115736554944505,I,OGLE
2202.8257,-0.35585900233820666,I,OGLE
2215.77895,-0.19410491036629196,I,OGLE
2221.8571,-0.12940327357753034,I,OGLE
2224.82699,0.03004004565192986,I,OGLE
2227.73782,0.19179413762383746,I,OGLE
2229.74359,-0.35816977508066117,I,OGLE
2231.71184,0.034661591136838865,I,OGLE
2233.6801100000002,0.5499639127044986,I,OGLE
2237.59949,0.441357593809073,I,OGLE
2239.66051,-0.3766559570203043,I,OGLE
2241.75215,0.29115736554944505,I,OGLE
2243.82242,-0.485262275915737,I,OGLE
2248.67918,-0.485262275915737,I,OGLE
2250.76815,0.12247095535015973,I,OGLE
2252.73751,-0.40207445718732515,I,OGLE
2254.7285899999997,-0.055458545818943605,I,OGLE
2257.732560000001,-0.5291669580223939,I,OGLE
2260.7543,0.4690868667185413,I,OGLE
2265.7869100000007,0.5592070036743308,I,OGLE
2266.77749,-0.5199238670525688,I,OGLE
2270.80353,0.1594433192294531,I,OGLE
2272.65307,-0.14326791003226447,I,OGLE
2274.78046,0.5407208217346735,I,OGLE
2276.83838,-0.34430513862592704,I,OGLE
2278.79523,0.30502200200417917,I,OGLE
2280.77797,-0.5384100489922119,I,OGLE
2282.77519,0.08780936421332797,I,OGLE
2289.83767,-0.5568962309318692,I,OGLE
2291.82371,0.0023107727424545033,I,OGLE
2293.7926,0.2541850016701446,I,OGLE
2295.81646,-0.18948336488138295,I,OGLE
2297.8025399999997,0.5106807760827508,I,OGLE
2300.82759,-0.02772927290946825,I,OGLE
2302.78881,0.49912691237047113,I,OGLE
2304.82627,-0.17330795568418722,I,OGLE
2315.71261,0.3119543202315427,I,OGLE
2324.5789600000007,0.15251100100208959,I,OGLE
2328.56087,-0.02079695468210474,I,OGLE
2340.55075,-0.5407208217346806,I,OGLE
2373.5033399999998,-0.36048054782311567,I,OGLE
2385.56646,0.5360992762497716,I,OGLE
2534.89892,-0.3142650929739972,I,OGLE
2539.90607,-0.20103722859365547,I,OGLE
2545.87325,0.23107727424559243,I,OGLE
2557.8340399999997,-0.33737282039855643,I,OGLE
2561.8321100000007,-0.5291669580223939,I,OGLE
2565.83351,-0.025418500167013747,I,OGLE
2574.795710000001,0.41131754815715027,I,OGLE
2578.85212,0.49912691237047113,I,OGLE
2584.7479,-0.5314777307648484,I,OGLE
2590.82553,-0.1086063188954256,I,OGLE
2596.8319699999997,0.3327512749136474,I,OGLE
2606.7284600000007,0.5407208217346735,I,OGLE
2609.8370600000007,0.0508370003340346,I,OGLE
2614.80014,0.13864636454735546,I,OGLE
2619.67618,0.23107727424559243,I,OGLE
2621.8041399999997,-0.494505366885555,I,OGLE
2624.7011399999997,0.40669600267223416,I,OGLE
2629.82222,0.5476531399620441,I,OGLE
2632.71633,-0.009243090969825118,I,OGLE
2635.81684,-0.45291145752135265,I,OGLE
2638.81004,0.5291669580223939,I,OGLE
2641.77821,-0.025418500167013747,I,OGLE
2643.78146,0.5106807760827508,I,OGLE
2645.78017,-0.2541850016701446,I,OGLE
2647.70917,0.39976368444487065,I,OGLE
2650.7879,-0.09705245518314598,I,OGLE
2653.66303,-0.4321145028392479,I,OGLE
2655.71975,-0.025418500167013747,I,OGLE
2657.65456,0.4737084122034574,I,OGLE
2659.80838,-0.20565877407857158,I,OGLE
2660.71862,0.07856627324350285,I,OGLE
2662.72624,-0.19641568310874646,I,OGLE
2664.74005,-0.04621545484911138,I,OGLE
2666.793910000001,0.5083700033402963,I,OGLE
2668.82014,-0.24032036521541045,I,OGLE
2675.81248,0.5684500946441489,I,OGLE
2677.7995,-0.3258189566862839,I,OGLE
2679.81815,0.3766559570203114,I,OGLE
2682.73741,-0.20796954682102609,I,OGLE
2687.64032,-0.14788945551717347,I,OGLE
2697.52955,0.07163395501613223,I,OGLE
2702.52835,0.2657388653824313,I,OGLE
2708.5571600000007,0.24032036521541045,I,OGLE
2724.52705,-0.10398477341050949,I,OGLE
2871.9185,-0.14788945551717347,I,OGLE
2884.87815,-0.3674128660504863,I,OGLE
2890.90012,0.07856627324350285,I,OGLE
2896.85279,0.5545854581894147,I,OGLE
2902.78739,-0.53378850350731,I,OGLE
2911.89592,-0.5268561852799394,I,OGLE
2917.79943,-0.20103722859365547,I,OGLE
2923.80161,0.23569881973050144,I,OGLE
2926.8546699999997,-0.24725268344278106,I,OGLE
2931.78314,-0.14788945551717347,I,OGLE
2934.82354,-0.4875730486581915,I,OGLE
2940.80394,-0.18948336488138295,I,OGLE
2943.80813,-0.17561872842664883,I,OGLE
2947.816630000001,0.5522746854469531,I,OGLE
2950.7306,0.03004004565192986,I,OGLE
2954.75384,-0.15020022825962798,I,OGLE
2956.7993899999997,0.5545854581894147,I,OGLE
2958.84402,-0.30733277474662657,I,OGLE
2962.83825,-0.5060592305978417,I,OGLE
2965.84739,0.45522223026381425,I,OGLE
2967.78719,-0.3627913205655702,I,OGLE
2970.84116,0.5199238670525759,I,OGLE
2974.77916,0.34430513862592704,I,OGLE
2976.668660000001,-0.4690868667185413,I,OGLE
2979.652080000001,0.4760191849459119,I,OGLE
2983.78531,0.29115736554944505,I,OGLE
2985.82798,-0.5153023215676598,I,OGLE
2987.72672,0.05776931856139811,I,OGLE
2989.66941,0.1640648647143692,I,OGLE
2991.74165,-0.12940327357753034,I,OGLE
2993.74935,0.5568962309318692,I,OGLE
2995.8245699999998,-0.2819142745796128,I,OGLE
2997.7935199999997,0.3327512749136474,I,OGLE
2998.74105,0.39976368444487065,I,OGLE
3000.7435100000002,-0.20334800133611708,I,OGLE
3002.741330000001,0.4760191849459119,I,OGLE
3004.7343,-0.35585900233820666,I,OGLE
3006.72727,0.23800959247295594,I,OGLE
3008.74174,-0.5199238670525688,I,OGLE
3010.7881399999997,0.09936322792560048,I,OGLE
3011.80449,0.46446532123363227,I,OGLE
3016.73815,0.5638285491592328,I,OGLE
3018.76858,-0.33737282039855643,I,OGLE
3020.83229,0.3327512749136474,I,OGLE
3021.85726,0.28653582006452893,I,OGLE
3023.71821,-0.19410491036629196,I,OGLE
3025.68988,0.4367360483241569,I,OGLE
3027.73533,-0.3812775025052133,I,OGLE
3029.720180000001,0.23569881973050144,I,OGLE
3031.79058,-0.543031594477128,I,OGLE
3034.62189,0.36048054782311567,I,OGLE
3036.652260000001,-0.45060068477889814,I,OGLE
3039.59417,0.489883821400646,I,OGLE
3042.701710000001,-0.041593909364202375,I,OGLE
3044.64115,0.5522746854469531,I,OGLE
3046.62718,-0.24263113795786495,I,OGLE
3047.72948,0.04852622759157299,I,OGLE
3048.66057,0.3789667297627588,I,OGLE
3049.6841,-0.034661591136838865,I,OGLE
3051.65348,-0.12478172809261423,I,OGLE
3053.62869,0.538410048992219,I,OGLE
3055.64574,-0.34199436588346543,I,OGLE
3057.67087,0.3188866384589133,I,OGLE
3059.6154699999997,-0.5268561852799394,I,OGLE
3061.607780000001,0.08318781872841186,I,OGLE
3066.57738,0.2125910923059422,I,OGLE
3068.60525,-0.5615177764167782,I,OGLE
3070.67559,0.041593909364202375,I,OGLE
3073.69389,-0.41131754815714316,I,OGLE
3076.61763,0.5360992762497716,I,OGLE
3079.60232,-0.023107727424559243,I,OGLE
3082.686660000001,-0.5222346397950304,I,OGLE
3085.58645,0.4344252755817024,I,OGLE
3088.54675,-0.09243090969822987,I,OGLE
3091.52966,-0.45291145752135265,I,OGLE
3100.50915,-0.23569881973050144,I,OGLE
3103.5274,0.22645572876067632,I,OGLE
3106.54865,-0.24263113795786495,I,OGLE
3109.5343,0.06932318227367773,I,OGLE
3112.58975,0.16868641019928532,I,OGLE
3116.56781,0.14326791003227157,I,OGLE
3127.56502,0.538410048992219,I,OGLE
3133.52551,-0.4829515031732825,I,OGLE
3223.9237399999997,0.5129915488252124,I,OGLE
3242.8746,0.46677609397608677,I,OGLE
3249.92197,-0.016175409197188628,I,OGLE
3258.9093,-0.1062955461529711,I,OGLE
3264.8755,0.3350620476561019,I,OGLE
3271.8232399999997,-0.3789667297627659,I,OGLE
3274.82725,0.538410048992219,I,OGLE
3278.90017,0.4136283208996048,I,OGLE
3282.80683,0.14788945551717347,I,OGLE
3287.83136,0.3235081839438294,I,OGLE
3291.7685699999997,0.09243090969823697,I,OGLE
3295.78907,-0.08087704598595735,I,OGLE
3297.78115,0.6285301859480015,I,OGLE
3299.84922,-0.20565877407857158,I,OGLE
3301.84258,0.3211974112013678,I,OGLE
3305.75159,0.08780936421332797,I,OGLE
3307.77641,-0.034661591136838865,I,OGLE
3309.81285,-0.062390864046307115,I,OGLE
3311.80645,0.577693185613974,I,OGLE
3327.8223,-0.2149018650483967,I,OGLE
3330.79837,-0.01386463645474123,I,OGLE
3336.6507899999997,-0.2819142745796128,I,OGLE
3339.83394,0.2634280926399697,I,OGLE
3353.822930000001,-0.04390468210665688,I,OGLE
3357.76363,0.5499639127044986,I,OGLE
3360.7403700000004,-0.01386463645474123,I,OGLE
3365.8597700000005,0.14326791003227157,I,OGLE
3373.82386,-0.2172126377908512,I,OGLE
3378.7506799999996,-0.12016018260770522,I,OGLE
3387.748370000001,-0.17561872842664883,I,OGLE
3394.63385,0.5730716401290579,I,OGLE
3399.78759,0.12709250083507584,I,OGLE
3403.7746799999995,0.5314777307648555,I,OGLE
3408.6978799999997,0.53378850350731,I,OGLE
3418.6064100000012,-0.4390468210666114,I,OGLE
3427.5739399999998,-0.05083700033402749,I,OGLE
3434.5258,0.009243090969818013,I,OGLE
3440.54999,0.5129915488252124,I,OGLE
3447.5192,-0.24494191070032656,I,OGLE
3456.54479,-0.25187422892769007,I,OGLE
3469.49968,-0.5314777307648484,I,OGLE
3478.49224,-0.3627913205655702,I,OGLE
3601.90264,0.53378850350731,I,OGLE
3619.90534,0.40207445718732515,I,OGLE
3630.78674,-0.46446532123363227,I,OGLE
3636.8441399999997,-0.053147773076482,I,OGLE
3640.79405,-0.2726711836097948,I,OGLE
3651.82787,0.3165758657164588,I,OGLE
3654.87405,-0.18024027391155784,I,OGLE
3658.83774,-0.441357593809073,I,OGLE
3670.8262799999998,0.5499639127044986,I,OGLE
3673.83656,-0.09012013695578247,I,OGLE
3676.83668,-0.4921945941431005,I,OGLE
3685.7760399999997,-0.2726711836097948,I,OGLE
3687.86276,-0.030040045651922753,I,OGLE
3690.78472,-0.46215454849117066,I,OGLE
3693.8203200000003,0.5083700033402963,I,OGLE
3695.85144,-0.3789667297627659,I,OGLE
3698.8410700000004,0.5938685948111626,I,OGLE
3701.7100299999997,0.011553863712286727,I,OGLE
3703.7938200000003,0.4251821846118844,I,OGLE
3705.85801,-0.12709250083506873,I,OGLE
3708.84571,-0.3119543202315427,I,OGLE
3712.80329,0.5568962309318692,I,OGLE
3715.76897,0.0508370003340346,I,OGLE
3718.7047700000003,-0.41131754815714316,I,OGLE
3720.8545700000004,0.2172126377908512,I,OGLE
3724.77216,-0.025418500167013747,I,OGLE
3728.7502,-0.19410491036629196,I,OGLE
3731.81329,-0.18255104665401234,I,OGLE
3733.67601,-0.1086063188954256,I,OGLE
3735.6638799999996,0.5453423672195896,I,OGLE
3737.8224,-0.2195234105333057,I,OGLE
3740.7857700000004,0.18717259213892845,I,OGLE
3745.8283100000003,-0.46215454849117066,I,OGLE
3747.8310899999997,0.02079695468210474,I,OGLE
3749.7784,0.5060592305978417,I,OGLE
3751.79226,-0.18948336488138295,I,OGLE
3753.74165,0.4713976394609958,I,OGLE
3755.7416799999996,-0.39052059347504553,I,OGLE
3757.73144,0.2195234105333128,I,OGLE
3759.8217200000004,-0.5384100489922119,I,OGLE
3766.71036,0.13864636454735546,I,OGLE
3770.73795,-0.04852622759157299,I,OGLE
3773.7691600000003,-0.5245454125374849,I,OGLE
3776.7435299999997,0.4159390936420593,I,OGLE
3783.6107899999997,-0.35354822959574506,I,OGLE
3788.58505,-0.2125910923059422,I,OGLE
3793.5906,-0.09012013695578247,I,OGLE
3801.52641,-0.44597913929398203,I,OGLE
3811.5171299999997,-0.23800959247295594,I,OGLE
3826.5021799999995,0.09936322792560048,I,OGLE
3958.90229,-0.23338804698804694,I,OGLE
3965.86196,0.49912691237047113,I,OGLE
3970.8820100000003,0.5661393219016944,I,OGLE
3982.8327700000004,0.006932318227370615,I,OGLE
3993.78542,0.5938685948111626,I,OGLE
3999.87695,-0.383588275247682,I,OGLE
4003.75285,-0.3235081839438223,I,OGLE
4006.77397,0.29346813829189955,I,OGLE
4008.79488,-0.4921945941431005,I,OGLE
4013.8064700000004,-0.39745291170240904,I,OGLE
4019.80764,-0.01848618193964313,I,OGLE
4024.8006600000003,0.1640648647143692,I,OGLE
