HJD,MAG,BAND,SURVEY
2172.8824600000007,0.15348099308926777,I,OGLE
2189.83966,-0.15348099308926777,I,OGLE
2200.87438,-0.5218353765035104,I,OGLE
2212.78834,0.2119499428375562,I,OGLE
2217.77326,0.16809823052633988,I,OGLE
2223.79353,0.4809071116797057,I,OGLE
2226.76837,0.0540837785171675,I,OGLE
2228.8119,0.3025768149474146,I,OGLE
2230.72503,0.04238998856751408,I,OGLE
2232.74552,-0.4312085043936591,I,OGLE
2234.7393,-0.05408377851717461,I,OGLE
2238.69011,0.03654309359268382,I,OGLE
2240.81903,-0.3493519747460496,I,OGLE
2242.82483,-0.5890746687140478,I,OGLE
2249.75804,0.2616485501236028,I,OGLE
2251.79054,-0.09501204334097935,I,OGLE
2253.7509800000007,-0.5218353765035104,I,OGLE
2256.72632,-0.3171940523844867,I,OGLE
2258.66765,-0.5539932988650662,I,OGLE
2261.65326,-0.5130650340412686,I,OGLE
2265.75531,0.3025768149474146,I,OGLE
2271.66841,0.08916514836614908,I,OGLE
2273.66412,0.276265787560682,I,OGLE
2275.7743800000007,0.02777275113043487,I,OGLE
2277.76915,-0.34642852725863804,I,OGLE
2279.77422,-0.47213676921746384,I,OGLE
2281.78811,0.41951471444399857,I,OGLE
2283.79124,0.07454791092906987,I,OGLE
2289.7204,0.43705539936848226,I,OGLE
2291.72787,0.039466541080095396,I,OGLE
2293.69995,-0.2733423400732704,I,OGLE
2295.72669,-0.6446201709749317,I,OGLE
2297.71758,0.4429022943433125,I,OGLE
2299.73997,0.10962928077804435,I,OGLE
2302.59115,0.2411844177117004,I,OGLE
2304.72324,-0.027772751130441975,I,OGLE
2317.6367800000007,-0.22364373278722383,I,OGLE
2323.53858,0.1622513355515096,I,OGLE
2326.55621,0.34350507977121936,I,OGLE
2338.52392,-0.31427060489707515,I,OGLE
2344.5167300000007,0.06870101595424671,I,OGLE
2354.51852,-0.2733423400732704,I,OGLE
2368.50255,0.20025615288790277,I,OGLE
2401.50463,-0.6533905134371736,I,OGLE
2520.91337,-0.2558016551487867,I,OGLE
2521.89272,0.22364373278721672,I,OGLE
2537.8460600000008,0.2733423400732633,I,OGLE
2539.82055,-0.07454791092907698,I,OGLE
2542.8129,0.09501204334097224,I,OGLE
2545.79458,0.276265787560682,I,OGLE
2551.85961,-0.18563891545083067,I,OGLE
2555.88365,0.05700722600457908,I,OGLE
2559.79255,-0.19440925791307961,I,OGLE
2563.84275,0.10670583329063277,I,OGLE
2573.77113,-0.29672991997258436,I,OGLE
2577.83198,0.4926009016293662,I,OGLE
2580.86144,-0.030696198617853554,I,OGLE
2589.76884,-0.21487339032497488,I,OGLE
2599.82937,-0.5247588239909291,I,OGLE
2609.64182,0.46628987424262647,I,OGLE
2617.79788,0.17686857298858882,I,OGLE
2620.76593,-0.6855484357987294,I,OGLE
2623.71028,-0.46921332173005226,I,OGLE
2627.60646,0.24703131268653777,I,OGLE
2629.6309,-0.07162446344165829,I,OGLE
2631.68015,-0.3815098971076125,I,OGLE
2634.67505,-0.23241407524946567,I,OGLE
2637.70107,0.05116033102975592,I,OGLE
2639.81586,-0.3055002624348262,I,OGLE
2641.63847,0.03069619861784645,I,OGLE
2643.64953,0.3522754222334612,I,OGLE
2645.64225,0.004385171231120921,I,OGLE
2646.66967,0.47213676921746384,I,OGLE
2650.72645,-0.05116033102975592,I,OGLE
2652.71697,-0.5247588239909291,I,OGLE
2654.82072,0.15055754560184909,I,OGLE
2657.73922,-0.6563139609245852,I,OGLE
2659.70426,0.45459608429297305,I,OGLE
2661.80395,0.20902649535014461,I,OGLE
2665.773910000001,-0.665084303386827,I,OGLE
2667.8075,0.4633664267552149,I,OGLE
2671.71969,-0.12424651821513066,I,OGLE
2673.6831,-0.6504670659497549,I,OGLE
2675.71004,0.4604429792677962,I,OGLE
2677.7447,0.19148581042566093,I,OGLE
2679.73541,-0.13886375565219566,I,OGLE
2681.75239,-0.4809071116797057,I,OGLE
2686.56108,0.03654309359268382,I,OGLE
2690.63933,0.04823688354233724,I,OGLE
2695.56994,-0.13886375565219566,I,OGLE
2700.52097,-0.3201174998718983,I,OGLE
2712.5553600000007,0.3990505820320891,I,OGLE
2734.50509,-0.6504670659497549,I,OGLE
2884.84841,-0.3522754222334612,I,OGLE
2890.8162,-0.3055002624348262,I,OGLE
2895.85186,-0.49844779660419647,I,OGLE
