    12 5:05:26.44 -69:11:35.3  2.26937  726.20696  0.35591  15.263   9.999  16.456   9.999   9.999  99.999   0.154  14.961   9.999  15.790   9.999   9.802   0.113   4.762  FO
 30676 5:05:10.89 -68:47:47.4  4.01406  724.25292  0.60358  16.187  16.506  16.689   0.184   0.319  15.692   0.129  15.934  16.088  16.132   0.055   0.154   0.509   5.418  FA
 35127 5:05:14.58 -68:46:07.4  4.38083  727.14435  0.64156  14.888  15.613  16.271   0.660   0.724  13.765   0.129  14.635  15.195  15.713   0.531   0.559   0.415   4.681  FU
 35171 5:05:04.24 -68:44:40.9  2.07037  725.59389  0.31605  15.764  16.194  16.300   0.108   0.430  15.097   0.129  15.511  15.776  15.743  -0.021   0.265   0.113   4.138  FO
 40244 5:05:32.44 -68:41:32.2  1.75465  725.65972  0.24419  15.466  16.046  16.546   0.502   0.580  14.568   0.135  15.201  15.609  15.963   0.367   0.407   0.202   4.413  FO
 40265 5:05:24.08 -68:42:02.2  2.01673  723.78072  0.30465  15.564  16.294  16.967   0.676   0.729  14.434   0.135  15.299  15.857  16.384   0.541   0.556   0.146   5.150  FO
 40648 5:05:11.60 -68:41:40.3 36.85416  717.59809  1.56649  17.416  18.616  19.870   1.258   1.198  15.559   0.135  17.151  18.178  19.287   1.123   1.025   0.166   5.158  FA
 45261 5:05:10.93 -68:39:07.1 53.70306  745.65953  1.73000  16.767  17.888  18.910   1.026   1.120  15.031   0.135  16.502  17.450  18.327   0.891   0.947   0.232   5.295  FA
 57077 5:05:32.19 -68:27:15.8  4.92392  723.73134  0.69231  14.100  14.757  15.321   0.566   0.656  13.083   0.130  13.846  14.335  14.759   0.436   0.489   0.120   4.608  FO
 57113 5:05:30.74 -68:26:25.5  2.63525  724.18763  0.42082  15.783  16.555  17.255   0.704   0.770  14.590   0.130  15.528  16.134  16.693   0.574   0.604   0.468   4.507  FU
 60078 5:05:22.26 -68:24:07.7  2.41563  725.20361  0.38303  15.629  16.282  16.804   0.525   0.652  14.619   0.130  15.375  15.860  16.243   0.395   0.485   0.476   4.365  FU
 69033 5:05:52.46 -69:09:30.1  4.67601  725.01724  0.66988  14.891  15.675  16.288   0.615   0.783  13.677   0.154  14.589  15.176  15.622   0.461   0.586   0.468   4.809  FU
 74156 5:06:00.98 -69:06:17.3 21.11604  722.03711  1.32461  12.955  13.920  14.856   0.940   0.964  11.461   0.154  12.653  13.421  14.191   0.786   0.767   0.250   5.064  FU
 74204 5:05:43.69 -69:06:58.9  1.36963  724.04741  0.13660  16.080  16.794  17.342   0.551   0.713  14.975   0.154  15.778  16.295  16.677   0.397   0.516   9.999   9.999  FO
 83859 5:05:44.07 -68:59:51.4  1.62318  724.46413  0.21037  16.236  16.941  17.527   0.588   0.705  15.142   0.154  15.934  16.442  16.862   0.434   0.508   0.323   4.216  FO
 88334 5:05:37.57 -68:57:23.7  1.41761  725.24759  0.15156  16.113  17.309  17.490   0.186   1.195  14.260   0.129  15.861  16.891  16.933   0.057   1.030   0.207   4.045  BR
 88764 5:06:02.46 -68:54:43.8 10.75562  715.35606  1.03164  17.495  18.574  20.208   1.637   1.079  15.823   0.129  17.242  18.156  19.651   1.508   0.914   9.999   9.999  FA
 93279 5:05:42.05 -68:51:05.3  7.39597  723.43005  0.86900  14.172  14.995  15.742   0.750   0.823  12.897   0.129  13.920  14.577  15.185   0.621   0.658   0.380   5.355  FU
106993 5:06:05.83 -68:41:52.3  3.50907  723.86118  0.54519  15.202  15.934  16.564   0.633   0.731  14.069   0.135  14.938  15.497  15.981   0.498   0.558   0.381   4.521  FU
111968 5:06:01.22 -68:37:38.7  8.33428  730.87317  0.92087  14.139  14.982  15.682   0.703   0.843  12.832   0.135  13.874  14.545  15.099   0.568   0.670   0.289   5.492  FU
125152 5:05:57.47 -68:26:18.1  5.81349  724.10374  0.76444  14.380  15.073  15.572   0.502   0.692  13.307   0.130  14.125  14.652  15.011   0.372   0.526   0.372   4.501  FU
134718 5:05:45.93 -68:15:20.9  4.86553  724.05495  0.68713  14.724  15.428   9.999   9.999   0.704  13.633   0.130  14.469  15.007   9.999   9.999   0.537   0.446   4.799  FU
151864 5:06:39.23 -68:57:47.2  3.71146  726.60789  0.56954  15.169   9.999  16.492   9.999   9.999  99.999   0.154  14.867   9.999  15.826   9.999   9.802   0.440   4.578  FU
160626 5:06:14.98 -68:51:56.7  4.65480  729.56961  0.66790  14.115  14.801  15.378   0.580   0.685  13.053   0.129  13.862  14.383  14.821   0.451   0.520   0.161   4.049  FO
160750 5:06:30.34 -68:52:11.1 13.86896  713.62231  1.14204  16.446  16.857  17.074   0.219   0.410  15.811   0.129  16.193  16.439  16.517   0.090   0.245   9.999   9.999  FA
165223 5:06:16.50 -68:47:20.5  2.04318  723.68223  0.31031  15.365  16.061  16.630   0.571   0.695  14.288   0.129  15.112  15.643  16.072   0.442   0.530   0.125   4.519  FO
173734 5:06:52.91 -68:43:25.2 12.72187  713.42454  1.10455  13.694  14.605  15.522   0.921   0.910  12.284   0.135  13.430  14.167  14.939   0.786   0.737   0.092   4.787  FU
