Normed_Mag,Band,Survey
11.28467752800003,V,OGLE3/OGLE4
11.183051136000028,V,OGLE3/OGLE4
11.345515096000028,V,OGLE3/OGLE4
11.62135816000003,V,OGLE3/OGLE4
11.11253486400003,V,OGLE3/OGLE4
11.552224560000031,V,OGLE3/OGLE4
11.230061984000029,V,OGLE3/OGLE4
11.32823169600003,V,OGLE3/OGLE4
11.612370792000032,V,OGLE3/OGLE4
11.511435736000031,V,OGLE3/OGLE4
11.400130640000029,V,OGLE3/OGLE4
11.15816304000003,V,OGLE3/OGLE4
11.15539769600003,V,OGLE3/OGLE4
11.515583752000031,V,OGLE3/OGLE4
11.17682911200003,V,OGLE3/OGLE4
11.46926424000003,V,OGLE3/OGLE4
11.536323832000031,V,OGLE3/OGLE4
11.21830927200003,V,OGLE3/OGLE4
11.59923540800003,V,OGLE3/OGLE4
11.15816304000003,V,OGLE3/OGLE4
11.42847541600003,V,OGLE3/OGLE4
11.577112656000029,V,OGLE3/OGLE4
11.636567552000031,V,OGLE3/OGLE4
11.42294472800003,V,OGLE3/OGLE4
11.413957360000031,V,OGLE3/OGLE4
11.514201080000031,V,OGLE3/OGLE4
11.30887428800003,V,OGLE3/OGLE4
11.570890632000031,V,OGLE3/OGLE4
11.36694651200003,V,OGLE3/OGLE4
11.640715568000031,V,OGLE3/OGLE4
11.08833810400003,V,OGLE3/OGLE4
11.55637257600003,V,OGLE3/OGLE4
11.306800280000031,V,OGLE3/OGLE4
11.35657647200003,V,OGLE3/OGLE4
11.63587621600003,V,OGLE3/OGLE4
11.554298568000032,V,OGLE3/OGLE4
11.549459216000031,V,OGLE3/OGLE4
11.516966424000032,V,OGLE3/OGLE4
11.57780399200003,V,OGLE3/OGLE4
11.15885437600003,V,OGLE3/OGLE4
11.26532012000003,V,OGLE3/OGLE4
11.46304221600003,V,OGLE3/OGLE4
11.634493544000032,V,OGLE3/OGLE4
11.48723897600003,V,OGLE3/OGLE4
11.665603664000033,V,OGLE3/OGLE4
11.249419392000032,V,OGLE3/OGLE4
11.55568124000003,V,OGLE3/OGLE4
11.416031368000029,V,OGLE3/OGLE4
11.08972077600003,V,OGLE3/OGLE4
11.299195584000032,V,OGLE3/OGLE4
11.561903264000032,V,OGLE3/OGLE4
11.391834608000028,V,OGLE3/OGLE4
11.11253486400003,V,OGLE3/OGLE4
11.654542288000032,V,OGLE3/OGLE4
11.28675153600003,V,OGLE3/OGLE4
11.57780399200003,V,OGLE3/OGLE4
11.344132424000032,V,OGLE3/OGLE4
11.62135816000003,V,OGLE3/OGLE4
11.133274944000028,V,OGLE3/OGLE4
11.516966424000032,V,OGLE3/OGLE4
11.66007297600003,V,OGLE3/OGLE4
11.42778408000003,V,OGLE3/OGLE4
11.617210144000031,V,OGLE3/OGLE4
11.121522232000029,V,OGLE3/OGLE4
11.515583752000031,V,OGLE3/OGLE4
11.65315961600003,V,OGLE3/OGLE4
11.30610894400003,V,OGLE3/OGLE4
11.59093937600003,V,OGLE3/OGLE4
11.425710072000031,V,OGLE3/OGLE4
11.38492124800003,V,OGLE3/OGLE4
11.627580184000035,V,OGLE3/OGLE4
11.203099880000028,V,OGLE3/OGLE4
11.515583752000031,V,OGLE3/OGLE4
11.644863584000031,V,OGLE3/OGLE4
11.33514505600003,V,OGLE3/OGLE4
11.57780399200003,V,OGLE3/OGLE4
11.18235980000003,V,OGLE3/OGLE4
11.19756919200003,V,OGLE3/OGLE4
11.64555492000003,V,OGLE3/OGLE4
11.24043202400003,V,OGLE3/OGLE4
11.54807654400003,V,OGLE3/OGLE4
11.55568124000003,V,OGLE3/OGLE4
11.38284724000003,V,OGLE3/OGLE4
11.55153322400003,V,OGLE3/OGLE4
11.58195200800003,V,OGLE3/OGLE4
11.36694651200003,V,OGLE3/OGLE4
11.598544072000031,V,OGLE3/OGLE4
11.095251464000029,V,OGLE3/OGLE4
11.45958553600003,V,OGLE3/OGLE4
11.664912328000032,V,OGLE3/OGLE4
11.23835801600003,V,OGLE3/OGLE4
11.54047184800003,V,OGLE3/OGLE4
11.39252594400003,V,OGLE3/OGLE4
11.429858088000032,V,OGLE3/OGLE4
11.36763784800003,V,OGLE3/OGLE4
11.15055834400003,V,OGLE3/OGLE4
11.31717032000003,V,OGLE3/OGLE4
11.58195200800003,V,OGLE3/OGLE4
11.429858088000032,V,OGLE3/OGLE4
11.449906832000032,V,OGLE3/OGLE4
11.34482376000003,V,OGLE3/OGLE4
11.461659544000032,V,OGLE3/OGLE4
11.638641560000032,V,OGLE3/OGLE4
11.53563249600003,V,OGLE3/OGLE4
11.36556384000003,V,OGLE3/OGLE4
11.132583608000028,V,OGLE3/OGLE4
11.54392852800003,V,OGLE3/OGLE4
11.656616296000031,V,OGLE3/OGLE4
11.52387978400003,V,OGLE3/OGLE4
11.604074760000032,V,OGLE3/OGLE4
11.25218473600003,V,OGLE3/OGLE4
11.405661328000031,V,OGLE3/OGLE4
11.50244836800003,V,OGLE3/OGLE4
11.33445372000003,V,OGLE3/OGLE4
11.64762892800003,V,OGLE3/OGLE4
11.16645907200003,V,OGLE3/OGLE4
11.16576773600003,V,OGLE3/OGLE4
11.096634136000029,V,OGLE3/OGLE4
11.650394272000032,V,OGLE3/OGLE4
11.333071048000031,V,OGLE3/OGLE4
11.43538877600003,V,OGLE3/OGLE4
11.65177694400003,V,OGLE3/OGLE4
11.63241953600003,V,OGLE3/OGLE4
