Normed_Mag,Band,Survey
10.96625052999998,V,OGLE3/OGLE4
10.91993275999998,V,OGLE3/OGLE4
10.739500849999981,V,OGLE3/OGLE4
10.948967779999979,V,OGLE3/OGLE4
10.74019215999998,V,OGLE3/OGLE4
10.70493534999998,V,OGLE3/OGLE4
10.922697999999981,V,OGLE3/OGLE4
10.590177889999982,V,OGLE3/OGLE4
10.834901629999981,V,OGLE3/OGLE4
10.599164919999982,V,OGLE3/OGLE4
10.90472393999998,V,OGLE3/OGLE4
10.56321679999998,V,OGLE3/OGLE4
10.483024839999981,V,OGLE3/OGLE4
10.510677239999982,V,OGLE3/OGLE4
10.74710525999998,V,OGLE3/OGLE4
10.93445026999998,V,OGLE3/OGLE4
10.572895139999982,V,OGLE3/OGLE4
10.894354289999981,V,OGLE3/OGLE4
10.735352989999981,V,OGLE3/OGLE4
10.554921079999982,V,OGLE3/OGLE4
10.87983677999998,V,OGLE3/OGLE4
10.770609799999981,V,OGLE3/OGLE4
10.852875689999982,V,OGLE3/OGLE4
10.527268679999981,V,OGLE3/OGLE4
10.74503132999998,V,OGLE3/OGLE4
10.475420429999982,V,OGLE3/OGLE4
10.492703179999982,V,OGLE3/OGLE4
10.580499549999981,V,OGLE3/OGLE4
10.776831589999981,V,OGLE3/OGLE4
10.653087099999981,V,OGLE3/OGLE4
10.77199241999998,V,OGLE3/OGLE4
10.597090989999982,V,OGLE3/OGLE4
10.84941913999998,V,OGLE3/OGLE4
10.94620253999998,V,OGLE3/OGLE4
10.549390599999981,V,OGLE3/OGLE4
10.87914546999998,V,OGLE3/OGLE4
10.71807023999998,V,OGLE3/OGLE4
10.83835817999998,V,OGLE3/OGLE4
10.64963054999998,V,OGLE3/OGLE4
10.83766686999998,V,OGLE3/OGLE4
10.642026139999981,V,OGLE3/OGLE4
10.682122119999981,V,OGLE3/OGLE4
10.473346499999982,V,OGLE3/OGLE4
10.477494359999982,V,OGLE3/OGLE4
10.72290940999998,V,OGLE3/OGLE4
10.78927516999998,V,OGLE3/OGLE4
10.971089699999979,V,OGLE3/OGLE4
10.75194442999998,V,OGLE3/OGLE4
10.948967779999979,V,OGLE3/OGLE4
10.90265000999998,V,OGLE3/OGLE4
10.490629249999982,V,OGLE3/OGLE4
10.57012989999998,V,OGLE3/OGLE4
10.67935687999998,V,OGLE3/OGLE4
10.64064351999998,V,OGLE3/OGLE4
10.746413949999981,V,OGLE3/OGLE4
10.466433399999982,V,OGLE3/OGLE4
10.621286839999982,V,OGLE3/OGLE4
10.488555319999982,V,OGLE3/OGLE4
10.88191070999998,V,OGLE3/OGLE4
10.91094572999998,V,OGLE3/OGLE4
