Normed_Mag,Band,Survey
11.115797615999977,V,OGLE3/OGLE4
11.105430335999976,V,OGLE3/OGLE4
10.922275055999979,V,OGLE3/OGLE4
11.08124001599998,V,OGLE3/OGLE4
10.837954511999978,V,OGLE3/OGLE4
11.099901119999977,V,OGLE3/OGLE4
10.806852671999978,V,OGLE3/OGLE4
10.987934495999978,V,OGLE3/OGLE4
11.058431999999979,V,OGLE3/OGLE4
10.864218287999979,V,OGLE3/OGLE4
11.05290278399998,V,OGLE3/OGLE4
10.810999583999978,V,OGLE3/OGLE4
10.949921135999979,V,OGLE3/OGLE4
11.06534351999998,V,OGLE3/OGLE4
11.01765403199998,V,OGLE3/OGLE4
10.816528799999979,V,OGLE3/OGLE4
11.078475407999978,V,OGLE3/OGLE4
10.81929340799998,V,OGLE3/OGLE4
11.100592271999979,V,OGLE3/OGLE4
10.849704095999979,V,OGLE3/OGLE4
10.82482262399998,V,OGLE3/OGLE4
11.106121487999983,V,OGLE3/OGLE4
10.936098095999979,V,OGLE3/OGLE4
11.110268399999978,V,OGLE3/OGLE4
11.122017983999978,V,OGLE3/OGLE4
10.911907775999978,V,OGLE3/OGLE4
11.101283423999979,V,OGLE3/OGLE4
10.891173215999979,V,OGLE3/OGLE4
10.84348372799998,V,OGLE3/OGLE4
10.909143167999979,V,OGLE3/OGLE4
11.021800943999978,V,OGLE3/OGLE4
11.107503791999976,V,OGLE3/OGLE4
10.80754382399998,V,OGLE3/OGLE4
10.82274916799998,V,OGLE3/OGLE4
10.81238188799998,V,OGLE3/OGLE4
11.023874399999977,V,OGLE3/OGLE4
10.866291743999978,V,OGLE3/OGLE4
11.028712463999979,V,OGLE3/OGLE4
10.883570543999978,V,OGLE3/OGLE4
10.806161519999979,V,OGLE3/OGLE4
11.005213295999978,V,OGLE3/OGLE4
10.983096431999977,V,OGLE3/OGLE4
11.106812639999978,V,OGLE3/OGLE4
10.980331823999979,V,OGLE3/OGLE4
11.086769231999979,V,OGLE3/OGLE4
11.024565551999979,V,OGLE3/OGLE4
10.793029631999978,V,OGLE3/OGLE4
10.981022975999979,V,OGLE3/OGLE4
11.101283423999979,V,OGLE3/OGLE4
11.06119660799998,V,OGLE3/OGLE4
10.810308431999978,V,OGLE3/OGLE4
11.094371903999978,V,OGLE3/OGLE4
10.82966068799998,V,OGLE3/OGLE4
10.82827838399998,V,OGLE3/OGLE4
10.86698289599998,V,OGLE3/OGLE4
10.96789108799998,V,OGLE3/OGLE4
10.922275055999979,V,OGLE3/OGLE4
10.937480399999979,V,OGLE3/OGLE4
11.102665727999979,V,OGLE3/OGLE4
10.983787583999979,V,OGLE3/OGLE4
10.837263359999978,V,OGLE3/OGLE4
10.987934495999978,V,OGLE3/OGLE4
11.10957724799998,V,OGLE3/OGLE4
10.94784767999998,V,OGLE3/OGLE4
10.902231647999978,V,OGLE3/OGLE4
10.818602255999979,V,OGLE3/OGLE4
10.81514649599998,V,OGLE3/OGLE4
10.82274916799998,V,OGLE3/OGLE4
10.82758723199998,V,OGLE3/OGLE4
10.93402463999998,V,OGLE3/OGLE4
10.93333348799998,V,OGLE3/OGLE4
10.929877727999978,V,OGLE3/OGLE4
10.93471579199998,V,OGLE3/OGLE4
11.00866905599998,V,OGLE3/OGLE4
11.015580575999978,V,OGLE3/OGLE4
11.013507119999979,V,OGLE3/OGLE4
11.027330159999979,V,OGLE3/OGLE4
11.08953383999998,V,OGLE3/OGLE4
11.09298959999998,V,OGLE3/OGLE4
10.864218287999979,V,OGLE3/OGLE4
10.835189903999979,V,OGLE3/OGLE4
10.940245007999978,V,OGLE3/OGLE4
11.023874399999977,V,OGLE3/OGLE4
11.108194943999978,V,OGLE3/OGLE4
11.026639007999979,V,OGLE3/OGLE4
10.82482262399998,V,OGLE3/OGLE4
10.864909439999979,V,OGLE3/OGLE4
10.96236187199998,V,OGLE3/OGLE4
11.039770895999979,V,OGLE3/OGLE4
11.117871071999977,V,OGLE3/OGLE4
10.985169887999978,V,OGLE3/OGLE4
10.808234975999978,V,OGLE3/OGLE4
10.880805935999978,V,OGLE3/OGLE4
10.968582239999979,V,OGLE3/OGLE4
10.834498751999979,V,OGLE3/OGLE4
10.848321791999979,V,OGLE3/OGLE4
10.952685743999979,V,OGLE3/OGLE4
11.043917807999978,V,OGLE3/OGLE4
11.113033007999979,V,OGLE3/OGLE4
10.810308431999978,V,OGLE3/OGLE4
10.883570543999978,V,OGLE3/OGLE4
11.059814303999978,V,OGLE3/OGLE4
11.11095955199998,V,OGLE3/OGLE4
10.957523807999978,V,OGLE3/OGLE4
10.810999583999978,V,OGLE3/OGLE4
10.90084934399998,V,OGLE3/OGLE4
10.988625647999978,V,OGLE3/OGLE4
11.068799279999979,V,OGLE3/OGLE4
11.10888609599998,V,OGLE3/OGLE4
10.910525471999978,V,OGLE3/OGLE4
10.822058015999978,V,OGLE3/OGLE4
10.920201599999979,V,OGLE3/OGLE4
10.922275055999979,V,OGLE3/OGLE4
11.014198271999978,V,OGLE3/OGLE4
11.093680751999978,V,OGLE3/OGLE4
11.079857711999978,V,OGLE3/OGLE4
10.84279257599998,V,OGLE3/OGLE4
10.84555718399998,V,OGLE3/OGLE4
10.936098095999979,V,OGLE3/OGLE4
11.032168223999978,V,OGLE3/OGLE4
11.118562223999978,V,OGLE3/OGLE4
11.021109791999978,V,OGLE3/OGLE4
10.810308431999978,V,OGLE3/OGLE4
10.867674047999978,V,OGLE3/OGLE4
10.966508783999979,V,OGLE3/OGLE4
10.964435327999979,V,OGLE3/OGLE4
