Normed_Mag,Band,Survey
10.995450689999966,V,OGLE3/OGLE4
11.128100801999965,V,OGLE3/OGLE4
11.358165839999966,V,OGLE3/OGLE4
11.115664853999968,V,OGLE3/OGLE4
11.215152437999967,V,OGLE3/OGLE4
11.354020523999965,V,OGLE3/OGLE4
11.187516997999964,V,OGLE3/OGLE4
10.876618297999967,V,OGLE3/OGLE4
11.345729891999966,V,OGLE3/OGLE4
11.148827381999967,V,OGLE3/OGLE4
11.297367871999965,V,OGLE3/OGLE4
10.874545639999967,V,OGLE3/OGLE4
11.017559041999966,V,OGLE3/OGLE4
11.233115473999966,V,OGLE3/OGLE4
11.275950405999964,V,OGLE3/OGLE4
11.192353199999966,V,OGLE3/OGLE4
11.295986099999967,V,OGLE3/OGLE4
11.349184321999966,V,OGLE3/OGLE4
11.079738781999966,V,OGLE3/OGLE4
11.093556501999968,V,OGLE3/OGLE4
10.908399053999966,V,OGLE3/OGLE4
10.987850943999968,V,OGLE3/OGLE4
11.181989909999965,V,OGLE3/OGLE4
11.141918521999965,V,OGLE3/OGLE4
11.300822301999965,V,OGLE3/OGLE4
11.289768125999965,V,OGLE3/OGLE4
11.350566093999968,V,OGLE3/OGLE4
11.081811439999965,V,OGLE3/OGLE4
10.962288161999966,V,OGLE3/OGLE4
11.264205343999967,V,OGLE3/OGLE4
11.273186861999966,V,OGLE3/OGLE4
10.804766153999967,V,OGLE3/OGLE4
11.244860535999965,V,OGLE3/OGLE4
11.324312425999965,V,OGLE3/OGLE4
11.063848403999966,V,OGLE3/OGLE4
10.936725379999967,V,OGLE3/OGLE4
11.103228905999964,V,OGLE3/OGLE4
11.014795497999966,V,OGLE3/OGLE4
11.071448149999965,V,OGLE3/OGLE4
10.808220583999967,V,OGLE3/OGLE4
11.306349389999964,V,OGLE3/OGLE4
11.364383813999966,V,OGLE3/OGLE4
11.304967617999965,V,OGLE3/OGLE4
10.849673743999967,V,OGLE3/OGLE4
11.092174729999966,V,OGLE3/OGLE4
11.284241037999964,V,OGLE3/OGLE4
11.060393973999966,V,OGLE3/OGLE4
11.352638751999967,V,OGLE3/OGLE4
11.36092938399997,V,OGLE3/OGLE4
10.915307913999966,V,OGLE3/OGLE4
11.350566093999968,V,OGLE3/OGLE4
11.158499785999966,V,OGLE3/OGLE4
10.849673743999967,V,OGLE3/OGLE4
11.118428397999965,V,OGLE3/OGLE4
11.303585845999965,V,OGLE3/OGLE4
11.029994989999967,V,OGLE3/OGLE4
11.276641291999965,V,OGLE3/OGLE4
11.294604327999965,V,OGLE3/OGLE4
11.018249927999967,V,OGLE3/OGLE4
11.242787877999966,V,OGLE3/OGLE4
11.356784067999964,V,OGLE3/OGLE4
10.853128173999966,V,OGLE3/OGLE4
11.158499785999966,V,OGLE3/OGLE4
11.310494705999965,V,OGLE3/OGLE4
10.833783365999967,V,OGLE3/OGLE4
11.114973967999967,V,OGLE3/OGLE4
11.306349389999964,V,OGLE3/OGLE4
11.127409915999964,V,OGLE3/OGLE4
11.043121823999968,V,OGLE3/OGLE4
11.284241037999964,V,OGLE3/OGLE4
11.190971427999965,V,OGLE3/OGLE4
11.007886637999967,V,OGLE3/OGLE4
11.256605597999965,V,OGLE3/OGLE4
11.359547611999966,V,OGLE3/OGLE4
10.921525887999966,V,OGLE3/OGLE4
11.229661043999966,V,OGLE3/OGLE4
11.195807629999965,V,OGLE3/OGLE4
11.296676985999964,V,OGLE3/OGLE4
11.121882827999965,V,OGLE3/OGLE4
11.043121823999968,V,OGLE3/OGLE4
11.275259519999965,V,OGLE3/OGLE4
11.311876477999967,V,OGLE3/OGLE4
11.361620269999966,V,OGLE3/OGLE4
11.35194786599996,V,OGLE3/OGLE4
10.812365899999968,V,OGLE3/OGLE4
11.148827381999967,V,OGLE3/OGLE4
11.327766855999966,V,OGLE3/OGLE4
10.855200831999968,V,OGLE3/OGLE4
11.097701817999965,V,OGLE3/OGLE4
11.312567363999968,V,OGLE3/OGLE4
11.143300293999967,V,OGLE3/OGLE4
11.275259519999965,V,OGLE3/OGLE4
11.309112933999966,V,OGLE3/OGLE4
11.251078509999966,V,OGLE3/OGLE4
10.856582603999968,V,OGLE3/OGLE4
10.806147925999966,V,OGLE3/OGLE4
11.088029413999966,V,OGLE3/OGLE4
11.262132685999964,V,OGLE3/OGLE4
11.208243577999966,V,OGLE3/OGLE4
11.231042815999967,V,OGLE3/OGLE4
11.199952945999964,V,OGLE3/OGLE4
11.338821031999965,V,OGLE3/OGLE4
11.148827381999967,V,OGLE3/OGLE4
10.835856023999966,V,OGLE3/OGLE4
11.293913441999967,V,OGLE3/OGLE4
11.345039005999965,V,OGLE3/OGLE4
11.063157517999965,V,OGLE3/OGLE4
11.000977777999966,V,OGLE3/OGLE4
11.372674445999964,V,OGLE3/OGLE4
10.843455769999967,V,OGLE3/OGLE4
10.796475521999968,V,OGLE3/OGLE4
11.225515727999966,V,OGLE3/OGLE4
11.347111663999964,V,OGLE3/OGLE4
11.099774475999965,V,OGLE3/OGLE4
10.987160057999967,V,OGLE3/OGLE4
11.313949135999964,V,OGLE3/OGLE4
11.036903849999966,V,OGLE3/OGLE4
11.276641291999965,V,OGLE3/OGLE4
11.123264599999967,V,OGLE3/OGLE4
10.927743861999966,V,OGLE3/OGLE4
11.178535479999965,V,OGLE3/OGLE4
11.258678255999966,V,OGLE3/OGLE4
11.239333447999966,V,OGLE3/OGLE4
11.202025603999967,V,OGLE3/OGLE4
11.152972697999967,V,OGLE3/OGLE4
11.047958025999966,V,OGLE3/OGLE4
11.372674445999964,V,OGLE3/OGLE4
11.298058757999964,V,OGLE3/OGLE4
11.079047895999965,V,OGLE3/OGLE4
11.363002041999964,V,OGLE3/OGLE4
11.097701817999965,V,OGLE3/OGLE4
10.845528427999968,V,OGLE3/OGLE4
11.318094451999967,V,OGLE3/OGLE4
11.321548881999966,V,OGLE3/OGLE4
11.125337257999965,V,OGLE3/OGLE4
10.986469171999966,V,OGLE3/OGLE4
10.979560311999967,V,OGLE3/OGLE4
11.149518267999964,V,OGLE3/OGLE4
11.36092938399997,V,OGLE3/OGLE4
10.884908929999968,V,OGLE3/OGLE4
10.926362089999966,V,OGLE3/OGLE4
10.847601085999967,V,OGLE3/OGLE4
11.074211693999967,V,OGLE3/OGLE4
11.353329637999964,V,OGLE3/OGLE4
11.291840783999966,V,OGLE3/OGLE4
11.329839513999966,V,OGLE3/OGLE4
10.891817789999967,V,OGLE3/OGLE4
11.170935733999967,V,OGLE3/OGLE4
11.096320045999967,V,OGLE3/OGLE4
11.300822301999965,V,OGLE3/OGLE4
11.099774475999965,V,OGLE3/OGLE4
11.050030683999967,V,OGLE3/OGLE4
11.266968887999965,V,OGLE3/OGLE4
11.292531669999965,V,OGLE3/OGLE4
11.013413725999968,V,OGLE3/OGLE4
11.236569903999966,V,OGLE3/OGLE4
11.317403565999966,V,OGLE3/OGLE4
11.068684605999966,V,OGLE3/OGLE4
11.287695467999967,V,OGLE3/OGLE4
11.281477493999965,V,OGLE3/OGLE4
11.36092938399997,V,OGLE3/OGLE4
11.354711409999965,V,OGLE3/OGLE4
10.888363359999966,V,OGLE3/OGLE4
11.200643831999965,V,OGLE3/OGLE4
10.803384381999967,V,OGLE3/OGLE4
11.126719029999967,V,OGLE3/OGLE4
10.991996259999967,V,OGLE3/OGLE4
11.031376761999967,V,OGLE3/OGLE4
11.253842053999966,V,OGLE3/OGLE4
11.35194786599996,V,OGLE3/OGLE4
10.993378031999967,V,OGLE3/OGLE4
10.904944623999967,V,OGLE3/OGLE4
10.840692225999968,V,OGLE3/OGLE4
11.179226365999961,V,OGLE3/OGLE4
11.328457741999967,V,OGLE3/OGLE4
10.810984127999967,V,OGLE3/OGLE4
11.305658503999966,V,OGLE3/OGLE4
11.363692927999965,V,OGLE3/OGLE4
11.211698007999964,V,OGLE3/OGLE4
11.024467901999968,V,OGLE3/OGLE4
11.356784067999964,V,OGLE3/OGLE4
11.109446879999965,V,OGLE3/OGLE4
11.078357009999966,V,OGLE3/OGLE4
11.230351929999966,V,OGLE3/OGLE4
11.386492165999964,V,OGLE3/OGLE4
10.824801847999966,V,OGLE3/OGLE4
10.985778285999967,V,OGLE3/OGLE4
11.111519537999966,V,OGLE3/OGLE4
10.806838811999967,V,OGLE3/OGLE4
11.135700547999965,V,OGLE3/OGLE4
10.817202101999968,V,OGLE3/OGLE4
