Normed_Mag,Band,Survey
12.185587752000119,V,OGLE3/OGLE4
12.091607944000119,V,OGLE3/OGLE4
11.944418980000117,V,OGLE3/OGLE4
12.17522233200012,V,OGLE3/OGLE4
12.184896724000119,V,OGLE3/OGLE4
12.178677472000123,V,OGLE3/OGLE4
12.08953486000012,V,OGLE3/OGLE4
12.086770748000118,V,OGLE3/OGLE4
12.180059528000115,V,OGLE3/OGLE4
12.13030551200012,V,OGLE3/OGLE4
12.108883644000118,V,OGLE3/OGLE4
12.160710744000118,V,OGLE3/OGLE4
11.887754684000116,V,OGLE3/OGLE4
11.906412440000116,V,OGLE3/OGLE4
11.861495620000115,V,OGLE3/OGLE4
11.983116548000115,V,OGLE3/OGLE4
11.980352436000118,V,OGLE3/OGLE4
11.907794496000117,V,OGLE3/OGLE4
12.058438600000118,V,OGLE3/OGLE4
11.994864024000117,V,OGLE3/OGLE4
12.17176719200012,V,OGLE3/OGLE4
12.105428504000118,V,OGLE3/OGLE4
12.110265700000117,V,OGLE3/OGLE4
12.177986444000119,V,OGLE3/OGLE4
12.010066640000117,V,OGLE3/OGLE4
12.18766083600012,V,OGLE3/OGLE4
12.176604388000118,V,OGLE3/OGLE4
12.112338784000118,V,OGLE3/OGLE4
12.019050004000118,V,OGLE3/OGLE4
12.104737476000118,V,OGLE3/OGLE4
12.097136168000118,V,OGLE3/OGLE4
12.146890184000117,V,OGLE3/OGLE4
12.074332244000118,V,OGLE3/OGLE4
12.16831205200012,V,OGLE3/OGLE4
12.000392248000116,V,OGLE3/OGLE4
12.164856912000118,V,OGLE3/OGLE4
12.18420569600012,V,OGLE3/OGLE4
12.207009620000118,V,OGLE3/OGLE4
11.992099912000116,V,OGLE3/OGLE4
12.20977373200012,V,OGLE3/OGLE4
11.944418980000117,V,OGLE3/OGLE4
11.970678044000117,V,OGLE3/OGLE4
11.954784400000117,V,OGLE3/OGLE4
12.125468316000118,V,OGLE3/OGLE4
11.872552068000111,V,OGLE3/OGLE4
12.184896724000119,V,OGLE3/OGLE4
12.069495048000116,V,OGLE3/OGLE4
11.852512256000116,V,OGLE3/OGLE4
12.182823640000118,V,OGLE3/OGLE4
12.149654296000119,V,OGLE3/OGLE4
12.079169440000118,V,OGLE3/OGLE4
12.096445140000117,V,OGLE3/OGLE4
11.864259732000116,V,OGLE3/OGLE4
12.21391990000012,V,OGLE3/OGLE4
11.916777860000117,V,OGLE3/OGLE4
12.173149248000119,V,OGLE3/OGLE4
12.15449149200012,V,OGLE3/OGLE4
12.026651312000117,V,OGLE3/OGLE4
11.846293004000117,V,OGLE3/OGLE4
12.20009934000012,V,OGLE3/OGLE4
12.101282336000118,V,OGLE3/OGLE4
11.902957300000118,V,OGLE3/OGLE4
12.124777288000118,V,OGLE3/OGLE4
11.941654868000116,V,OGLE3/OGLE4
12.191115976000118,V,OGLE3/OGLE4
12.172458220000118,V,OGLE3/OGLE4
12.051528320000118,V,OGLE3/OGLE4
11.872552068000111,V,OGLE3/OGLE4
12.164856912000118,V,OGLE3/OGLE4
12.195262144000118,V,OGLE3/OGLE4
12.095754112000119,V,OGLE3/OGLE4
11.855276368000116,V,OGLE3/OGLE4
12.048073180000117,V,OGLE3/OGLE4
12.145508128000118,V,OGLE3/OGLE4
12.15103635200012,V,OGLE3/OGLE4
12.031488508000116,V,OGLE3/OGLE4
11.838000668000117,V,OGLE3/OGLE4
12.18351466800012,V,OGLE3/OGLE4
12.202863452000123,V,OGLE3/OGLE4
12.077096356000117,V,OGLE3/OGLE4
12.093681028000116,V,OGLE3/OGLE4
11.926452252000116,V,OGLE3/OGLE4
12.11579392400012,V,OGLE3/OGLE4
12.18351466800012,V,OGLE3/OGLE4
12.176604388000118,V,OGLE3/OGLE4
12.191115976000118,V,OGLE3/OGLE4
11.852512256000116,V,OGLE3/OGLE4
12.18627878000012,V,OGLE3/OGLE4
12.216684012000123,V,OGLE3/OGLE4
12.142052988000117,V,OGLE3/OGLE4
11.998319164000117,V,OGLE3/OGLE4
12.126159344000117,V,OGLE3/OGLE4
12.169003080000119,V,OGLE3/OGLE4
12.176604388000118,V,OGLE3/OGLE4
11.849748144000115,V,OGLE3/OGLE4
12.181441584000119,V,OGLE3/OGLE4
12.010066640000117,V,OGLE3/OGLE4
12.19802625600012,V,OGLE3/OGLE4
12.017667948000117,V,OGLE3/OGLE4
11.859422536000116,V,OGLE3/OGLE4
12.215301956000118,V,OGLE3/OGLE4
12.043235984000118,V,OGLE3/OGLE4
12.193189060000119,V,OGLE3/OGLE4
11.906412440000116,V,OGLE3/OGLE4
12.118558036000117,V,OGLE3/OGLE4
12.14412607200012,V,OGLE3/OGLE4
11.858040480000115,V,OGLE3/OGLE4
12.169694108000119,V,OGLE3/OGLE4
12.202863452000123,V,OGLE3/OGLE4
12.157946632000119,V,OGLE3/OGLE4
12.16831205200012,V,OGLE3/OGLE4
12.117867008000117,V,OGLE3/OGLE4
12.144817100000118,V,OGLE3/OGLE4
12.16831205200012,V,OGLE3/OGLE4
12.067421964000118,V,OGLE3/OGLE4
12.129614484000118,V,OGLE3/OGLE4
12.030106452000119,V,OGLE3/OGLE4
12.126850372000119,V,OGLE3/OGLE4
11.859422536000116,V,OGLE3/OGLE4
12.212537844000119,V,OGLE3/OGLE4
12.181441584000119,V,OGLE3/OGLE4
11.870478984000117,V,OGLE3/OGLE4
11.858731508000114,V,OGLE3/OGLE4
11.922997112000118,V,OGLE3/OGLE4
12.093681028000116,V,OGLE3/OGLE4
12.04600009600012,V,OGLE3/OGLE4
12.148963268000118,V,OGLE3/OGLE4
12.088152804000117,V,OGLE3/OGLE4
12.186969808000118,V,OGLE3/OGLE4
12.14758121200012,V,OGLE3/OGLE4
12.15518252000012,V,OGLE3/OGLE4
12.084006636000119,V,OGLE3/OGLE4
12.174531304000118,V,OGLE3/OGLE4
12.15932868800012,V,OGLE3/OGLE4
11.897429076000115,V,OGLE3/OGLE4
12.042544956000118,V,OGLE3/OGLE4
12.134451680000117,V,OGLE3/OGLE4
12.173149248000119,V,OGLE3/OGLE4
12.185587752000119,V,OGLE3/OGLE4
11.963767764000115,V,OGLE3/OGLE4
12.195262144000118,V,OGLE3/OGLE4
12.001083276000118,V,OGLE3/OGLE4
12.174531304000118,V,OGLE3/OGLE4
12.149654296000119,V,OGLE3/OGLE4
12.040471872000117,V,OGLE3/OGLE4
12.209082704000119,V,OGLE3/OGLE4
12.088152804000117,V,OGLE3/OGLE4
12.11648495200012,V,OGLE3/OGLE4
12.178677472000123,V,OGLE3/OGLE4
12.115102896000119,V,OGLE3/OGLE4
11.849057116000116,V,OGLE3/OGLE4
12.177986444000119,V,OGLE3/OGLE4
12.054983460000118,V,OGLE3/OGLE4
12.178677472000123,V,OGLE3/OGLE4
12.075023272000118,V,OGLE3/OGLE4
