Normed_Mag,Band,Survey
11.02514923199998,V,OGLE4
11.325031079999981,V,OGLE4
11.15090613599998,V,OGLE4
11.17509015599998,V,OGLE4
11.389982447999982,V,OGLE4
11.297392199999981,V,OGLE4
11.40725674799998,V,OGLE4
11.32434010799998,V,OGLE4
10.821312491999981,V,OGLE4
11.231058887999982,V,OGLE4
11.33470468799998,V,OGLE4
11.211020699999981,V,OGLE4
10.91459371199998,V,OGLE4
11.387218559999981,V,OGLE4
11.299465115999979,V,OGLE4
11.34023246399998,V,OGLE4
11.380999811999981,V,OGLE4
11.40449285999998,V,OGLE4
11.405183831999981,V,OGLE4
11.07489921599998,V,OGLE4
11.41002063599998,V,OGLE4
10.965034667999982,V,OGLE4
11.41002063599998,V,OGLE4
11.39274633599998,V,OGLE4
10.896628439999981,V,OGLE4
11.39067341999998,V,OGLE4
11.39827411199998,V,OGLE4
