Normed_Mag,Band,Survey
10.999056583999993,V,OGLE2
11.211241475999993,V,OGLE2
10.826267583999993,V,OGLE2
11.018408951999993,V,OGLE2
10.764063543999994,V,OGLE2
11.191889107999991,V,OGLE2
11.074392587999993,V,OGLE2
10.987306931999994,V,OGLE2
11.301782911999993,V,OGLE2
11.245108119999992,V,OGLE2
10.876030815999993,V,OGLE2
11.337031867999992,V,OGLE2
11.358457703999994,V,OGLE2
10.976939591999992,V,OGLE2
11.265842799999993,V,OGLE2
10.839399547999992,V,OGLE2
10.977630747999992,V,OGLE2
11.354310767999992,V,OGLE2
10.943764103999992,V,OGLE2
11.30454753599999,V,OGLE2
11.108950387999993,V,OGLE2
11.102038827999992,V,OGLE2
11.028776291999993,V,OGLE2
11.094436111999993,V,OGLE2
10.844237639999992,V,OGLE2
11.279665919999992,V,OGLE2
11.167007491999993,V,OGLE2
11.076466055999992,V,OGLE2
11.290033259999992,V,OGLE2
11.242343495999991,V,OGLE2
10.768210479999993,V,OGLE2
11.079230679999993,V,OGLE2
11.130376223999992,V,OGLE2
11.312841407999992,V,OGLE2
10.797239031999993,V,OGLE2
11.349472675999992,V,OGLE2
11.348090363999994,V,OGLE2
11.201565291999993,V,OGLE2
11.309385627999992,V,OGLE2
11.245108119999992,V,OGLE2
11.194653731999992,V,OGLE2
11.019791263999993,V,OGLE2
11.047437503999994,V,OGLE3/OGLE4
11.28035707599999,V,OGLE3/OGLE4
10.996983115999992,V,OGLE3/OGLE4
11.41305902799999,V,OGLE3/OGLE4
11.232667311999991,V,OGLE3/OGLE4
11.347399207999992,V,OGLE3/OGLE4
11.461439947999992,V,OGLE3/OGLE4
11.366060419999993,V,OGLE3/OGLE4
11.043290567999993,V,OGLE3/OGLE4
11.402691687999994,V,OGLE3/OGLE4
11.630773167999992,V,OGLE3/OGLE4
11.017717795999994,V,OGLE3/OGLE4
11.234740779999992,V,OGLE3/OGLE4
11.54783444799999,V,OGLE3/OGLE4
11.516732427999992,V,OGLE3/OGLE4
11.522952831999993,V,OGLE3/OGLE4
10.991453867999994,V,OGLE3/OGLE4
11.482865783999992,V,OGLE3/OGLE4
11.252019679999993,V,OGLE3/OGLE4
11.066098715999992,V,OGLE3/OGLE4
11.458675323999993,V,OGLE3/OGLE4
11.549216759999993,V,OGLE3/OGLE4
11.237505403999993,V,OGLE3/OGLE4
11.449690295999991,V,OGLE3/OGLE4
11.021173575999992,V,OGLE3/OGLE4
11.409603247999993,V,OGLE3/OGLE4
11.623170451999993,V,OGLE3/OGLE4
11.524335143999991,V,OGLE3/OGLE4
11.258931239999992,V,OGLE3/OGLE4
11.541614043999994,V,OGLE3/OGLE4
11.146963967999993,V,OGLE3/OGLE4
11.184977547999992,V,OGLE3/OGLE4
11.046746347999994,V,OGLE3/OGLE4
11.516041271999992,V,OGLE3/OGLE4
11.502909307999992,V,OGLE3/OGLE4
11.616258891999994,V,OGLE3/OGLE4
11.453837231999993,V,OGLE3/OGLE4
11.249946211999994,V,OGLE3/OGLE4
11.65634593999999,V,OGLE3/OGLE4
11.162169399999991,V,OGLE3/OGLE4
11.61211195599999,V,OGLE3/OGLE4
11.239578871999994,V,OGLE3/OGLE4
11.623861607999991,V,OGLE3/OGLE4
11.63215547999999,V,OGLE3/OGLE4
11.598979991999993,V,OGLE3/OGLE4
11.593450743999993,V,OGLE3/OGLE4
11.011497391999994,V,OGLE3/OGLE4
11.336340711999993,V,OGLE3/OGLE4
11.578245311999991,V,OGLE3/OGLE4
11.667404435999993,V,OGLE3/OGLE4
11.442087579999992,V,OGLE3/OGLE4
11.406147467999993,V,OGLE3/OGLE4
11.663948655999992,V,OGLE3/OGLE4
11.012188547999992,V,OGLE3/OGLE4
11.565804503999994,V,OGLE3/OGLE4
11.146272811999992,V,OGLE3/OGLE4
11.632846635999993,V,OGLE3/OGLE4
11.186359859999992,V,OGLE3/OGLE4
11.274136671999994,V,OGLE3/OGLE4
11.536084795999992,V,OGLE3/OGLE4
11.051584439999992,V,OGLE3/OGLE4
11.370898511999993,V,OGLE3/OGLE4
11.604509239999992,V,OGLE3/OGLE4
11.592759587999993,V,OGLE3/OGLE4
11.093744955999991,V,OGLE3/OGLE4
11.300400599999994,V,OGLE3/OGLE4
11.525717455999992,V,OGLE3/OGLE4
11.655654783999992,V,OGLE3/OGLE4
11.040525943999993,V,OGLE3/OGLE4
11.397162439999992,V,OGLE3/OGLE4
11.610038487999992,V,OGLE3/OGLE4
11.598288835999991,V,OGLE3/OGLE4
11.485630407999992,V,OGLE3/OGLE4
11.651507847999993,V,OGLE3/OGLE4
11.031540915999994,V,OGLE3/OGLE4
11.313532563999992,V,OGLE3/OGLE4
11.557510631999993,V,OGLE3/OGLE4
11.675698307999992,V,OGLE3/OGLE4
11.093053799999993,V,OGLE3/OGLE4
11.392324347999994,V,OGLE3/OGLE4
11.661184031999992,V,OGLE3/OGLE4
11.144199343999995,V,OGLE3/OGLE4
11.446925671999994,V,OGLE3/OGLE4
11.620405827999992,V,OGLE3/OGLE4
11.163551711999993,V,OGLE3/OGLE4
11.65634593999999,V,OGLE3/OGLE4
11.587230339999993,V,OGLE3/OGLE4
11.626626231999992,V,OGLE3/OGLE4
11.141434719999994,V,OGLE3/OGLE4
11.475263067999991,V,OGLE3/OGLE4
11.640449351999992,V,OGLE3/OGLE4
11.261695863999993,V,OGLE3/OGLE4
11.300400599999994,V,OGLE3/OGLE4
11.534702483999993,V,OGLE3/OGLE4
11.035687851999993,V,OGLE3/OGLE4
11.38886856799999,V,OGLE3/OGLE4
11.650816691999992,V,OGLE3/OGLE4
11.629390855999993,V,OGLE3/OGLE4
11.525026299999993,V,OGLE3/OGLE4
11.574098375999991,V,OGLE3/OGLE4
11.135214315999994,V,OGLE3/OGLE4
11.540231731999992,V,OGLE3/OGLE4
11.578936467999993,V,OGLE3/OGLE4
11.633537791999993,V,OGLE3/OGLE4
11.078539523999993,V,OGLE3/OGLE4
11.552672539999993,V,OGLE3/OGLE4
11.089598019999993,V,OGLE3/OGLE4
11.605891551999994,V,OGLE3/OGLE4
11.654963627999992,V,OGLE3/OGLE4
11.567877971999994,V,OGLE3/OGLE4
11.458675323999993,V,OGLE3/OGLE4
11.261695863999993,V,OGLE3/OGLE4
11.012188547999992,V,OGLE3/OGLE4
11.620405827999992,V,OGLE3/OGLE4
11.565804503999994,V,OGLE3/OGLE4
11.030158603999993,V,OGLE3/OGLE4
11.414441339999993,V,OGLE3/OGLE4
11.001821207999992,V,OGLE3/OGLE4
11.254093147999994,V,OGLE3/OGLE4
11.591377275999992,V,OGLE3/OGLE4
11.589994963999994,V,OGLE3/OGLE4
11.556128319999992,V,OGLE3/OGLE4
11.019100107999993,V,OGLE3/OGLE4
11.167007491999993,V,OGLE3/OGLE4
11.385412787999991,V,OGLE3/OGLE4
11.649434379999994,V,OGLE3/OGLE4
11.566495659999992,V,OGLE3/OGLE4
11.432411395999992,V,OGLE3/OGLE4
11.001130051999993,V,OGLE3/OGLE4
11.448999139999993,V,OGLE3/OGLE4
11.169080959999993,V,OGLE3/OGLE4
11.671551371999993,V,OGLE3/OGLE4
11.010806235999992,V,OGLE3/OGLE4
11.246490431999995,V,OGLE3/OGLE4
11.540922887999992,V,OGLE3/OGLE4
11.104112295999991,V,OGLE3/OGLE4
11.480792315999993,V,OGLE3/OGLE4
11.001130051999993,V,OGLE3/OGLE4
11.359148859999992,V,OGLE3/OGLE4
11.285886323999993,V,OGLE3/OGLE4
11.198109511999993,V,OGLE3/OGLE4
11.485630407999992,V,OGLE3/OGLE4
11.670860215999992,V,OGLE3/OGLE4
11.603126927999993,V,OGLE3/OGLE4
11.023938199999993,V,OGLE3/OGLE4
11.576862999999992,V,OGLE3/OGLE4
11.326664527999991,V,OGLE3/OGLE4
11.345325739999993,V,OGLE3/OGLE4
11.672242527999991,V,OGLE3/OGLE4
11.013570859999993,V,OGLE3/OGLE4
11.352928455999992,V,OGLE3/OGLE4
11.599671147999993,V,OGLE3/OGLE4
11.586539183999992,V,OGLE3/OGLE4
11.140052407999992,V,OGLE3/OGLE4
11.634920103999992,V,OGLE3/OGLE4
11.126229287999992,V,OGLE3/OGLE4
11.278974763999997,V,OGLE3/OGLE4
11.538158263999996,V,OGLE3/OGLE4
11.646669755999993,V,OGLE3/OGLE4
11.338414179999994,V,OGLE3/OGLE4
11.548525603999993,V,OGLE3/OGLE4
11.654272471999993,V,OGLE3/OGLE4
11.433793707999993,V,OGLE3/OGLE4
11.608656175999991,V,OGLE3/OGLE4
11.415823651999991,V,OGLE3/OGLE4
11.225755751999992,V,OGLE3/OGLE4
11.510512023999992,V,OGLE3/OGLE4
11.657728251999993,V,OGLE3/OGLE4
11.007350455999992,V,OGLE3/OGLE4
11.564422191999991,V,OGLE3/OGLE4
11.648052067999991,V,OGLE3/OGLE4
11.124846975999994,V,OGLE3/OGLE4
11.454528387999993,V,OGLE3/OGLE4
11.615567735999988,V,OGLE3/OGLE4
11.588612651999991,V,OGLE3/OGLE4
11.552672539999993,V,OGLE3/OGLE4
11.203638759999993,V,OGLE3/OGLE4
11.50774739999999,V,OGLE3/OGLE4
11.015644327999993,V,OGLE3/OGLE4
11.316297187999993,V,OGLE3/OGLE4
11.558201787999991,V,OGLE3/OGLE4
11.673624839999993,V,OGLE3/OGLE4
11.095818423999994,V,OGLE3/OGLE4
11.425499835999991,V,OGLE3/OGLE4
11.603126927999993,V,OGLE3/OGLE4
11.381265851999991,V,OGLE3/OGLE4
11.236123091999994,V,OGLE3/OGLE4
11.497380059999994,V,OGLE3/OGLE4
11.349472675999992,V,OGLE3/OGLE4
11.243725807999994,V,OGLE3/OGLE4
11.663257499999993,V,OGLE3/OGLE4
11.015644327999993,V,OGLE3/OGLE4
11.348090363999994,V,OGLE3/OGLE4
11.589303807999993,V,OGLE3/OGLE4
11.640449351999992,V,OGLE3/OGLE4
11.134523159999992,V,OGLE3/OGLE4
11.450381451999993,V,OGLE3/OGLE4
11.624552763999997,V,OGLE3/OGLE4
11.232667311999991,V,OGLE3/OGLE4
11.272754359999992,V,OGLE3/OGLE4
11.518805895999993,V,OGLE3/OGLE4
11.094436111999993,V,OGLE3/OGLE4
11.419279431999994,V,OGLE3/OGLE4
11.629390855999993,V,OGLE3/OGLE4
11.42895561599999,V,OGLE3/OGLE4
11.222991127999993,V,OGLE3/OGLE4
11.511894335999992,V,OGLE3/OGLE4
11.648743223999992,V,OGLE3/OGLE4
11.015644327999993,V,OGLE3/OGLE4
11.330120307999993,V,OGLE3/OGLE4
