  2450739.85908   17.326    0.027
  2450744.76742   17.416    0.028
  2450745.85203   17.348    0.024
  2450746.83791   17.315    0.027
  2450747.73336   17.303    0.024
  2450750.79829   17.342    0.024
  2450751.79910   17.392    0.025
  2450752.85693   17.390    0.025
  2450755.78115   17.346    0.025
  2450759.70702   17.310    0.024
  2450761.78823   17.382    0.027
  2450766.83795   17.350    0.034
  2450773.79354   17.370    0.024
  2450776.81874   17.359    0.025
  2450778.85183   17.284    0.027
  2450780.77911   17.399    0.024
  2450782.80774   17.385    0.024
  2450788.83522   17.319    0.024
  2450792.74527   17.444    0.024
  2450795.83062   17.328    0.024
  2450798.75492   17.332    0.027
  2450817.75325   17.326    0.029
  2450819.82993   17.349    0.024
  2450824.70063   17.383    0.029
  2450826.79328   17.322    0.034
  2450827.69009   17.344    0.025
  2450828.74973   17.314    0.024
  2450829.69733   17.342    0.024
  2450830.75546   17.379    0.027
  2450832.76233   17.429    0.029
  2450833.58192   17.420    0.028
  2450834.70120   17.347    0.028
  2450835.80367   17.348    0.027
  2450837.66556   17.316    0.025
  2450841.75304   17.426    0.027
  2450842.74295   17.379    0.034
  2450846.76983   17.297    0.025
  2450850.76069   17.397    0.028
  2450855.70760   17.330    0.043
  2450856.66962   17.371    0.039
  2450857.72829   17.295    0.038
  2450858.69143   17.357    0.032
  2450859.75818   17.391    0.029
  2450860.65114   17.382    0.031
  2450867.62355   17.325    0.027
  2450874.68725   17.379    0.042
  2450876.60331   17.297    0.022
  2450876.70579   17.281    0.039
  2450878.69333   17.365    0.038
  2450880.62764   17.403    0.029
  2450887.67190   17.324    0.042
  2450892.54228   17.407    0.035
  2450893.70853   17.364    0.028
  2450896.51025   17.323    0.027
  2450925.51867   17.308    0.036
  2450931.57665   17.399    0.043
  2450950.51860   17.440    0.028
  2451072.90119   17.342    0.031
  2451079.80955   17.398    0.027
  2451080.81318   17.428    0.027
  2451084.81914   17.309    0.029
  2451086.84717   17.375    0.031
  2451090.77482   17.351    0.036
  2451091.88262   17.358    0.027
  2451092.82523   17.345    0.034
  2451093.83729   17.327    0.028
  2451106.76620   17.342    0.035
  2451108.78721   17.384    0.025
  2451114.79664   17.319    0.029
  2451119.83988   17.395    0.039
  2451120.74447   17.388    0.038
  2451126.76429   17.401    0.029
  2451129.82859   17.398    0.029
  2451131.83451   17.355    0.036
  2451132.82412   17.292    0.027
  2451137.80632   17.427    0.029
  2451138.84762   17.424    0.027
  2451142.77430   17.312    0.022
  2451154.74750   17.319    0.025
  2451155.70375   17.369    0.031
  2451157.75763   17.418    0.039
  2451159.76335   17.378    0.032
  2451161.82738   17.339    0.031
  2451163.82928   17.340    0.031
  2451164.84419   17.335    0.027
  2451166.76166   17.418    0.036
  2451168.77054   17.374    0.034
  2451171.73942   17.306    0.028
  2451175.73684   17.395    0.028
  2451179.78623   17.356    0.038
  2451181.74975   17.309    0.036
  2451183.83468   17.348    0.035
  2451185.83203   17.343    0.032
  2451187.78735   17.396    0.027
  2451189.72381   17.356    0.031
  2451191.76252   17.309    0.025
  2451192.82131   17.320    0.025
  2451193.81325   17.329    0.025
  2451201.77740   17.298    0.021
  2451202.78661   17.323    0.024
  2451204.69317   17.342    0.021
  2451206.79333   17.390    0.025
  2451207.70357   17.414    0.027
  2451211.76149   17.328    0.027
  2451214.67562   17.345    0.031
