  2450527.64477   15.035    0.010
  2450714.87599   15.006    0.015
  2450748.79127   14.986    0.013
  2450755.84378   14.909    0.008
  2450799.76089   15.039    0.011
  2450821.76803   15.003    0.013
  2450824.79761   14.919    0.011
  2450825.78195   14.999    0.011
  2450836.74596   14.985    0.013
  2450837.76062   15.010    0.010
  2450843.75132   14.928    0.010
  2450844.72116   15.004    0.010
  2450859.67285   14.984    0.011
  2450881.60956   14.885    0.010
  2450890.56352   15.020    0.008
  2450894.52559   14.993    0.011
  2450921.57920   15.031    0.008
  2451129.76378   14.937    0.015
  2451158.83212   15.055    0.015
  2451205.71288   14.929    0.010
  2451235.59280   15.002    0.007
  2451245.63165   14.975    0.007
  2451496.78903   14.912    0.008
  2451499.80561   14.977    0.006
  2451506.83092   15.007    0.010
  2451515.71845   14.918    0.006
  2451523.81729   14.915    0.008
  2451545.72844   14.958    0.010
  2451550.71240   14.912    0.015
  2451567.65278   15.029    0.011
  2451584.66367   14.911    0.010
  2451612.55147   14.967    0.010
  2451623.55837   14.924    0.014
  2451629.56149   15.003    0.011
