epoch,mag,errmag
2450799.7951,14.779,0.011
2450822.66555,14.638,0.008
2450825.81543,15.035,0.007
2450875.71941,15.026,0.008
2450894.64409,15.341,0.008
2451130.80458,14.641,0.01
2451152.79391,15.327,0.01
2451156.78974,14.788,0.007
2451160.74639,15.259,0.008
2451166.72365,14.816,0.008
2451212.694,15.23,0.01
2451221.7038,14.951,0.007
2451222.69797,14.654,0.004
2451233.71164,14.897,0.008
2451241.60304,14.782,0.013
2451259.59388,15.077,0.006
2451472.80587,14.661,0.006
2451494.84928,15.357,0.007
2451499.73882,14.766,0.007
2451521.75593,14.943,0.01
2451524.79205,14.773,0.01
2451545.78615,15.318,0.015
2451550.69207,15.006,0.01
2451562.67459,15.236,0.007
2451576.69821,15.139,0.01
2451583.68829,14.885,0.007
2451590.66048,14.827,0.01
2451593.63416,15.168,0.011
2451612.68175,15.243,0.013
2451618.57872,15.162,0.013
2451621.5933,14.991,0.01
2451623.61252,14.806,0.006
2451629.61677,15.119,0.011
