epoch,mag,errmag
2450713.90353,15.064,0.013
2450716.83352,14.658,0.014
2450722.8427,15.059,0.008
2450748.82399,15.062,0.007
2450755.81515,14.972,0.008
2450799.73796,15.046,0.013
2450821.74587,14.658,0.006
2450824.77548,14.899,0.01
2450825.75986,15.018,0.008
2450826.85432,15.063,0.01
2450833.74395,14.949,0.011
2450835.78379,15.025,0.014
2450837.73861,14.613,0.014
2450843.78339,15.08,0.006
2450844.75268,14.993,0.006
2450845.77523,14.749,0.011
2450859.70442,14.953,0.01
2450881.70793,14.61,0.011
2450891.57381,14.69,0.008
2450894.50162,14.96,0.008
2450921.61277,15.072,0.01
2451107.86795,14.689,0.011
2451153.82623,14.882,0.015
2451225.61824,15.074,0.011
2451235.66227,14.841,0.006
2451246.66276,14.667,0.01
2451253.54292,14.706,0.008
2451291.55597,14.763,0.014
2451477.8259,14.984,0.013
2451496.67211,14.659,0.014
2451515.75068,14.661,0.008
2451524.74607,14.677,0.008
2451545.7058,15.047,0.008
2451551.75423,14.762,0.011
2451565.57525,14.759,0.013
2451579.68656,14.966,0.007
2451615.59096,15.081,0.008
2451620.6521,14.713,0.007
2451623.5116,15.029,0.007
2451628.55789,14.678,0.011
