epoch,mag,errmag
2450822.70662,15.577,0.013
2450825.85666,15.517,0.015
2450844.80687,15.691,0.011
2450875.69598,15.615,0.01
2450900.6828,15.514,0.008
2451143.81389,15.449,0.014
2451152.83635,15.638,0.008
2451155.73232,15.423,0.011
2451156.8389,15.437,0.013
2451159.8461,15.695,0.01
2451160.78969,15.718,0.007
2451169.82683,15.442,0.008
2451212.73534,15.717,0.01
2451232.71189,15.74,0.011
2451239.67678,15.746,0.011
2451258.53995,15.674,0.013
2451477.78113,15.589,0.013
2451495.78987,15.703,0.01
2451521.79771,15.656,0.011
2451522.81616,15.721,0.008
2451545.82762,15.443,0.008
2451551.79709,15.396,0.015
2451568.75375,15.743,0.008
2451576.74095,15.543,0.008
2451586.69536,15.549,0.013
2451593.68485,15.601,0.013
2451596.65053,15.515,0.011
2451615.6345,15.693,0.01
2451621.6347,15.747,0.011
2451624.65458,15.442,0.007
2451658.5959,15.495,0.01
