epoch,mag,errmag
2450799.80738,15.068,0.008
2450822.67783,14.717,0.01
2450825.8277,14.775,0.008
2450875.73168,15.086,0.007
2450894.65635,14.779,0.008
2451085.82839,14.356,0.008
2451130.81684,15.084,0.008
2451152.80619,15.12,0.007
2451156.80202,14.789,0.007
2451160.75866,14.464,0.011
2451166.73589,15.108,0.007
2451212.68524,14.897,0.008
2451222.6892,14.564,0.008
2451233.70289,15.001,0.007
2451241.59429,15.146,0.007
2451259.58512,14.718,0.008
2451472.79712,14.583,0.007
2451495.81601,15.023,0.007
2451499.73008,14.434,0.007
2451499.8518,14.454,0.004
2451512.78873,14.278,0.007
2451521.74718,14.722,0.01
2451524.7833,15.174,0.007
2451562.66581,14.643,0.007
2451576.68942,14.703,0.013
2451583.67954,14.711,0.011
2451590.65171,14.723,0.008
2451593.62538,15.175,0.01
2451596.60055,14.525,0.013
2451612.673,14.934,0.01
2451618.56998,14.769,0.008
2451621.58455,15.142,0.008
2451623.60379,14.375,0.007
2451629.60801,14.389,0.013
