epoch,mag,errmag
2450822.71654,14.773,0.013
2450826.81015,15.326,0.014
2450844.76313,15.128,0.006
2450875.63686,15.392,0.014
2450897.65429,15.017,0.013
2451084.87127,14.82,0.015
2451090.85337,15.359,0.015
2451108.85933,15.279,0.011
2451131.74315,14.876,0.007
2451144.77024,14.919,0.017
2451152.84687,14.831,0.013
2451153.74482,14.758,0.014
2451155.79598,15.059,0.007
2451157.81441,15.336,0.008
2451159.78982,15.148,0.014
2451166.82359,15.211,0.011
2451194.75432,15.053,0.01
2451205.74465,15.272,0.01
2451207.76327,15.312,0.01
2451212.74519,14.863,0.007
2451214.77087,15.147,0.011
2451216.73066,15.378,0.014
2451221.72656,14.777,0.01
2451234.6843,15.205,0.007
2451239.62263,14.844,0.014
2451248.56792,14.901,0.008
2451258.5501,14.841,0.014
2451291.60041,15.031,0.02
2451471.8621,15.011,0.01
2451477.7919,15.151,0.014
2451492.83421,14.828,0.007
2451498.81703,15.382,0.008
2451521.80786,14.86,0.013
2451522.82633,14.865,0.017
2451545.83723,15.173,0.014
2451550.80699,14.857,0.011
2451551.80721,14.888,0.014
2451568.69839,15.146,0.011
2451579.73862,14.87,0.008
2451587.73132,15.277,0.008
2451593.6963,15.059,0.01
2451596.66608,15.386,0.008
2451615.64431,15.378,0.007
2451619.67611,14.91,0.014
2451622.63535,14.99,0.017
2451625.57925,15.4,0.008
2451631.64625,14.963,0.014
