epoch,mag,errmag
2450471.70499,14.998,0.011
2450478.61772,14.97,0.017
2450479.66789,15.042,0.011
2450480.71122,15.131,0.008
2450481.68347,15.239,0.008
2450484.65812,15.106,0.01
2450485.66965,14.957,0.008
2450490.6635,15.387,0.011
2450493.6695,14.997,0.011
2450498.65685,15.286,0.014
2450501.62183,15.018,0.008
2450515.72075,14.983,0.013
2450527.58425,15.394,0.01
2450537.57949,14.96,0.011
2450538.62601,15.042,0.01
2450539.5663,15.1,0.011
2450541.6348,15.345,0.01
2450551.57321,15.086,0.006
2450552.55813,14.953,0.008
2450553.5961,15.022,0.013
2450559.58972,14.952,0.013
2450730.79052,14.996,0.01
2450797.79283,14.986,0.013
2450821.68528,15.131,0.01
2450835.72325,15.055,0.011
2450845.68742,15.343,0.013
2450881.65776,15.189,0.01
2450894.5812,15.037,0.008
2451188.77962,15.164,0.011
2451190.74964,15.017,0.011
2451193.70297,15.299,0.01
2451212.61856,14.983,0.011
2451220.66316,15.046,0.017
2451229.58933,15.154,0.007
2451496.73596,15.145,0.01
2451511.81221,15.197,0.01
2451515.78606,14.962,0.011
2451524.69505,15.037,0.008
2451572.74282,15.368,0.011
2451573.76175,15.259,0.017
2451612.64037,14.98,0.01
2451622.6175,15.162,0.017
2451624.61481,15.382,0.008
2451631.59667,15.364,0.013
