epoch,mag,errmag
2450799.8065,14.721,0.011
2450822.67695,14.909,0.013
2450825.82682,14.521,0.008
2450875.7308,14.47,0.008
2450894.65547,14.417,0.01
2451085.82751,14.669,0.014
2451130.81596,14.833,0.017
2451152.80531,14.926,0.011
2451156.80114,14.433,0.008
2451160.75778,14.955,0.02
2451166.73501,14.425,0.013
2451212.68436,14.503,0.01
2451222.68832,14.465,0.011
2451233.70201,14.53,0.008
2451241.59341,14.566,0.014
2451259.58424,14.95,0.015
2451472.79624,15.005,0.007
2451495.81513,14.525,0.01
2451499.7292,14.804,0.01
2451499.85092,14.824,0.007
2451512.78785,14.766,0.01
2451521.7463,14.96,0.011
2451524.78242,14.525,0.011
2451545.77648,14.446,0.017
2451550.6824,14.994,0.015
2451562.66493,14.453,0.014
2451576.68854,14.712,0.013
2451583.67866,14.501,0.01
2451590.65083,14.709,0.013
2451593.6245,14.446,0.011
2451596.59967,14.794,0.014
2451612.67212,14.506,0.008
2451618.5691,15.002,0.011
2451621.58367,14.484,0.01
2451623.60291,14.469,0.01
