epoch,mag,errmag
2450471.75483,14.897,0.014
2450478.64701,14.693,0.014
2450479.63617,14.805,0.011
2450481.65179,15.065,0.007
2450484.62645,14.495,0.014
2450485.69895,14.502,0.011
2450490.63184,15.091,0.01
2450498.68616,15.065,0.011
2450501.65115,14.485,0.011
2450539.59557,14.677,0.01
2450541.6641,14.982,0.007
2450552.58744,14.857,0.008
2450553.56441,14.514,0.014
2450797.8233,14.478,0.011
2450821.71564,14.959,0.01
2450835.75364,14.737,0.015
2450845.72017,14.933,0.008
2450857.66775,14.587,0.006
2450859.63173,14.501,0.008
2450881.68807,15.087,0.014
2450894.61153,14.465,0.01
2451130.77036,14.663,0.013
2451178.82307,14.768,0.01
2451188.81004,14.483,0.008
2451190.77999,14.486,0.011
2451193.73336,15.013,0.013
2451205.69232,14.458,0.01
2451212.64893,14.991,0.011
2451220.69354,15.023,0.011
2451239.58888,14.776,0.017
2451247.62983,15.001,0.01
2451496.76647,14.801,0.008
2451511.84268,14.449,0.011
2451515.8165,15.021,0.008
2451524.72548,15.03,0.01
2451543.79849,14.794,0.007
2451550.78832,15.085,0.014
2451572.77406,14.467,0.011
2451573.79627,14.622,0.017
2451587.67227,14.654,0.01
2451612.6076,14.985,0.01
2451618.61468,14.825,0.011
2451624.58208,14.501,0.01
