epoch,mag,errmag
2450471.76138,14.805,0.014
2450478.65814,14.854,0.017
2450479.62519,15.025,0.01
2450481.64085,15.335,0.008
2450484.61548,14.717,0.011
2450485.70835,14.917,0.011
2450490.62084,14.942,0.007
2450501.66051,15.295,0.008
2450527.62286,15.12,0.01
2450539.60491,14.926,0.014
2450541.67343,15.262,0.01
2450553.55341,14.997,0.011
2450797.83307,15.269,0.01
2450821.72535,14.759,0.015
2450835.76337,14.874,0.013
2450845.72991,15.395,0.011
2450859.64145,15.457,0.007
2450881.69775,14.697,0.01
2451130.78011,14.733,0.01
2451178.83281,14.802,0.015
2451182.78466,15.462,0.01
2451188.8198,15.359,0.007
2451190.78973,15.084,0.008
2451193.74307,15.035,0.007
2451205.70206,14.776,0.014
2451212.65867,14.807,0.013
2451239.59862,14.826,0.013
2451247.63956,15.045,0.007
2451291.5453,15.281,0.017
2451496.77623,15.039,0.007
2451515.82624,14.849,0.008
2451524.73523,15.193,0.008
2451543.80824,15.026,0.008
2451550.79806,15.036,0.014
2451572.78381,15.341,0.013
2451573.78499,15.452,0.014
2451587.66097,15.367,0.008
2451612.59631,15.268,0.008
2451618.60335,15.087,0.011
2451624.57076,15.022,0.011
2451631.55261,15.025,0.011
