epoch,mag,errmag
2450471.70989,14.924,0.01
2450478.6255,14.699,0.013
2450479.65529,14.829,0.013
2450481.67094,15.082,0.008
2450484.64558,14.859,0.01
2450485.67742,14.792,0.011
2450490.65096,14.665,0.011
2450498.66463,14.724,0.015
2450501.6296,14.504,0.007
2450515.72852,14.717,0.013
2450527.59201,14.644,0.008
2450538.63376,14.515,0.008
2450539.57407,14.617,0.013
2450541.64259,14.87,0.013
2450551.58102,14.57,0.008
2450552.5659,14.659,0.013
2450553.58356,14.811,0.011
2450559.5975,14.781,0.008
2450797.80096,14.434,0.011
2450821.69342,14.405,0.011
2450835.73137,14.534,0.014
2450845.69792,14.401,0.013
2450859.6095,14.452,0.011
2450881.66589,14.728,0.013
2450890.61962,15.102,0.007
2450894.58935,14.612,0.01
2451130.74812,14.426,0.017
2451190.75777,14.752,0.01
2451193.71108,14.504,0.011
2451205.67007,14.45,0.013
2451212.62669,15.058,0.01
2451229.59746,14.413,0.011
2451239.56282,14.784,0.011
2451247.60763,15.056,0.011
2451496.74417,15.085,0.011
2451511.82036,14.778,0.01
2451515.79421,14.582,0.01
2451524.70318,14.683,0.007
2451543.77622,15.004,0.013
2451550.76607,14.402,0.013
2451572.75094,14.833,0.008
2451587.69838,14.411,0.008
2451618.63456,15.079,0.013
2451619.64497,15.115,0.014
2451622.60457,14.768,0.011
2451624.60193,14.396,0.01
2451631.58378,15.117,0.011
