epoch,mag,errmag
2450471.76177,14.658,0.01
2450478.65853,14.427,0.015
2450479.62558,14.539,0.008
2450481.64124,14.777,0.008
2450484.61587,14.768,0.01
2450485.70874,14.631,0.007
2450490.62123,14.27,0.01
2450501.6609,14.13,0.008
2450527.62325,14.51,0.008
2450539.6053,14.652,0.011
2450541.67382,14.235,0.014
2450553.5538,14.639,0.007
2450797.83346,14.503,0.01
2450821.72574,14.86,0.008
2450835.76376,14.807,0.014
2450845.7303,14.663,0.007
2450859.64184,14.731,0.007
2450881.69814,14.234,0.008
2451130.7805,14.832,0.014
2451182.78505,14.575,0.011
2451188.82019,14.643,0.007
2451190.79012,14.136,0.011
2451193.74346,14.318,0.007
2451205.70245,14.148,0.007
2451212.65906,14.871,0.01
2451220.70366,14.309,0.011
2451239.59901,14.88,0.01
2451247.63995,14.3,0.008
2451291.54569,14.677,0.014
2451496.77662,14.927,0.007
2451515.82663,14.109,0.008
2451524.73562,14.85,0.008
2451543.80863,14.196,0.01
2451550.79845,14.917,0.014
2451572.7842,14.399,0.01
2451573.78538,14.493,0.011
2451587.66136,14.533,0.01
2451612.5967,14.323,0.006
2451618.60374,14.874,0.014
2451624.57115,14.181,0.008
2451631.553,14.909,0.011
