epoch,mag,errmag
2450485.62748,15.077,0.01
2450527.63765,14.384,0.011
2450714.86862,14.712,0.006
2450748.78386,15.216,0.011
2450755.83635,15.133,0.008
2450799.75341,14.707,0.01
2450821.7605,14.592,0.017
2450824.7901,15.092,0.013
2450825.77445,15.219,0.014
2450836.73843,14.494,0.013
2450837.7531,14.715,0.013
2450843.74381,14.362,0.01
2450857.59016,15.217,0.01
2450859.69697,14.445,0.017
2450890.58764,14.475,0.006
2450921.60326,14.517,0.01
2451205.7369,14.43,0.008
2451225.66436,15.087,0.011
2451235.61687,15.091,0.006
2451245.6557,14.59,0.007
2451496.81312,15.275,0.011
2451499.82973,14.553,0.01
2451515.74253,14.651,0.007
2451545.75251,14.461,0.014
2451550.73647,15.281,0.017
2451567.67685,14.681,0.017
2451584.68773,14.566,0.013
2451612.57555,15.286,0.017
2451620.64472,15.301,0.011
2451623.58244,14.652,0.011
2451629.58559,14.486,0.01
