epoch,mag,errmag
2450471.75413,14.574,0.01
2450478.64631,14.577,0.015
2450479.63547,14.849,0.01
2450481.65109,15.233,0.008
2450484.62575,14.615,0.008
2450485.69825,14.736,0.01
2450490.63114,15.153,0.011
2450498.68546,14.646,0.015
2450501.65045,15.235,0.013
2450539.59487,14.914,0.011
2450541.6634,15.249,0.01
2450552.58674,14.853,0.011
2450553.56371,15.008,0.008
2450797.8226,14.789,0.01
2450821.71494,15.398,0.011
2450835.75294,14.931,0.008
2450845.71947,15.052,0.008
2450857.66705,14.852,0.008
2450859.63103,15.197,0.008
2450881.68737,15.317,0.013
2450894.61083,15.442,0.008
2451130.76966,15.064,0.013
2451178.82237,15.34,0.013
2451188.80934,14.762,0.01
2451190.77929,15.082,0.01
2451193.73266,15.073,0.008
2451205.69162,15.389,0.007
2451212.64823,15.44,0.013
2451239.58818,15.38,0.014
2451247.62913,14.578,0.011
2451496.76577,15.284,0.007
2451511.84198,15.252,0.01
2451515.8158,15.094,0.007
2451524.72478,15.404,0.007
2451543.79779,15.393,0.008
2451550.78762,15.413,0.015
2451572.77336,14.583,0.01
2451573.79557,14.814,0.014
2451587.67157,14.957,0.011
2451612.6069,14.614,0.008
2451618.61398,14.669,0.011
2451624.58138,15.233,0.011
2451631.56322,14.941,0.015
