epoch,mag,errmag
2450822.69974,15.137,0.013
2450825.84985,15.139,0.01
2450844.80003,15.434,0.008
2450875.68911,14.702,0.008
2450900.67588,15.495,0.01
2451087.86708,15.486,0.008
2451130.84074,15.313,0.013
2451143.8071,15.555,0.014
2451152.82953,14.655,0.008
2451155.72546,15.196,0.013
2451156.83208,15.429,0.008
2451159.83926,14.67,0.013
2451160.78289,14.885,0.008
2451169.81999,15.267,0.007
2451205.79296,15.489,0.008
2451212.7285,15.481,0.011
2451215.73338,14.758,0.011
2451232.70503,15.369,0.008
2451239.66992,15.364,0.01
2451258.53308,15.029,0.015
2451477.77434,15.196,0.015
2451489.82829,15.428,0.01
2451495.78307,15.263,0.011
2451521.79086,14.977,0.01
2451522.8093,15.06,0.011
2451545.82078,15.524,0.011
2451568.74688,14.622,0.008
2451576.73408,14.823,0.01
2451593.67798,15.403,0.011
2451596.64369,14.628,0.01
2451615.62766,15.532,0.01
2451621.62781,15.441,0.008
2451624.64771,14.688,0.007
2451631.62975,14.7,0.014
2451658.5886,14.783,0.01
