epoch,mag,errmag
2450471.71015,15.308,0.011
2450478.62576,15.337,0.011
2450479.65555,14.95,0.011
2450481.6712,14.895,0.01
2450484.64584,15.276,0.011
2450485.67768,15.33,0.011
2450490.65122,15.147,0.011
2450498.66489,15.278,0.017
2450501.62986,14.707,0.008
2450515.72878,14.698,0.01
2450527.59227,15.375,0.008
2450538.63402,14.908,0.014
2450539.57433,15.023,0.015
2450541.64285,15.355,0.013
2450551.58128,14.756,0.007
2450552.56616,14.912,0.007
2450553.58382,14.993,0.008
2450559.59776,14.916,0.008
2450797.80122,14.964,0.008
2450821.69368,14.915,0.014
2450835.73163,14.917,0.01
2450845.69818,15.357,0.011
2450859.60976,15.342,0.01
2450881.66615,15.349,0.013
2450890.61988,14.743,0.007
2450894.58961,15.271,0.008
2451130.74838,14.736,0.015
2451178.80109,15.305,0.013
2451182.75294,14.991,0.017
2451190.75803,15.177,0.008
2451193.71134,15.002,0.008
2451205.67033,15.261,0.011
2451212.62695,15.252,0.014
2451220.67157,15.376,0.017
2451229.59772,14.75,0.008
2451239.56308,15.022,0.013
2451247.60789,15.199,0.013
2451496.74443,15.36,0.01
2451511.82062,15.022,0.013
2451515.79447,15.135,0.01
2451524.70344,15.379,0.006
2451543.77648,15.068,0.014
2451550.76633,15.052,0.014
2451572.7512,15.177,0.013
2451587.69864,15.295,0.011
2451618.63482,14.71,0.013
2451619.64523,14.829,0.015
2451622.60483,15.234,0.014
2451624.60219,15.166,0.011
2451631.58404,15.23,0.014
