epoch,mag,errmag
2450471.69589,14.942,0.015
2450478.60575,14.415,0.017
2450479.67622,14.506,0.014
2450480.69924,14.591,0.01
2450481.69181,14.689,0.013
2450484.66646,15.023,0.017
2450485.65766,15.084,0.011
2450490.67182,14.262,0.013
2450493.65753,14.335,0.01
2450498.64489,14.785,0.017
2450501.60985,15.073,0.01
2450515.70879,14.912,0.018
2450527.5723,14.519,0.017
2450538.60772,14.295,0.017
2450539.55436,14.179,0.011
2450541.62282,14.361,0.018
2450551.53649,14.973,0.008
2450552.54618,14.858,0.015
2450553.60446,14.862,0.011
2450559.56431,14.551,0.014
2450559.57775,14.495,0.011
2450730.77815,14.208,0.013
2450821.67293,15.123,0.014
2450835.71091,14.936,0.018
2450845.67506,14.352,0.013
2450859.58904,14.188,0.01
2450881.6454,14.725,0.015
2450894.56891,14.46,0.014
2451178.78033,14.189,0.015
2451182.73223,14.455,0.015
2451188.76728,15.081,0.013
2451190.73729,15.07,0.014
2451193.69065,14.647,0.01
2451205.64958,15.109,0.015
2451212.60621,14.332,0.013
2451220.65084,15.064,0.018
2451229.577,14.371,0.01
2451247.5872,14.547,0.011
2451291.49298,14.187,0.02
2451496.72362,14.982,0.014
2451511.79987,14.875,0.008
2451515.77373,14.206,0.007
2451524.6827,15.085,0.013
2451543.75573,14.866,0.015
2451550.74563,14.48,0.015
2451572.7305,15.067,0.014
2451573.74944,15.112,0.017
2451587.72002,14.96,0.01
2451612.64908,14.315,0.013
2451619.66656,14.976,0.015
2451622.62621,15.022,0.01
2451624.62351,14.924,0.01
2451631.60538,14.553,0.021
