  2450806.78948   16.127    0.008
  2450820.78224   16.639    0.020
  2450897.57730   16.621    0.013
  2451153.79415   16.266    0.015
  2451231.62466   16.508    0.011
  2451436.86967   16.439    0.013
  2451442.86409   16.180    0.010
  2451475.86106   16.164    0.015
  2451476.77914   16.502    0.015
  2451497.71228   16.648    0.013
  2451499.77404   16.539    0.011
  2451500.70659   16.453    0.011
  2451501.63912   16.241    0.010
  2451503.80520   16.191    0.011
  2451504.83587   16.490    0.018
  2451506.69848   16.208    0.013
  2451508.72148   16.268    0.011
  2451510.68937   16.586    0.017
  2451516.72606   16.164    0.011
  2451520.75581   16.604    0.013
  2451526.70235   16.238    0.014
  2451569.69403   16.409    0.013
  2451575.73172   16.195    0.011
  2451582.67845   16.313    0.013
  2451589.66187   16.590    0.020
  2451597.66384   16.482    0.013
  2451603.63294   16.180    0.013
  2451605.69839   16.394    0.011
  2451608.66628   16.156    0.008
  2451616.65330   16.209    0.011
  2451627.53138   16.529    0.010
