ID_OGLE,RAJ2000.0,DECJ2000.0,Survey,Band,N_epoch,JD,mag,errmag
OGLE-LMC-CEP-1862,05:24:13.45,-69:30:01.6,OGLE3/OGLE4,I,797,2161.87394,15.447,0.007
OGLE-LMC-CEP-1862,05:24:13.45,-69:30:01.6,OGLE3/OGLE4,I,797,2173.88712,15.489,0.006
OGLE-LMC-CEP-1862,05:24:13.45,-69:30:01.6,OGLE3/OGLE4,I,797,2192.8559,15.066,0.006
OGLE-LMC-CEP-1862,05:24:13.45,-69:30:01.6,OGLE3/OGLE4,I,797,2201.84234,15.058,0.006
OGLE-LMC-CEP-1862,05:24:13.45,-69:30:01.6,OGLE3/OGLE4,I,797,2214.82385,15.38,0.006
OGLE-LMC-CEP-1862,05:24:13.45,-69:30:01.6,OGLE3/OGLE4,I,797,2221.76674,15.592,0.007
OGLE-LMC-CEP-1862,05:24:13.45,-69:30:01.6,OGLE3/OGLE4,I,797,2224.77945,15.6,0.007
OGLE-LMC-CEP-1862,05:24:13.45,-69:30:01.6,OGLE3/OGLE4,I,797,2227.68205,15.597,0.007
OGLE-LMC-CEP-1862,05:24:13.45,-69:30:01.6,OGLE3/OGLE4,I,797,2229.69552,15.404,0.007
OGLE-LMC-CEP-1862,05:24:13.45,-69:30:01.6,OGLE3/OGLE4,I,797,2230.83968,15.624,0.007
OGLE-LMC-CEP-1862,05:24:13.45,-69:30:01.6,OGLE3/OGLE4,I,797,2232.8593,15.455,0.007
OGLE-LMC-CEP-1862,05:24:13.45,-69:30:01.6,OGLE3/OGLE4,I,797,2234.85404,15.212,0.006
OGLE-LMC-CEP-1862,05:24:13.45,-69:30:01.6,OGLE3/OGLE4,I,797,2237.77449,15.196,0.006
OGLE-LMC-CEP-1862,05:24:13.45,-69:30:01.6,OGLE3/OGLE4,I,797,2241.69975,15.455,0.007
OGLE-LMC-CEP-1862,05:24:13.45,-69:30:01.6,OGLE3/OGLE4,I,797,2243.75356,15.224,0.006
OGLE-LMC-CEP-1862,05:24:13.45,-69:30:01.6,OGLE3/OGLE4,I,797,2247.83544,15.494,0.006
OGLE-LMC-CEP-1862,05:24:13.45,-69:30:01.6,OGLE3/OGLE4,I,797,2248.83804,15.473,0.006
OGLE-LMC-CEP-1862,05:24:13.45,-69:30:01.6,OGLE3/OGLE4,I,797,2250.82616,15.483,0.006
OGLE-LMC-CEP-1862,05:24:13.45,-69:30:01.6,OGLE3/OGLE4,I,797,2252.68514,15.234,0.006
OGLE-LMC-CEP-1862,05:24:13.45,-69:30:01.6,OGLE3/OGLE4,I,797,2254.67621,15.563,0.007
OGLE-LMC-CEP-1862,05:24:13.45,-69:30:01.6,OGLE3/OGLE4,I,797,2257.68288,15.519,0.006
OGLE-LMC-CEP-1862,05:24:13.45,-69:30:01.6,OGLE3/OGLE4,I,797,2264.69497,15.291,0.006
OGLE-LMC-CEP-1862,05:24:13.45,-69:30:01.6,OGLE3/OGLE4,I,797,2266.68109,15.317,0.006
OGLE-LMC-CEP-1862,05:24:13.45,-69:30:01.6,OGLE3/OGLE4,I,797,2270.68879,15.318,0.006
OGLE-LMC-CEP-1862,05:24:13.45,-69:30:01.6,OGLE3/OGLE4,I,797,2271.82913,15.533,0.006
OGLE-LMC-CEP-1862,05:24:13.45,-69:30:01.6,OGLE3/OGLE4,I,797,2272.83705,15.057,0.006
OGLE-LMC-CEP-1862,05:24:13.45,-69:30:01.6,OGLE3/OGLE4,I,797,2274.67876,15.53,0.007
OGLE-LMC-CEP-1862,05:24:13.45,-69:30:01.6,OGLE3/OGLE4,I,797,2276.7847,15.346,0.006
OGLE-LMC-CEP-1862,05:24:13.45,-69:30:01.6,OGLE3/OGLE4,I,797,2277.83803,15.543,0.006
OGLE-LMC-CEP-1862,05:24:13.45,-69:30:01.6,OGLE3/OGLE4,I,797,2279.85562,15.377,0.006
OGLE-LMC-CEP-1862,05:24:13.45,-69:30:01.6,OGLE3/OGLE4,I,797,2280.82914,15.576,0.007
