ID_OGLE,RAJ2000.0,DECJ2000.0,Survey,Band,N_epoch,HJD,mag,errmag
OGLE-LMC-CEP-3193,05:47:34.70,-70:31:14.2,OGLE2,V,41,822.74114,16.886,0.02
OGLE-LMC-CEP-3193,05:47:34.70,-70:31:14.2,OGLE2,V,41,844.78773,16.845,0.011
OGLE-LMC-CEP-3193,05:47:34.70,-70:31:14.2,OGLE2,V,41,875.66149,16.635,0.015
OGLE-LMC-CEP-3193,05:47:34.70,-70:31:14.2,OGLE2,V,41,897.67894,16.657,0.014
OGLE-LMC-CEP-3193,05:47:34.70,-70:31:14.2,OGLE2,V,41,1090.87793,16.702,0.018
OGLE-LMC-CEP-3193,05:47:34.70,-70:31:14.2,OGLE2,V,41,1131.7677,16.842,0.02
OGLE-LMC-CEP-3193,05:47:34.70,-70:31:14.2,OGLE2,V,41,1144.7948,16.68,0.022
OGLE-LMC-CEP-3193,05:47:34.70,-70:31:14.2,OGLE2,V,41,1153.76936,16.871,0.014
OGLE-LMC-CEP-3193,05:47:34.70,-70:31:14.2,OGLE2,V,41,1155.82054,16.795,0.024
OGLE-LMC-CEP-3193,05:47:34.70,-70:31:14.2,OGLE2,V,41,1157.83897,16.714,0.014
OGLE-LMC-CEP-3193,05:47:34.70,-70:31:14.2,OGLE2,V,41,1159.81439,16.647,0.013
OGLE-LMC-CEP-3193,05:47:34.70,-70:31:14.2,OGLE2,V,41,1166.84811,16.731,0.014
OGLE-LMC-CEP-3193,05:47:34.70,-70:31:14.2,OGLE2,V,41,1194.77892,16.667,0.015
OGLE-LMC-CEP-3193,05:47:34.70,-70:31:14.2,OGLE2,V,41,1205.76925,16.894,0.017
OGLE-LMC-CEP-3193,05:47:34.70,-70:31:14.2,OGLE2,V,41,1207.78789,16.899,0.015
OGLE-LMC-CEP-3193,05:47:34.70,-70:31:14.2,OGLE2,V,41,1212.7698,16.855,0.017
OGLE-LMC-CEP-3193,05:47:34.70,-70:31:14.2,OGLE2,V,41,1214.79544,16.779,0.014
OGLE-LMC-CEP-3193,05:47:34.70,-70:31:14.2,OGLE2,V,41,1216.75529,16.683,0.015
OGLE-LMC-CEP-3193,05:47:34.70,-70:31:14.2,OGLE2,V,41,1221.75115,16.656,0.011
OGLE-LMC-CEP-3193,05:47:34.70,-70:31:14.2,OGLE2,V,41,1239.64725,16.822,0.018
OGLE-LMC-CEP-3193,05:47:34.70,-70:31:14.2,OGLE2,V,41,1248.59254,16.675,0.013
OGLE-LMC-CEP-3193,05:47:34.70,-70:31:14.2,OGLE2,V,41,1258.5748,16.677,0.015
OGLE-LMC-CEP-3193,05:47:34.70,-70:31:14.2,OGLE2,V,41,1291.62505,16.836,0.013
OGLE-LMC-CEP-3193,05:47:34.70,-70:31:14.2,OGLE2,V,41,1472.86268,16.879,0.011
OGLE-LMC-CEP-3193,05:47:34.70,-70:31:14.2,OGLE2,V,41,1477.81642,16.907,0.018
OGLE-LMC-CEP-3193,05:47:34.70,-70:31:14.2,OGLE2,V,41,1495.84328,16.697,0.014
OGLE-LMC-CEP-3193,05:47:34.70,-70:31:14.2,OGLE2,V,41,1498.84157,16.69,0.011
OGLE-LMC-CEP-3193,05:47:34.70,-70:31:14.2,OGLE2,V,41,1521.83244,16.861,0.02
OGLE-LMC-CEP-3193,05:47:34.70,-70:31:14.2,OGLE2,V,41,1524.81541,16.909,0.017
OGLE-LMC-CEP-3193,05:47:34.70,-70:31:14.2,OGLE2,V,41,1545.86188,16.738,0.018
OGLE-LMC-CEP-3193,05:47:34.70,-70:31:14.2,OGLE2,V,41,1550.83161,16.726,0.022
OGLE-LMC-CEP-3193,05:47:34.70,-70:31:14.2,OGLE2,V,41,1551.83183,16.939,0.02
OGLE-LMC-CEP-3193,05:47:34.70,-70:31:14.2,OGLE2,V,41,1568.72297,16.808,0.014
OGLE-LMC-CEP-3193,05:47:34.70,-70:31:14.2,OGLE2,V,41,1579.76329,16.732,0.01
OGLE-LMC-CEP-3193,05:47:34.70,-70:31:14.2,OGLE2,V,41,1587.75594,16.697,0.014
OGLE-LMC-CEP-3193,05:47:34.70,-70:31:14.2,OGLE2,V,41,1593.72093,16.913,0.02
OGLE-LMC-CEP-3193,05:47:34.70,-70:31:14.2,OGLE2,V,41,1615.66897,16.809,0.013
OGLE-LMC-CEP-3193,05:47:34.70,-70:31:14.2,OGLE2,V,41,1619.70078,16.693,0.017
OGLE-LMC-CEP-3193,05:47:34.70,-70:31:14.2,OGLE2,V,41,1622.65998,16.764,0.018
OGLE-LMC-CEP-3193,05:47:34.70,-70:31:14.2,OGLE2,V,41,1625.60386,16.822,0.017
OGLE-LMC-CEP-3193,05:47:34.70,-70:31:14.2,OGLE2,V,41,1631.67092,16.775,0.014
