ID_OGLE,RAJ2000.0,DECJ2000.0,Survey,Band,N_epoch,HJD,mag,errmag
OGLE-LMC-CEP-0977,05:06:59.57,-69:18:20.4,OGLE2,V,34,479.70057,16.273,0.013
OGLE-LMC-CEP-0977,05:06:59.57,-69:18:20.4,OGLE2,V,34,485.62717,15.889,0.008
OGLE-LMC-CEP-0977,05:06:59.57,-69:18:20.4,OGLE2,V,34,527.63734,16.228,0.011
OGLE-LMC-CEP-0977,05:06:59.57,-69:18:20.4,OGLE2,V,34,714.86831,15.78,0.01
OGLE-LMC-CEP-0977,05:06:59.57,-69:18:20.4,OGLE2,V,34,748.78355,16.118,0.011
OGLE-LMC-CEP-0977,05:06:59.57,-69:18:20.4,OGLE2,V,34,755.83604,15.898,0.008
OGLE-LMC-CEP-0977,05:06:59.57,-69:18:20.4,OGLE2,V,34,799.7531,15.766,0.013
OGLE-LMC-CEP-0977,05:06:59.57,-69:18:20.4,OGLE2,V,34,821.76019,16.175,0.015
OGLE-LMC-CEP-0977,05:06:59.57,-69:18:20.4,OGLE2,V,34,824.78979,15.98,0.011
OGLE-LMC-CEP-0977,05:06:59.57,-69:18:20.4,OGLE2,V,34,825.77414,16.163,0.014
OGLE-LMC-CEP-0977,05:06:59.57,-69:18:20.4,OGLE2,V,34,836.73812,15.952,0.013
OGLE-LMC-CEP-0977,05:06:59.57,-69:18:20.4,OGLE2,V,34,837.75279,16.154,0.01
OGLE-LMC-CEP-0977,05:06:59.57,-69:18:20.4,OGLE2,V,34,843.7435,15.839,0.011
OGLE-LMC-CEP-0977,05:06:59.57,-69:18:20.4,OGLE2,V,34,857.58985,16.105,0.015
OGLE-LMC-CEP-0977,05:06:59.57,-69:18:20.4,OGLE2,V,34,859.69666,15.966,0.013
OGLE-LMC-CEP-0977,05:06:59.57,-69:18:20.4,OGLE2,V,34,881.63329,16.052,0.014
OGLE-LMC-CEP-0977,05:06:59.57,-69:18:20.4,OGLE2,V,34,890.58733,16.225,0.008
OGLE-LMC-CEP-0977,05:06:59.57,-69:18:20.4,OGLE2,V,34,894.54934,16.2,0.011
OGLE-LMC-CEP-0977,05:06:59.57,-69:18:20.4,OGLE2,V,34,921.60295,15.974,0.011
OGLE-LMC-CEP-0977,05:06:59.57,-69:18:20.4,OGLE2,V,34,1205.73659,16.281,0.011
OGLE-LMC-CEP-0977,05:06:59.57,-69:18:20.4,OGLE2,V,34,1225.66405,16.261,0.013
OGLE-LMC-CEP-0977,05:06:59.57,-69:18:20.4,OGLE2,V,34,1235.61656,15.856,0.007
OGLE-LMC-CEP-0977,05:06:59.57,-69:18:20.4,OGLE2,V,34,1245.65539,16.228,0.01
OGLE-LMC-CEP-0977,05:06:59.57,-69:18:20.4,OGLE2,V,34,1496.81281,16.019,0.008
OGLE-LMC-CEP-0977,05:06:59.57,-69:18:20.4,OGLE2,V,34,1499.82942,16.263,0.008
OGLE-LMC-CEP-0977,05:06:59.57,-69:18:20.4,OGLE2,V,34,1515.74222,16.215,0.007
OGLE-LMC-CEP-0977,05:06:59.57,-69:18:20.4,OGLE2,V,34,1545.7522,15.75,0.017
OGLE-LMC-CEP-0977,05:06:59.57,-69:18:20.4,OGLE2,V,34,1550.73616,15.999,0.017
OGLE-LMC-CEP-0977,05:06:59.57,-69:18:20.4,OGLE2,V,34,1567.67654,16.163,0.018
OGLE-LMC-CEP-0977,05:06:59.57,-69:18:20.4,OGLE2,V,34,1584.68742,16.274,0.014
OGLE-LMC-CEP-0977,05:06:59.57,-69:18:20.4,OGLE2,V,34,1612.57524,16.213,0.017
OGLE-LMC-CEP-0977,05:06:59.57,-69:18:20.4,OGLE2,V,34,1620.64441,16.205,0.013
OGLE-LMC-CEP-0977,05:06:59.57,-69:18:20.4,OGLE2,V,34,1623.58213,16.042,0.018
OGLE-LMC-CEP-0977,05:06:59.57,-69:18:20.4,OGLE2,V,34,1629.58528,16.242,0.013
