ID_OGLE,RAJ2000.0,DECJ2000.0,Survey,Band,N_epoch,HJD,mag,errmag
OGLE-LMC-CEP-1430,05:16:08.02,-69:01:51.9,OGLE2,V,43,706.89983,15.804,0.01
OGLE-LMC-CEP-1430,05:16:08.02,-69:01:51.9,OGLE2,V,43,713.90663,15.796,0.013
OGLE-LMC-CEP-1430,05:16:08.02,-69:01:51.9,OGLE2,V,43,722.8458,16.114,0.011
OGLE-LMC-CEP-1430,05:16:08.02,-69:01:51.9,OGLE2,V,43,748.82709,15.688,0.008
OGLE-LMC-CEP-1430,05:16:08.02,-69:01:51.9,OGLE2,V,43,755.81825,15.654,0.011
OGLE-LMC-CEP-1430,05:16:08.02,-69:01:51.9,OGLE2,V,43,799.74106,16.113,0.015
OGLE-LMC-CEP-1430,05:16:08.02,-69:01:51.9,OGLE2,V,43,821.74897,16.098,0.014
OGLE-LMC-CEP-1430,05:16:08.02,-69:01:51.9,OGLE2,V,43,824.77858,16.186,0.011
OGLE-LMC-CEP-1430,05:16:08.02,-69:01:51.9,OGLE2,V,43,825.76296,15.573,0.015
OGLE-LMC-CEP-1430,05:16:08.02,-69:01:51.9,OGLE2,V,43,826.85742,15.933,0.013
OGLE-LMC-CEP-1430,05:16:08.02,-69:01:51.9,OGLE2,V,43,833.74705,15.894,0.008
OGLE-LMC-CEP-1430,05:16:08.02,-69:01:51.9,OGLE2,V,43,835.78689,15.964,0.013
OGLE-LMC-CEP-1430,05:16:08.02,-69:01:51.9,OGLE2,V,43,836.72655,15.732,0.014
OGLE-LMC-CEP-1430,05:16:08.02,-69:01:51.9,OGLE2,V,43,837.74171,16.037,0.015
OGLE-LMC-CEP-1430,05:16:08.02,-69:01:51.9,OGLE2,V,43,843.78649,15.766,0.008
OGLE-LMC-CEP-1430,05:16:08.02,-69:01:51.9,OGLE2,V,43,844.75578,16.067,0.007
OGLE-LMC-CEP-1430,05:16:08.02,-69:01:51.9,OGLE2,V,43,845.77833,16.225,0.008
OGLE-LMC-CEP-1430,05:16:08.02,-69:01:51.9,OGLE2,V,43,857.62124,15.727,0.014
OGLE-LMC-CEP-1430,05:16:08.02,-69:01:51.9,OGLE2,V,43,859.70752,16.215,0.013
OGLE-LMC-CEP-1430,05:16:08.02,-69:01:51.9,OGLE2,V,43,881.71103,15.594,0.013
OGLE-LMC-CEP-1430,05:16:08.02,-69:01:51.9,OGLE2,V,43,891.57691,15.971,0.008
OGLE-LMC-CEP-1430,05:16:08.02,-69:01:51.9,OGLE2,V,43,894.50472,16.195,0.011
OGLE-LMC-CEP-1430,05:16:08.02,-69:01:51.9,OGLE2,V,43,921.61587,16.086,0.01
OGLE-LMC-CEP-1430,05:16:08.02,-69:01:51.9,OGLE2,V,43,1107.87105,15.717,0.015
OGLE-LMC-CEP-1430,05:16:08.02,-69:01:51.9,OGLE2,V,43,1129.74132,15.813,0.018
OGLE-LMC-CEP-1430,05:16:08.02,-69:01:51.9,OGLE2,V,43,1153.82933,15.702,0.01
OGLE-LMC-CEP-1430,05:16:08.02,-69:01:51.9,OGLE2,V,43,1225.62134,16.204,0.015
OGLE-LMC-CEP-1430,05:16:08.02,-69:01:51.9,OGLE2,V,43,1235.66537,16.135,0.011
OGLE-LMC-CEP-1430,05:16:08.02,-69:01:51.9,OGLE2,V,43,1246.66586,16.226,0.01
OGLE-LMC-CEP-1430,05:16:08.02,-69:01:51.9,OGLE2,V,43,1253.54602,16.202,0.013
OGLE-LMC-CEP-1430,05:16:08.02,-69:01:51.9,OGLE2,V,43,1291.55907,16.166,0.013
OGLE-LMC-CEP-1430,05:16:08.02,-69:01:51.9,OGLE2,V,43,1477.829,15.598,0.014
OGLE-LMC-CEP-1430,05:16:08.02,-69:01:51.9,OGLE2,V,43,1496.67521,16.053,0.015
OGLE-LMC-CEP-1430,05:16:08.02,-69:01:51.9,OGLE2,V,43,1515.75378,15.65,0.007
OGLE-LMC-CEP-1430,05:16:08.02,-69:01:51.9,OGLE2,V,43,1524.74917,16.108,0.008
OGLE-LMC-CEP-1430,05:16:08.02,-69:01:51.9,OGLE2,V,43,1545.7089,16.103,0.01
OGLE-LMC-CEP-1430,05:16:08.02,-69:01:51.9,OGLE2,V,43,1551.75733,15.871,0.013
OGLE-LMC-CEP-1430,05:16:08.02,-69:01:51.9,OGLE2,V,43,1565.57835,15.823,0.01
OGLE-LMC-CEP-1430,05:16:08.02,-69:01:51.9,OGLE2,V,43,1579.68966,15.917,0.008
OGLE-LMC-CEP-1430,05:16:08.02,-69:01:51.9,OGLE2,V,43,1615.59406,16.161,0.008
OGLE-LMC-CEP-1430,05:16:08.02,-69:01:51.9,OGLE2,V,43,1620.6552,15.601,0.007
OGLE-LMC-CEP-1430,05:16:08.02,-69:01:51.9,OGLE2,V,43,1623.5147,16.106,0.011
OGLE-LMC-CEP-1430,05:16:08.02,-69:01:51.9,OGLE2,V,43,1628.56099,15.899,0.014
