ID_OGLE,RAJ2000.0,DECJ2000.0,Survey,Band,N_epoch,HJD,mag,errmag
OGLE-LMC-CEP-1588,05:19:28.00,-69:11:31.4,OGLE2,V,43,467.74052,16.158,0.013
OGLE-LMC-CEP-1588,05:19:28.00,-69:11:31.4,OGLE2,V,43,471.76282,16.103,0.015
OGLE-LMC-CEP-1588,05:19:28.00,-69:11:31.4,OGLE2,V,43,478.65958,16.378,0.014
OGLE-LMC-CEP-1588,05:19:28.00,-69:11:31.4,OGLE2,V,43,479.62663,16.233,0.015
OGLE-LMC-CEP-1588,05:19:28.00,-69:11:31.4,OGLE2,V,43,481.64229,16.225,0.008
OGLE-LMC-CEP-1588,05:19:28.00,-69:11:31.4,OGLE2,V,43,484.61692,16.114,0.01
OGLE-LMC-CEP-1588,05:19:28.00,-69:11:31.4,OGLE2,V,43,485.70979,16.144,0.011
OGLE-LMC-CEP-1588,05:19:28.00,-69:11:31.4,OGLE2,V,43,490.62228,16.224,0.011
OGLE-LMC-CEP-1588,05:19:28.00,-69:11:31.4,OGLE2,V,43,498.69697,16.063,0.014
OGLE-LMC-CEP-1588,05:19:28.00,-69:11:31.4,OGLE2,V,43,501.66195,16.318,0.011
OGLE-LMC-CEP-1588,05:19:28.00,-69:11:31.4,OGLE2,V,43,527.6243,16.315,0.008
OGLE-LMC-CEP-1588,05:19:28.00,-69:11:31.4,OGLE2,V,43,539.60635,16.111,0.014
OGLE-LMC-CEP-1588,05:19:28.00,-69:11:31.4,OGLE2,V,43,541.67487,16.363,0.014
OGLE-LMC-CEP-1588,05:19:28.00,-69:11:31.4,OGLE2,V,43,553.55485,16.201,0.011
OGLE-LMC-CEP-1588,05:19:28.00,-69:11:31.4,OGLE2,V,43,797.83451,16.265,0.013
OGLE-LMC-CEP-1588,05:19:28.00,-69:11:31.4,OGLE2,V,43,821.72679,16.364,0.017
OGLE-LMC-CEP-1588,05:19:28.00,-69:11:31.4,OGLE2,V,43,835.76481,16.271,0.013
OGLE-LMC-CEP-1588,05:19:28.00,-69:11:31.4,OGLE2,V,43,845.73135,16.075,0.008
OGLE-LMC-CEP-1588,05:19:28.00,-69:11:31.4,OGLE2,V,43,859.64289,16.097,0.01
OGLE-LMC-CEP-1588,05:19:28.00,-69:11:31.4,OGLE2,V,43,881.69919,16.072,0.015
OGLE-LMC-CEP-1588,05:19:28.00,-69:11:31.4,OGLE2,V,43,1130.78155,16.228,0.014
OGLE-LMC-CEP-1588,05:19:28.00,-69:11:31.4,OGLE2,V,43,1178.83425,16.201,0.015
OGLE-LMC-CEP-1588,05:19:28.00,-69:11:31.4,OGLE2,V,43,1182.7861,16.331,0.018
OGLE-LMC-CEP-1588,05:19:28.00,-69:11:31.4,OGLE2,V,43,1188.82124,16.095,0.01
OGLE-LMC-CEP-1588,05:19:28.00,-69:11:31.4,OGLE2,V,43,1190.79117,16.327,0.011
OGLE-LMC-CEP-1588,05:19:28.00,-69:11:31.4,OGLE2,V,43,1193.74451,16.143,0.014
OGLE-LMC-CEP-1588,05:19:28.00,-69:11:31.4,OGLE2,V,43,1205.7035,16.237,0.011
OGLE-LMC-CEP-1588,05:19:28.00,-69:11:31.4,OGLE2,V,43,1212.66011,16.267,0.017
OGLE-LMC-CEP-1588,05:19:28.00,-69:11:31.4,OGLE2,V,43,1220.70471,16.113,0.014
OGLE-LMC-CEP-1588,05:19:28.00,-69:11:31.4,OGLE2,V,43,1239.60006,16.265,0.018
OGLE-LMC-CEP-1588,05:19:28.00,-69:11:31.4,OGLE2,V,43,1247.641,16.12,0.008
OGLE-LMC-CEP-1588,05:19:28.00,-69:11:31.4,OGLE2,V,43,1291.54674,16.186,0.011
OGLE-LMC-CEP-1588,05:19:28.00,-69:11:31.4,OGLE2,V,43,1496.77767,16.224,0.008
OGLE-LMC-CEP-1588,05:19:28.00,-69:11:31.4,OGLE2,V,43,1515.82768,16.405,0.01
OGLE-LMC-CEP-1588,05:19:28.00,-69:11:31.4,OGLE2,V,43,1543.80968,16.26,0.01
OGLE-LMC-CEP-1588,05:19:28.00,-69:11:31.4,OGLE2,V,43,1550.7995,16.262,0.015
OGLE-LMC-CEP-1588,05:19:28.00,-69:11:31.4,OGLE2,V,43,1572.78525,16.192,0.011
OGLE-LMC-CEP-1588,05:19:28.00,-69:11:31.4,OGLE2,V,43,1573.78643,16.311,0.014
OGLE-LMC-CEP-1588,05:19:28.00,-69:11:31.4,OGLE2,V,43,1587.66241,16.302,0.011
OGLE-LMC-CEP-1588,05:19:28.00,-69:11:31.4,OGLE2,V,43,1612.59775,16.085,0.014
OGLE-LMC-CEP-1588,05:19:28.00,-69:11:31.4,OGLE2,V,43,1618.60479,16.291,0.013
OGLE-LMC-CEP-1588,05:19:28.00,-69:11:31.4,OGLE2,V,43,1624.5722,16.337,0.013
OGLE-LMC-CEP-1588,05:19:28.00,-69:11:31.4,OGLE2,V,43,1631.55405,16.224,0.017
