ID_OGLE,RAJ2000.0,DECJ2000.0,Survey,Band,N_epoch,HJD,mag,errmag
OGLE-LMC-CEP-2289,05:32:02.53,-69:38:14.3,OGLE2,V,48,471.6974,15.954,0.015
OGLE-LMC-CEP-2289,05:32:02.53,-69:38:14.3,OGLE2,V,48,478.60726,16.239,0.013
OGLE-LMC-CEP-2289,05:32:02.53,-69:38:14.3,OGLE2,V,48,479.67773,15.535,0.01
OGLE-LMC-CEP-2289,05:32:02.53,-69:38:14.3,OGLE2,V,48,480.70075,15.968,0.014
OGLE-LMC-CEP-2289,05:32:02.53,-69:38:14.3,OGLE2,V,48,484.66797,15.997,0.013
OGLE-LMC-CEP-2289,05:32:02.53,-69:38:14.3,OGLE2,V,48,485.65917,16.191,0.01
OGLE-LMC-CEP-2289,05:32:02.53,-69:38:14.3,OGLE2,V,48,490.67333,15.488,0.008
OGLE-LMC-CEP-2289,05:32:02.53,-69:38:14.3,OGLE2,V,48,493.65904,16.248,0.01
OGLE-LMC-CEP-2289,05:32:02.53,-69:38:14.3,OGLE2,V,48,498.6464,15.69,0.01
OGLE-LMC-CEP-2289,05:32:02.53,-69:38:14.3,OGLE2,V,48,501.61136,15.602,0.008
OGLE-LMC-CEP-2289,05:32:02.53,-69:38:14.3,OGLE2,V,48,515.7103,16.221,0.011
OGLE-LMC-CEP-2289,05:32:02.53,-69:38:14.3,OGLE2,V,48,527.57381,15.649,0.01
OGLE-LMC-CEP-2289,05:32:02.53,-69:38:14.3,OGLE2,V,48,538.60923,15.828,0.01
OGLE-LMC-CEP-2289,05:32:02.53,-69:38:14.3,OGLE2,V,48,539.55587,15.721,0.011
OGLE-LMC-CEP-2289,05:32:02.53,-69:38:14.3,OGLE2,V,48,541.62433,16.222,0.008
OGLE-LMC-CEP-2289,05:32:02.53,-69:38:14.3,OGLE2,V,48,551.538,15.99,0.011
OGLE-LMC-CEP-2289,05:32:02.53,-69:38:14.3,OGLE2,V,48,552.54769,16.187,0.01
OGLE-LMC-CEP-2289,05:32:02.53,-69:38:14.3,OGLE2,V,48,553.60597,15.574,0.008
OGLE-LMC-CEP-2289,05:32:02.53,-69:38:14.3,OGLE2,V,48,559.56582,16.1,0.013
OGLE-LMC-CEP-2289,05:32:02.53,-69:38:14.3,OGLE2,V,48,559.57926,16.131,0.01
OGLE-LMC-CEP-2289,05:32:02.53,-69:38:14.3,OGLE2,V,48,730.77966,16.198,0.017
OGLE-LMC-CEP-2289,05:32:02.53,-69:38:14.3,OGLE2,V,48,821.67444,15.685,0.014
OGLE-LMC-CEP-2289,05:32:02.53,-69:38:14.3,OGLE2,V,48,835.71242,15.686,0.013
OGLE-LMC-CEP-2289,05:32:02.53,-69:38:14.3,OGLE2,V,48,845.67657,16.164,0.013
OGLE-LMC-CEP-2289,05:32:02.53,-69:38:14.3,OGLE2,V,48,859.59055,15.974,0.011
OGLE-LMC-CEP-2289,05:32:02.53,-69:38:14.3,OGLE2,V,48,881.64691,15.89,0.014
OGLE-LMC-CEP-2289,05:32:02.53,-69:38:14.3,OGLE2,V,48,894.57042,16.228,0.011
OGLE-LMC-CEP-2289,05:32:02.53,-69:38:14.3,OGLE2,V,48,1178.78184,15.947,0.014
OGLE-LMC-CEP-2289,05:32:02.53,-69:38:14.3,OGLE2,V,48,1182.73374,16.023,0.017
OGLE-LMC-CEP-2289,05:32:02.53,-69:38:14.3,OGLE2,V,48,1188.76879,15.501,0.014
OGLE-LMC-CEP-2289,05:32:02.53,-69:38:14.3,OGLE2,V,48,1193.69216,15.966,0.011
OGLE-LMC-CEP-2289,05:32:02.53,-69:38:14.3,OGLE2,V,48,1205.65109,16.163,0.014
OGLE-LMC-CEP-2289,05:32:02.53,-69:38:14.3,OGLE2,V,48,1212.60772,16.04,0.013
OGLE-LMC-CEP-2289,05:32:02.53,-69:38:14.3,OGLE2,V,48,1220.65235,16.176,0.014
OGLE-LMC-CEP-2289,05:32:02.53,-69:38:14.3,OGLE2,V,48,1229.57851,15.514,0.01
OGLE-LMC-CEP-2289,05:32:02.53,-69:38:14.3,OGLE2,V,48,1247.58871,16.049,0.014
OGLE-LMC-CEP-2289,05:32:02.53,-69:38:14.3,OGLE2,V,48,1496.72513,15.528,0.013
OGLE-LMC-CEP-2289,05:32:02.53,-69:38:14.3,OGLE2,V,48,1511.80138,15.493,0.015
OGLE-LMC-CEP-2289,05:32:02.53,-69:38:14.3,OGLE2,V,48,1515.77524,15.615,0.01
OGLE-LMC-CEP-2289,05:32:02.53,-69:38:14.3,OGLE2,V,48,1524.68421,16.089,0.01
OGLE-LMC-CEP-2289,05:32:02.53,-69:38:14.3,OGLE2,V,48,1543.75724,16.177,0.017
OGLE-LMC-CEP-2289,05:32:02.53,-69:38:14.3,OGLE2,V,48,1572.73201,16.038,0.013
OGLE-LMC-CEP-2289,05:32:02.53,-69:38:14.3,OGLE2,V,48,1573.75095,16.218,0.018
OGLE-LMC-CEP-2289,05:32:02.53,-69:38:14.3,OGLE2,V,48,1587.72153,16.08,0.014
OGLE-LMC-CEP-2289,05:32:02.53,-69:38:14.3,OGLE2,V,48,1612.65059,15.765,0.01
OGLE-LMC-CEP-2289,05:32:02.53,-69:38:14.3,OGLE2,V,48,1619.66807,15.618,0.013
OGLE-LMC-CEP-2289,05:32:02.53,-69:38:14.3,OGLE2,V,48,1622.62772,15.989,0.015
OGLE-LMC-CEP-2289,05:32:02.53,-69:38:14.3,OGLE2,V,48,1624.62502,16.034,0.014
