ID_OGLE,RAJ2000.0,DECJ2000.0,Survey,Band,N_epoch,HJD,mag,errmag
OGLE-LMC-CEP-2097,05:28:33.49,-69:35:46.1,OGLE2,V,55,471.70451,16.199,0.013
OGLE-LMC-CEP-2097,05:28:33.49,-69:35:46.1,OGLE2,V,55,478.61724,16.202,0.017
OGLE-LMC-CEP-2097,05:28:33.49,-69:35:46.1,OGLE2,V,55,479.66741,16.235,0.014
OGLE-LMC-CEP-2097,05:28:33.49,-69:35:46.1,OGLE2,V,55,480.71074,15.785,0.007
OGLE-LMC-CEP-2097,05:28:33.49,-69:35:46.1,OGLE2,V,55,481.68299,16.023,0.007
OGLE-LMC-CEP-2097,05:28:33.49,-69:35:46.1,OGLE2,V,55,484.65764,15.777,0.008
OGLE-LMC-CEP-2097,05:28:33.49,-69:35:46.1,OGLE2,V,55,485.66917,16.022,0.013
OGLE-LMC-CEP-2097,05:28:33.49,-69:35:46.1,OGLE2,V,55,490.66302,16.196,0.01
OGLE-LMC-CEP-2097,05:28:33.49,-69:35:46.1,OGLE2,V,55,493.66902,16.029,0.01
OGLE-LMC-CEP-2097,05:28:33.49,-69:35:46.1,OGLE2,V,55,498.65637,16.199,0.013
OGLE-LMC-CEP-2097,05:28:33.49,-69:35:46.1,OGLE2,V,55,501.62135,15.992,0.01
OGLE-LMC-CEP-2097,05:28:33.49,-69:35:46.1,OGLE2,V,55,515.72027,16.249,0.01
OGLE-LMC-CEP-2097,05:28:33.49,-69:35:46.1,OGLE2,V,55,527.58377,16.277,0.01
OGLE-LMC-CEP-2097,05:28:33.49,-69:35:46.1,OGLE2,V,55,537.57901,15.959,0.011
OGLE-LMC-CEP-2097,05:28:33.49,-69:35:46.1,OGLE2,V,55,538.62553,16.178,0.01
OGLE-LMC-CEP-2097,05:28:33.49,-69:35:46.1,OGLE2,V,55,539.56582,16.281,0.011
OGLE-LMC-CEP-2097,05:28:33.49,-69:35:46.1,OGLE2,V,55,541.63432,15.972,0.011
OGLE-LMC-CEP-2097,05:28:33.49,-69:35:46.1,OGLE2,V,55,551.57273,16.279,0.008
