epoch,mag,errmag
2450456.64363,14.338,0.008
2450456.71436,14.332,0.01
2450456.81327,14.369,0.01
2450457.56161,14.458,0.013
2450457.60554,14.453,0.014
2450457.66422,14.452,0.007
2450457.78143,14.468,0.014
2450458.63794,14.292,0.011
2450458.69664,14.264,0.01
2450459.55521,13.978,0.008
2450459.60138,13.977,0.011
2450459.65994,13.964,0.008
2450459.71938,13.969,0.01
2450459.76322,13.967,0.008
2450459.80703,13.973,0.01
2450461.5661,14.08,0.013
2450461.60991,14.085,0.011
2450461.66852,14.076,0.01
2450461.7347,14.096,0.014
2450461.79669,14.068,0.011
2450462.56661,14.168,0.015
2450462.62525,14.177,0.014
2450465.67007,14.357,0.01
2450465.71775,14.345,0.014
2450465.8026,14.329,0.014
2450466.65384,14.011,0.015
2450466.72036,14.009,0.013
2450466.80533,14.0,0.008
2450467.76209,14.032,0.013
2450468.66417,14.081,0.007
2450468.73436,14.092,0.013
2450468.79295,14.08,0.011
2450469.66504,14.131,0.006
2450469.80208,14.177,0.014
2450470.73983,14.292,0.011
2450471.65089,14.409,0.013
2450471.78765,14.43,0.011
2450472.62545,14.43,0.008
2450472.66933,14.422,0.014
2450472.71314,14.417,0.007
2450472.77905,14.398,0.011
2450473.69312,14.105,0.007
2450474.70502,14.002,0.011
2450475.53943,14.114,0.004
2450475.59822,14.084,0.006
2450475.66436,14.093,0.01
2450475.71648,14.121,0.007
2450476.74919,14.111,0.006
2450477.53618,14.25,0.008
2450477.58745,14.25,0.008
2450477.73492,14.263,0.011
2450477.8158,14.266,0.013
2450477.86002,14.281,0.014
2450478.5423,14.361,0.011
2450478.76272,14.39,0.013
2450478.82168,14.409,0.013
2450479.54115,14.458,0.01
2450479.58505,14.464,0.014
2450479.76252,14.452,0.014
2450479.82268,14.438,0.014
2450480.5772,14.218,0.008
2450480.65837,14.178,0.014
2450480.75192,14.135,0.013
2450480.79606,14.118,0.01
2450481.5624,13.973,0.01
2450481.71079,13.985,0.013
2450481.75475,13.985,0.01
2450481.79871,13.987,0.01
2450483.5779,14.095,0.007
2450483.62232,14.091,0.007
2450483.66622,14.084,0.008
2450483.7102,14.078,0.01
2450483.7541,14.11,0.006
2450483.79802,14.108,0.007
2450484.57656,14.232,0.008
2450484.68524,14.244,0.011
