epoch,mag,errmag
2450728.87431,13.736,0.008
2450729.85721,13.685,0.007
2450739.8419,13.726,0.007
2450742.85419,13.959,0.014
2450744.82705,14.058,0.01
2450745.8366,13.869,0.011
2450746.87466,13.744,0.017
2450748.67144,13.721,0.014
2450750.75173,13.764,0.008
2450751.78222,13.875,0.008
2450752.84362,13.985,0.008
2450755.75574,13.852,0.008
2450759.75231,13.779,0.01
2450760.80682,13.814,0.01
2450762.82755,14.013,0.013
2450776.85335,13.764,0.01
2450779.79428,13.789,0.008
2450781.81082,13.977,0.007
2450788.82174,13.761,0.011
2450790.83648,13.892,0.014
2450795.79319,13.732,0.01
2450798.78846,13.796,0.014
2450817.7866,13.761,0.01
2450824.73399,13.73,0.01
2450828.73613,13.809,0.013
2450829.80066,13.893,0.007
2450831.62572,14.038,0.008
2450832.74862,13.972,0.017
2450835.70162,13.725,0.013
2450836.67041,13.678,0.017
2450837.65196,13.763,0.015
2450839.6506,13.933,0.008
2450840.77101,14.062,0.008
2450842.6831,13.932,0.013
2450845.65591,13.74,0.013
2450850.72695,14.056,0.006
2450854.7644,13.749,0.006
2450855.74902,13.691,0.01
2450856.65637,13.744,0.007
2450857.71464,13.81,0.011
2450858.66849,13.881,0.007
2450859.7444,13.994,0.01
2450860.68557,14.049,0.01
2450867.6087,13.806,0.007
2450874.72027,13.723,0.008
2450876.5894,13.789,0.011
2450876.68959,13.788,0.013
2450880.61307,14.055,0.013
2450898.59623,14.001,0.017
2450933.53995,13.681,0.008
2451072.88773,13.951,0.014
2451079.83055,13.746,0.015
2451080.87479,13.781,0.007
2451083.89243,14.035,0.017
2451086.82634,13.755,0.015
2451089.78939,13.784,0.017
2451090.81119,13.813,0.011
2451102.87332,14.02,0.013
2451107.85632,13.722,0.017
2451116.8137,13.758,0.017
2451126.71544,13.775,0.017
2451129.81419,13.823,0.011
2451131.81886,14.017,0.007
2451132.81071,14.068,0.011
2451142.7611,14.076,0.01
2451151.85573,14.071,0.01
2451153.72735,13.891,0.014
2451159.74863,13.882,0.01
2451167.74522,13.77,0.014
2451168.75624,13.847,0.011
2451171.72408,14.063,0.015
2451174.8519,13.753,0.008
2451178.76986,13.85,0.017
2451183.76896,13.73,0.013
2451185.81789,13.689,0.014
2451187.77113,13.801,0.011
2451189.75952,13.954,0.011
2451191.8244,14.031,0.014
2451192.85515,13.83,0.007
2451194.67466,13.752,0.011
2451196.69156,13.763,0.006
2451202.69693,13.832,0.014
2451207.68984,13.807,0.011
2451213.7164,13.759,0.014
2451214.72432,13.719,0.017
2451215.55042,13.696,0.008
2451216.61848,13.786,0.015
2451217.68607,13.864,0.008
2451219.62333,14.043,0.01
2451221.59398,13.892,0.011
2451223.68414,13.758,0.007
2451224.56376,13.692,0.007
2451226.57205,13.81,0.007
2451227.5791,13.863,0.007
2451232.66872,13.733,0.008
2451235.56989,13.762,0.013
2451238.6558,14.021,0.008
2451241.556,13.82,0.015
2451242.62941,13.73,0.015
2451245.54169,13.78,0.013
2451247.6761,13.942,0.011
2451248.64381,14.035,0.007
2451255.58526,13.787,0.011
2451266.59513,13.888,0.01
2451267.6112,13.982,0.01
2451275.53363,13.806,0.008
2451278.51627,14.067,0.011
2451281.52432,13.744,0.015
2451290.49404,13.777,0.013
2451296.58495,13.968,0.011
