epoch,mag,errmag
2450456.79773,13.668,0.017
2450457.58997,13.708,0.013
2450457.63388,13.708,0.014
2450457.69253,13.716,0.014
2450457.75113,13.714,0.017
2450457.80977,13.718,0.015
2450457.83924,13.72,0.011
2450458.66633,13.691,0.017
2450458.73543,13.683,0.011
2450459.58357,13.563,0.01
2450459.62971,13.552,0.01
2450459.68828,13.552,0.01
2450459.74772,13.547,0.01
2450459.79158,13.553,0.008
2450459.83538,13.557,0.01
2450461.59446,13.345,0.007
2450461.63824,13.325,0.011
2450461.6969,13.289,0.017
2450461.76644,13.245,0.013
2450461.82508,13.186,0.008
2450462.59501,13.046,0.015
2450462.65362,13.054,0.014
2450465.70168,13.276,0.014
2450465.74613,13.277,0.01
2450465.83089,13.27,0.014
2450466.68215,13.318,0.008
2450466.7487,13.326,0.017
2450466.8337,13.326,0.014
2450467.68581,13.387,0.011
2450467.85637,13.414,0.015
2450468.69673,13.498,0.015
2450468.76264,13.5,0.01
2450468.82126,13.515,0.01
2450468.85787,13.525,0.015
2450469.6934,13.613,0.014
2450469.77153,13.619,0.01
2450469.84051,13.637,0.013
2450470.7721,13.716,0.01
2450471.67924,13.697,0.01
2450472.65388,13.595,0.01
2450472.69765,13.582,0.011
2450472.74147,13.572,0.01
2450472.80738,13.571,0.014
2450472.83688,13.579,0.011
2450473.72141,13.574,0.011
2450474.73344,13.43,0.011
2450475.56775,13.033,0.006
2450475.62651,13.009,0.01
2450475.69261,13.026,0.008
2450475.74478,13.039,0.008
2450476.77878,13.19,0.007
2450477.5645,13.209,0.01
2450477.61582,13.205,0.007
2450477.76326,13.219,0.014
2450477.84409,13.223,0.017
2450478.57065,13.234,0.01
2450478.79103,13.252,0.015
2450478.84999,13.266,0.008
2450479.56946,13.291,0.007
2450479.61331,13.296,0.01
2450479.73254,13.311,0.008
2450479.85094,13.324,0.008
2450480.60551,13.369,0.011
2450480.68668,13.373,0.014
2450480.78028,13.394,0.011
2450480.82438,13.409,0.013
2450481.5907,13.453,0.008
2450481.73909,13.482,0.007
2450481.78309,13.478,0.008
2450481.82699,13.49,0.008
2450482.73994,13.585,0.014
2450482.81784,13.599,0.011
2450483.6062,13.672,0.007
2450483.65065,13.688,0.008
2450483.69456,13.689,0.008
2450483.73848,13.697,0.008
2450483.78242,13.694,0.008
2450484.60493,13.709,0.011
2450484.71359,13.715,0.013
2450484.75793,13.716,0.017
2450484.80193,13.725,0.011
2450485.75545,13.624,0.011
2450485.79958,13.612,0.008
2450486.69139,13.569,0.008
2450486.74713,13.569,0.01
2450486.79228,13.562,0.008
2450487.68025,13.528,0.015
2450487.72811,13.518,0.013
2450487.7722,13.508,0.008
2450487.81635,13.509,0.01
2450488.61752,13.083,0.017
2450488.73029,13.048,0.007
2450488.7743,13.033,0.014
2450488.81835,13.041,0.008
2450489.68222,13.157,0.013
2450489.72617,13.16,0.014
2450489.77007,13.165,0.013
2450490.58647,13.204,0.01
2450490.72366,13.211,0.014
2450490.76773,13.208,0.014
2450491.61102,13.238,0.015
2450491.66279,13.238,0.01
2450491.70697,13.252,0.011
2450491.82033,13.226,0.008
2450492.59514,13.277,0.01
2450493.5982,13.343,0.013
2450493.64266,13.345,0.01
2450494.59292,13.43,0.017
2450494.63685,13.427,0.011
2450494.68103,13.442,0.011
2450494.7254,13.435,0.01
2450494.77034,13.458,0.014
2450495.66934,13.555,0.006
2450496.59105,13.643,0.007
2450496.63584,13.654,0.01
2450496.67992,13.672,0.006
2450496.72485,13.668,0.008
2450497.69388,13.71,0.01
2450498.59015,13.689,0.014
2450498.6342,13.678,0.013
2450498.74794,13.662,0.011
2450498.79188,13.649,0.017
2450499.58512,13.561,0.013
2450499.63081,13.564,0.014
2450499.77111,13.582,0.011
2450500.53979,13.551,0.015
2450500.58378,13.567,0.008
2450500.67274,13.56,0.008
2450500.72384,13.561,0.01
2450500.76832,13.554,0.01
2450501.592,13.264,0.01
2450501.71075,13.191,0.011
2450507.58045,13.395,0.011
2450509.57627,13.619,0.013
2450509.6234,13.62,0.011
2450510.61791,13.714,0.008
2450510.71105,13.726,0.011
2450512.73268,13.574,0.01
2450513.63591,13.558,0.015
2450513.72762,13.559,0.017
2450514.59857,13.42,0.011
2450514.66765,13.395,0.011
2450514.718,13.371,0.013
2450514.76487,13.341,0.017
2450515.5927,13.028,0.014
2450515.64748,13.039,0.013
2450515.69571,13.038,0.014
2450516.59902,13.205,0.007
2450516.65322,13.191,0.007
2450516.7002,13.207,0.011
2450516.74671,13.214,0.014
2450517.59702,13.233,0.011
2450517.64683,13.221,0.017
2450517.69683,13.228,0.017
2450517.74299,13.228,0.011
2450518.63437,13.252,0.015
2450518.67961,13.256,0.015
2450518.72869,13.259,0.015
2450519.59497,13.318,0.014
2450519.72403,13.323,0.015
2450521.59131,13.49,0.007
2450523.60059,13.697,0.01
2450523.65354,13.701,0.014
2450527.7051,13.504,0.008
2450532.58214,13.299,0.01
2450534.63267,13.459,0.013
2450535.57316,13.574,0.015
2450536.5523,13.681,0.013
2450536.59745,13.682,0.011
2450537.54689,13.733,0.015
2450537.64711,13.732,0.013
2450538.58664,13.684,0.017
2450539.5435,13.554,0.015
2450540.66033,13.556,0.015
2450541.61092,13.175,0.017
2450542.64232,13.147,0.013
2450543.58125,13.233,0.017
2450544.53396,13.247,0.013
2450544.57827,13.247,0.015
2450544.62255,13.242,0.011
2450544.6678,13.256,0.014
2450551.52372,13.699,0.013
2450552.53519,13.571,0.013
2450554.51723,13.402,0.015
2450557.62415,13.23,0.007
2450560.53277,13.399,0.01
2450561.5328,13.504,0.01
2450565.54132,13.611,0.011
2450566.53531,13.55,0.015
2450567.53639,13.5,0.015
2450569.53145,13.175,0.013
2450575.50843,13.576,0.01
2450577.51737,13.699,0.01
2450578.53094,13.636,0.01
2450582.51309,13.128,0.008
2450583.51583,13.225,0.007
2450689.88532,13.222,0.015
2450699.88657,13.557,0.006
2450701.85216,13.095,0.006
2450704.89471,13.274,0.004
2450706.8761,13.411,0.007
2450714.85194,13.037,0.011
2450716.80813,13.217,0.01
2450720.86445,13.49,0.008
2450728.80332,13.169,0.011
2450729.80336,13.223,0.008
2450741.85316,13.126,0.015
2450745.80798,13.344,0.014
2450747.85636,13.526,0.011
2450753.81021,13.366,0.008
2450766.81889,13.509,0.013
2450772.83804,13.377,0.014
2450775.81976,13.675,0.015
2450779.83842,13.533,0.006
2450789.79882,13.712,0.01
2450790.80927,13.688,0.011
2450795.76692,13.197,0.008
2450796.83881,13.229,0.011
2450797.76662,13.268,0.017
2450798.73854,13.32,0.015
2450816.79443,13.716,0.014
2450817.71367,13.635,0.011
2450822.82755,13.211,0.01
2450824.8568,13.284,0.013
2450829.78275,13.729,0.007
2450832.70712,13.548,0.013
2450836.80591,13.229,0.014
2450840.68528,13.521,0.01
2450843.68572,13.706,0.011
2450850.65932,13.26,0.008
2450854.69713,13.583,0.008
2450855.66403,13.705,0.01
2450856.63035,13.727,0.007
2450858.60289,13.548,0.01
2450875.57823,13.222,0.011
2450880.56378,13.483,0.011
2450887.57718,13.024,0.017
2450892.70539,13.406,0.01
2450895.55151,13.7,0.008
2450898.55842,13.547,0.013
2450922.62574,13.731,0.017
2450933.58335,13.504,0.007
2450952.51686,13.529,0.01
2451045.9115,13.439,0.008
2451051.89173,13.384,0.011
2451054.92287,13.69,0.011
2451059.90814,13.055,0.01
2451061.91787,13.22,0.008
2451069.86534,13.668,0.011
2451091.84001,13.383,0.011
2451102.82239,13.246,0.017
2451107.8052,13.658,0.014
2451128.83093,13.224,0.007
2451132.76856,13.489,0.01
2451136.80183,13.588,0.013
2451144.76187,13.358,0.011
2451151.78774,13.522,0.013
2451155.78703,13.23,0.014
2451158.78453,13.429,0.017
2451165.78317,13.246,0.017
2451169.77805,13.278,0.01
2451174.75184,13.699,0.011
2451179.76874,13.018,0.011
2451181.84081,13.206,0.013
2451186.79518,13.594,0.011
2451187.85644,13.686,0.008
2451203.76388,13.546,0.013
2451207.62075,13.194,0.013
2451220.6391,13.21,0.017
2451223.66532,13.307,0.008
2451225.60631,13.479,0.011
2451231.5827,13.51,0.01
2451234.63094,13.215,0.011
2451240.59087,13.655,0.014
2451242.69256,13.651,0.013
2451244.64219,13.549,0.014
2451247.57277,13.219,0.013
2451260.58298,13.192,0.014
2451265.55793,13.479,0.01
2451277.54012,13.364,0.018
2451281.55332,13.715,0.013
2451290.60577,13.337,0.008
2451296.54311,13.552,0.014
2451298.58101,13.283,0.01
2451301.52274,13.225,0.007
2451305.56856,13.496,0.01
2451308.49811,13.71,0.014
2451313.54459,13.182,0.01
2451319.51276,13.57,0.011
2451329.49129,13.281,0.014
2451332.47418,13.548,0.006
2451340.486,13.195,0.01
2451412.87113,13.627,0.007
2451418.86835,13.037,0.008
2451431.8507,13.042,0.011
2451432.85672,13.183,0.007
2451437.81668,13.451,0.01
2451440.86431,13.729,0.008
2451446.87636,13.218,0.007
2451447.90192,13.252,0.008
2451451.89464,13.517,0.008
2451470.8683,13.484,0.011
2451475.78094,13.297,0.013
2451478.7363,13.576,0.015
2451481.70991,13.673,0.007
2451484.85937,13.095,0.013
2451487.73935,13.243,0.013
2451490.73615,13.417,0.014
2451492.72928,13.645,0.013
