epoch,mag,errmag
2450457.70612,14.298,0.015
2450457.82339,14.324,0.015
2450458.67994,14.314,0.006
2450459.64325,14.345,0.011
2450459.84891,14.364,0.008
2450461.65185,14.45,0.01
2450461.78004,14.45,0.01
2450462.60861,14.411,0.01
2450465.85188,14.303,0.01
2450466.84735,14.311,0.014
2450469.78518,14.466,0.013
2450475.58152,14.357,0.007
2450477.79909,14.45,0.011
2450478.80477,14.403,0.014
2450479.80503,14.344,0.008
2450480.6415,14.317,0.014
2450481.53933,14.297,0.01
2450482.832,14.329,0.01
2450483.53747,14.353,0.006
2450484.53565,14.423,0.006
2450485.54023,14.446,0.013
2450486.53239,14.397,0.01
2450487.55976,14.351,0.007
2450488.57215,14.303,0.01
2450490.54087,14.322,0.014
2450491.54245,14.363,0.006
2450493.53072,14.447,0.01
2450494.52569,14.395,0.008
2450494.78517,14.373,0.014
2450495.52776,14.325,0.007
2450496.52296,14.298,0.008
2450498.52228,14.36,0.008
2450499.78469,14.384,0.007
2450501.54673,14.437,0.011
2450507.53289,14.371,0.007
2450509.53008,14.456,0.008
2450510.56078,14.396,0.008
2450513.65566,14.304,0.015
2450514.61896,14.33,0.014
2450516.52366,14.441,0.008
2450517.52318,14.433,0.011
2450518.56005,14.379,0.011
2450519.66263,14.319,0.007
2450519.74044,14.32,0.011
2450520.67931,14.304,0.007
2450521.65279,14.314,0.008
2450524.54605,14.445,0.008
2450526.60512,14.402,0.011
2450527.50413,14.329,0.014
2450530.5439,14.342,0.007
2450531.51692,14.399,0.006
2450535.51824,14.324,0.015
2450536.66726,14.309,0.01
2450552.61718,14.286,0.013
2450554.5316,14.35,0.013
2450558.52464,14.363,0.007
2450560.54699,14.286,0.011
2450561.48748,14.296,0.013
2450562.47956,14.356,0.007
2450573.47967,14.416,0.007
2450689.86054,14.421,0.011
2450701.80385,14.303,0.007
2450704.84566,14.351,0.008
2450715.81121,14.405,0.007
2450722.82177,14.448,0.007
2450726.7798,14.302,0.015
2450728.81952,14.368,0.01
2450729.87436,14.45,0.007
2450741.87,14.304,0.01
2450744.87549,14.375,0.013
2450745.71718,14.445,0.015
2450747.78418,14.377,0.013
2450748.73829,14.34,0.006
2450751.72151,14.346,0.01
2450760.77134,14.376,0.008
2450765.7979,14.29,0.007
2450769.78868,14.456,0.011
2450778.77858,14.423,0.008
2450780.84938,14.303,0.014
2450781.78341,14.3,0.008
2450789.75092,14.281,0.015
2450795.85264,14.338,0.011
2450796.85332,14.334,0.011
2450797.85082,14.296,0.008
2450798.84789,14.305,0.014
2450805.77322,14.328,0.007
2450817.82181,14.442,0.011
2450818.85774,14.383,0.01
2450819.85175,14.319,0.01
2450822.77993,14.312,0.011
2450827.64969,14.334,0.011
2450828.83426,14.291,0.01
2450830.80016,14.322,0.007
2450831.64538,14.376,0.011
2450832.72156,14.431,0.013
2450833.65437,14.449,0.014
2450834.7687,14.398,0.011
2450837.8137,14.303,0.013
2450839.60052,14.39,0.008
2450841.82249,14.416,0.01
2450842.78767,14.371,0.007
2450850.67674,14.383,0.008
2450854.7375,14.331,0.01
2450858.6101,14.366,0.008
2450860.75673,14.297,0.013
2450880.50885,14.443,0.007
2450892.67306,14.298,0.008
2450895.49541,14.422,0.008
2450897.49414,14.419,0.014
2450922.47749,14.333,0.014
2450928.49601,14.457,0.008
2450931.51848,14.305,0.007
2450934.49066,14.38,0.006
2450952.48473,14.438,0.01
2451053.91433,14.431,0.015
2451065.91049,14.292,0.011
2451068.80188,14.376,0.015
2451069.79609,14.422,0.008
2451077.82144,14.436,0.011
2451088.83947,14.32,0.007
2451092.87202,14.4,0.013
2451126.67837,14.42,0.011
2451129.72552,14.307,0.013
2451132.77571,14.413,0.01
2451136.80903,14.307,0.015
2451142.70127,14.407,0.011
2451154.8037,14.333,0.014
2451157.79699,14.44,0.01
2451160.83046,14.317,0.014
2451166.80585,14.375,0.01
2451169.78639,14.297,0.008
2451171.83482,14.39,0.011
2451174.76117,14.392,0.014
2451179.83644,14.373,0.015
2451183.73125,14.323,0.015
2451185.84599,14.296,0.01
2451187.80153,14.399,0.014
2451191.82997,14.312,0.011
2451194.73729,14.34,0.011
2451207.63093,14.306,0.008
2451211.71127,14.405,0.013
2451214.60442,14.376,0.008
2451217.65781,14.32,0.008
2451219.71363,14.412,0.014
2451223.58191,14.329,0.008
2451234.66737,14.361,0.008
2451241.70466,14.321,0.013
2451243.51163,14.433,0.008
2451245.59635,14.41,0.013
2451247.69579,14.311,0.01
2451248.66349,14.314,0.01
2451259.50735,14.427,0.011
2451264.50155,14.3,0.006
2451267.52073,14.444,0.008
2451273.5269,14.348,0.011
2451278.53843,14.313,0.014
2451290.61293,14.403,0.007
2451298.52448,14.393,0.008
2451301.52976,14.353,0.01
2451306.47105,14.421,0.014
2451312.46397,14.31,0.006
2451316.47934,14.434,0.013
2451319.51992,14.291,0.011
2451320.45993,14.311,0.008
2451330.45698,14.41,0.011
2451332.45518,14.407,0.011
2451333.46077,14.333,0.006
2451335.45714,14.302,0.007
2451336.4807,14.318,0.007
2451339.45377,14.449,0.006
2451339.4637,14.451,0.006
2451340.45189,14.408,0.008
2451340.47651,14.427,0.006
2451342.4565,14.304,0.011
2451348.45894,14.387,0.006
2451349.46044,14.332,0.006
2451350.46141,14.318,0.017
2451354.93942,14.451,0.011
2451360.94092,14.346,0.01
2451365.94069,14.308,0.01
2451375.93113,14.329,0.01
2451400.89225,14.376,0.014
2451412.90264,14.352,0.008
2451430.86673,14.304,0.008
2451432.86394,14.385,0.006
2451433.90127,14.457,0.007
2451446.88332,14.31,0.006
2451458.81,14.414,0.007
2451459.83746,14.359,0.007
2451462.7488,14.303,0.01
2451475.78879,14.345,0.011
2451479.71421,14.37,0.013
2451484.72991,14.303,0.014
2451487.75559,14.373,0.013
2451491.68372,14.343,0.01
2451493.83563,14.3,0.008
2451494.7292,14.309,0.007
2451497.78509,14.452,0.008
2451499.69287,14.332,0.007
2451503.83807,14.376,0.011
2451505.72856,14.444,0.01
2451507.79976,14.324,0.007
2451510.77582,14.331,0.01
2451512.73483,14.456,0.006
2451514.84607,14.378,0.007
2451515.70019,14.312,0.008
2451517.73187,14.292,0.011
2451521.69094,14.454,0.011
2451525.74195,14.3,0.008
2451527.73467,14.393,0.011
2451528.81379,14.462,0.015
2451529.67795,14.436,0.006
2451531.79532,14.303,0.008
2451538.75158,14.371,0.014
2451542.67545,14.33,0.007
2451544.71809,14.465,0.011
2451547.79043,14.31,0.006
2451548.76816,14.305,0.008
2451549.78689,14.323,0.015
2451553.7617,14.423,0.013
2451554.77691,14.345,0.008
2451555.76392,14.315,0.01
2451561.55706,14.416,0.008
2451562.76328,14.326,0.008
2451564.65217,14.306,0.007
2451567.60969,14.417,0.01
2451570.57683,14.341,0.007
2451573.61712,14.32,0.008
2451576.60246,14.451,0.007
2451579.66541,14.316,0.008
2451583.71598,14.442,0.007
2451585.65109,14.398,0.01
2451588.60125,14.31,0.007
2451593.59794,14.399,0.013
2451595.70334,14.291,0.011
2451599.6756,14.447,0.015
2451600.68914,14.426,0.01
2451606.51453,14.365,0.007
2451609.61514,14.379,0.014
2451610.578,14.318,0.007
2451611.64863,14.299,0.01
2451613.5546,14.34,0.013
2451615.50086,14.431,0.01
2451617.50031,14.4,0.008
2451621.49541,14.345,0.01
2451623.49385,14.453,0.008
2451625.49582,14.369,0.008
2451627.49596,14.302,0.007
2451629.54088,14.339,0.013
2451630.54972,14.416,0.008
2451632.49624,14.432,0.01
2451634.53633,14.307,0.014
2451635.60783,14.318,0.013
2451643.5278,14.288,0.008
